"","trial_no","condition","block_no","id","closeness"
"2303",20,"decay",2,"saulin_01_vp_03",40
"2304",20,"decay",2,"saulin_01_vp_04",30
"2305",20,"decay",2,"saulin_01_vp_05",80
"2306",20,"decay",2,"saulin_01_vp_06",35
"2307",20,"decay",2,"saulin_01_vp_10",73
"2308",20,"decay",2,"saulin_01_vp_11",20
"2309",20,"decay",2,"saulin_01_vp_12",80
"2310",20,"decay",2,"saulin_01_vp_14",38
"2311",20,"decay",2,"saulin_01_vp_15",31
"2312",20,"decay",2,"saulin_01_vp_16",85
"2313",20,"decay",2,"saulin_01_vp_17",80
"2314",20,"decay",2,"saulin_01_vp_18",71
"2315",20,"decay",2,"saulin_01_vp_19",45
"2316",20,"decay",2,"saulin_01_vp_20",25
"2317",20,"decay",2,"saulin_01_vp_21",30
"2318",20,"decay",2,"saulin_01_vp_22",65
"2319",20,"decay",2,"saulin_01_vp_23",30
"2320",20,"decay",2,"saulin_01_vp_24",13
"2321",20,"decay",2,"saulin_01_vp_25",40
"2322",20,"decay",2,"saulin_01_vp_26",40
"2323",20,"decay",2,"saulin_01_vp_27",50
"2324",20,"decay",2,"saulin_01_vp_29",70
"2325",20,"decay",2,"saulin_01_vp_30",91
"2326",20,"decay",2,"saulin_01_vp_31",20
"2327",20,"decay",2,"saulin_01_vp_32",33
"2328",20,"decay",2,"saulin_01_vp_33",45
"2329",20,"decay",2,"saulin_01_vp_34",40
"2330",20,"decay",2,"saulin_01_vp_35",40
"2331",20,"decay",2,"saulin_01_vp_36",85
"2332",20,"decay",2,"saulin_01_vp_37",50
"2333",20,"decay",2,"saulin_01_vp_38",25
"2334",20,"decay",2,"saulin_01_vp_39",50
"2335",20,"decay",2,"saulin_01_vp_40",75
"2336",20,"decay",2,"saulin_01_vp_41",25
"2337",20,"decay",2,"saulin_01_vp_42",70
"2338",20,"decay",2,"saulin_01_vp_43",30
"2339",20,"decay",2,"saulin_01_vp_44",45
"2340",20,"decay",2,"saulin_01_vp_45",55
"2341",20,"decay",2,"saulin_01_vp_46",70
"2342",20,"decay",2,"saulin_01_vp_47",48
"2343",20,"decay",2,"saulin_01_vp_48",25
"2344",20,"decay",2,"saulin_01_vp_49",65
"2345",20,"decay",2,"saulin_01_vp_50",65
"2346",20,"decay",2,"saulin_01_vp_51",100
"2347",20,"decay",4,"saulin_01_vp_01",35
"2348",20,"decay",4,"saulin_01_vp_02",50
"2349",20,"decay",4,"saulin_01_vp_03",20
"2350",20,"decay",4,"saulin_01_vp_04",40
"2351",20,"decay",4,"saulin_01_vp_05",80
"2352",20,"decay",4,"saulin_01_vp_06",45
"2353",20,"decay",4,"saulin_01_vp_10",65
"2354",20,"decay",4,"saulin_01_vp_11",20
"2355",20,"decay",4,"saulin_01_vp_12",75
"2356",20,"decay",4,"saulin_01_vp_14",45
"2357",20,"decay",4,"saulin_01_vp_15",35
"2358",20,"decay",4,"saulin_01_vp_16",90
"2359",20,"decay",4,"saulin_01_vp_17",80
"2360",20,"decay",4,"saulin_01_vp_18",75
"2361",20,"decay",4,"saulin_01_vp_19",50
"2362",20,"decay",4,"saulin_01_vp_20",30
"2363",20,"decay",4,"saulin_01_vp_21",30
"2364",20,"decay",4,"saulin_01_vp_22",55
"2365",20,"decay",4,"saulin_01_vp_23",30
"2366",20,"decay",4,"saulin_01_vp_24",30
"2367",20,"decay",4,"saulin_01_vp_25",50
"2368",20,"decay",4,"saulin_01_vp_26",48
"2369",20,"decay",4,"saulin_01_vp_27",56
"2370",20,"decay",4,"saulin_01_vp_29",65
"2371",20,"decay",4,"saulin_01_vp_30",90
"2372",20,"decay",4,"saulin_01_vp_31",20
"2373",20,"decay",4,"saulin_01_vp_32",40
"2374",20,"decay",4,"saulin_01_vp_33",43
"2375",20,"decay",4,"saulin_01_vp_34",30
"2376",20,"decay",4,"saulin_01_vp_35",60
"2377",20,"decay",4,"saulin_01_vp_36",90
"2378",20,"decay",4,"saulin_01_vp_37",45
"2379",20,"decay",4,"saulin_01_vp_38",30
"2380",20,"decay",4,"saulin_01_vp_39",65
"2381",20,"decay",4,"saulin_01_vp_40",80
"2382",20,"decay",4,"saulin_01_vp_41",31
"2383",20,"decay",4,"saulin_01_vp_42",65
"2384",20,"decay",4,"saulin_01_vp_43",40
"2385",20,"decay",4,"saulin_01_vp_44",50
"2386",20,"decay",4,"saulin_01_vp_45",40
"2387",20,"decay",4,"saulin_01_vp_46",66
"2388",20,"decay",4,"saulin_01_vp_47",50
"2389",20,"decay",4,"saulin_01_vp_48",20
"2390",20,"decay",4,"saulin_01_vp_49",63
"2391",20,"decay",4,"saulin_01_vp_50",56
"2392",20,"decay",4,"saulin_01_vp_51",100
"2393",21,"control",2,"saulin_01_vp_01",30
"2394",21,"control",2,"saulin_01_vp_02",61
"2395",21,"control",2,"saulin_01_vp_03",90
"2396",21,"control",2,"saulin_01_vp_04",46
"2397",21,"control",2,"saulin_01_vp_05",55
"2398",21,"control",2,"saulin_01_vp_06",40
"2399",21,"control",2,"saulin_01_vp_10",71
"2400",21,"control",2,"saulin_01_vp_11",40
"2401",21,"control",2,"saulin_01_vp_12",75
"2402",21,"control",2,"saulin_01_vp_14",80
"2403",21,"control",2,"saulin_01_vp_15",35
"2404",21,"control",2,"saulin_01_vp_16",83
"2405",21,"control",2,"saulin_01_vp_17",76
"2406",21,"control",2,"saulin_01_vp_18",60
"2407",21,"control",2,"saulin_01_vp_19",60
"2408",21,"control",2,"saulin_01_vp_20",30
"2409",21,"control",2,"saulin_01_vp_21",50
"2410",21,"control",2,"saulin_01_vp_22",50
"2411",21,"control",2,"saulin_01_vp_23",30
"2412",21,"control",2,"saulin_01_vp_24",31
"2413",21,"control",2,"saulin_01_vp_25",45
"2414",21,"control",2,"saulin_01_vp_26",40
"2415",21,"control",2,"saulin_01_vp_27",50
"2416",21,"control",2,"saulin_01_vp_29",75
"2417",21,"control",2,"saulin_01_vp_30",91
"2418",21,"control",2,"saulin_01_vp_31",35
"2419",21,"control",2,"saulin_01_vp_32",55
"2420",21,"control",2,"saulin_01_vp_33",38
"2421",21,"control",2,"saulin_01_vp_34",20
"2422",21,"control",2,"saulin_01_vp_35",35
"2423",21,"control",2,"saulin_01_vp_36",90
"2424",21,"control",2,"saulin_01_vp_37",30
"2425",21,"control",2,"saulin_01_vp_38",40
"2426",21,"control",2,"saulin_01_vp_39",70
"2427",21,"control",2,"saulin_01_vp_40",81
"2428",21,"control",2,"saulin_01_vp_41",40
"2429",21,"control",2,"saulin_01_vp_42",80
"2430",21,"control",2,"saulin_01_vp_43",60
"2431",21,"control",2,"saulin_01_vp_44",45
"2432",21,"control",2,"saulin_01_vp_45",56
"2433",21,"control",2,"saulin_01_vp_46",75
"2434",21,"control",2,"saulin_01_vp_47",38
"2435",21,"control",2,"saulin_01_vp_48",20
"2436",21,"control",2,"saulin_01_vp_49",60
"2437",21,"control",2,"saulin_01_vp_50",55
"2438",21,"control",2,"saulin_01_vp_51",100
"2439",21,"control",4,"saulin_01_vp_01",23
"2440",21,"control",4,"saulin_01_vp_02",65
"2441",21,"control",4,"saulin_01_vp_03",50
"2442",21,"control",4,"saulin_01_vp_04",30
"2443",21,"control",4,"saulin_01_vp_05",55
"2444",21,"control",4,"saulin_01_vp_06",20
"2445",21,"control",4,"saulin_01_vp_10",65
"2446",21,"control",4,"saulin_01_vp_11",28
"2447",21,"control",4,"saulin_01_vp_12",75
"2448",21,"control",4,"saulin_01_vp_14",65
"2449",21,"control",4,"saulin_01_vp_15",38
"2450",21,"control",4,"saulin_01_vp_16",90
"2451",21,"control",4,"saulin_01_vp_17",78
"2452",21,"control",4,"saulin_01_vp_18",70
"2453",21,"control",4,"saulin_01_vp_19",33
"2454",21,"control",4,"saulin_01_vp_20",20
"2455",21,"control",4,"saulin_01_vp_21",35
"2456",21,"control",4,"saulin_01_vp_22",60
"2457",21,"control",4,"saulin_01_vp_23",35
"2458",21,"control",4,"saulin_01_vp_24",15
"2459",21,"control",4,"saulin_01_vp_25",45
"2460",21,"control",4,"saulin_01_vp_26",35
"2461",21,"control",4,"saulin_01_vp_27",50
"2462",21,"control",4,"saulin_01_vp_29",53
"2463",21,"control",4,"saulin_01_vp_30",91
"2464",21,"control",4,"saulin_01_vp_31",28
"2465",21,"control",4,"saulin_01_vp_32",56
"2466",21,"control",4,"saulin_01_vp_33",40
"2467",21,"control",4,"saulin_01_vp_34",35
"2468",21,"control",4,"saulin_01_vp_35",35
"2469",21,"control",4,"saulin_01_vp_36",86
"2470",21,"control",4,"saulin_01_vp_37",43
"2471",21,"control",4,"saulin_01_vp_38",45
"2472",21,"control",4,"saulin_01_vp_39",51
"2473",21,"control",4,"saulin_01_vp_40",75
"2474",21,"control",4,"saulin_01_vp_41",35
"2475",21,"control",4,"saulin_01_vp_42",73
"2476",21,"control",4,"saulin_01_vp_43",45
"2477",21,"control",4,"saulin_01_vp_44",33
"2478",21,"control",4,"saulin_01_vp_45",80
"2479",21,"control",4,"saulin_01_vp_46",70
"2480",21,"control",4,"saulin_01_vp_47",35
"2481",21,"control",4,"saulin_01_vp_48",30
"2482",21,"control",4,"saulin_01_vp_49",45
"2483",21,"control",4,"saulin_01_vp_50",35
"2484",21,"control",4,"saulin_01_vp_51",95
"2485",21,"decay",2,"saulin_01_vp_01",25
"2486",21,"decay",2,"saulin_01_vp_02",55
"2487",21,"decay",2,"saulin_01_vp_03",36
"2488",21,"decay",2,"saulin_01_vp_04",36
"2489",21,"decay",2,"saulin_01_vp_05",71
"2490",21,"decay",2,"saulin_01_vp_06",20
"2491",21,"decay",2,"saulin_01_vp_10",96
"2492",21,"decay",2,"saulin_01_vp_11",20
"2493",21,"decay",2,"saulin_01_vp_12",80
"2494",21,"decay",2,"saulin_01_vp_14",40
"2495",21,"decay",2,"saulin_01_vp_15",30
"2496",21,"decay",2,"saulin_01_vp_16",85
"2497",21,"decay",2,"saulin_01_vp_17",81
"2498",21,"decay",2,"saulin_01_vp_18",70
"2499",21,"decay",2,"saulin_01_vp_19",40
"2500",21,"decay",2,"saulin_01_vp_20",30
"2501",21,"decay",2,"saulin_01_vp_21",33
"2502",21,"decay",2,"saulin_01_vp_22",60
"2503",21,"decay",2,"saulin_01_vp_23",30
"2504",21,"decay",2,"saulin_01_vp_24",15
"2505",21,"decay",2,"saulin_01_vp_25",45
"2506",21,"decay",2,"saulin_01_vp_26",35
"2507",21,"decay",2,"saulin_01_vp_27",45
"2508",21,"decay",2,"saulin_01_vp_29",70
"2509",21,"decay",2,"saulin_01_vp_30",90
"2510",21,"decay",2,"saulin_01_vp_31",36
"2511",21,"decay",2,"saulin_01_vp_32",30
"2512",21,"decay",2,"saulin_01_vp_33",40
"2513",21,"decay",2,"saulin_01_vp_34",85
"2514",21,"decay",2,"saulin_01_vp_35",35
"2515",21,"decay",2,"saulin_01_vp_36",80
"2516",21,"decay",2,"saulin_01_vp_37",46
"2517",21,"decay",2,"saulin_01_vp_38",25
"2518",21,"decay",2,"saulin_01_vp_39",50
"2519",21,"decay",2,"saulin_01_vp_40",75
"2520",21,"decay",2,"saulin_01_vp_41",35
"2521",21,"decay",2,"saulin_01_vp_42",66
"2522",21,"decay",2,"saulin_01_vp_43",35
"2523",21,"decay",2,"saulin_01_vp_44",40
"2524",21,"decay",2,"saulin_01_vp_45",50
"2525",21,"decay",2,"saulin_01_vp_46",70
"2526",21,"decay",2,"saulin_01_vp_47",45
"2527",21,"decay",2,"saulin_01_vp_48",31
"2528",21,"decay",2,"saulin_01_vp_49",65
"2529",21,"decay",2,"saulin_01_vp_50",65
"2530",21,"decay",2,"saulin_01_vp_51",100
"2531",21,"decay",4,"saulin_01_vp_01",35
"2532",21,"decay",4,"saulin_01_vp_02",55
"2533",21,"decay",4,"saulin_01_vp_03",30
"2534",21,"decay",4,"saulin_01_vp_04",33
"2535",21,"decay",4,"saulin_01_vp_05",80
"2536",21,"decay",4,"saulin_01_vp_06",35
"2537",21,"decay",4,"saulin_01_vp_10",75
"2538",21,"decay",4,"saulin_01_vp_11",16
"2539",21,"decay",4,"saulin_01_vp_12",75
"2540",21,"decay",4,"saulin_01_vp_14",40
"2541",21,"decay",4,"saulin_01_vp_15",40
"2542",21,"decay",4,"saulin_01_vp_16",90
"2543",21,"decay",4,"saulin_01_vp_17",80
"2544",21,"decay",4,"saulin_01_vp_18",73
"2545",21,"decay",4,"saulin_01_vp_19",45
"2546",21,"decay",4,"saulin_01_vp_20",30
"2547",21,"decay",4,"saulin_01_vp_21",30
"2548",21,"decay",4,"saulin_01_vp_22",55
"2549",21,"decay",4,"saulin_01_vp_23",25
"2550",21,"decay",4,"saulin_01_vp_24",30
"2551",21,"decay",4,"saulin_01_vp_25",45
"2552",21,"decay",4,"saulin_01_vp_26",70
"2553",21,"decay",4,"saulin_01_vp_27",60
"2554",21,"decay",4,"saulin_01_vp_29",70
"2555",21,"decay",4,"saulin_01_vp_30",90
"2556",21,"decay",4,"saulin_01_vp_31",20
"2557",21,"decay",4,"saulin_01_vp_32",60
"2558",21,"decay",4,"saulin_01_vp_33",40
"2559",21,"decay",4,"saulin_01_vp_34",40
"2560",21,"decay",4,"saulin_01_vp_35",65
"2561",21,"decay",4,"saulin_01_vp_36",90
"2562",21,"decay",4,"saulin_01_vp_37",40
"2563",21,"decay",4,"saulin_01_vp_38",30
"2564",21,"decay",4,"saulin_01_vp_39",65
"2565",21,"decay",4,"saulin_01_vp_40",75
"2566",21,"decay",4,"saulin_01_vp_41",25
"2567",21,"decay",4,"saulin_01_vp_42",65
"2568",21,"decay",4,"saulin_01_vp_43",23
"2569",21,"decay",4,"saulin_01_vp_44",33
"2570",21,"decay",4,"saulin_01_vp_45",40
"2571",21,"decay",4,"saulin_01_vp_46",71
"2572",21,"decay",4,"saulin_01_vp_47",45
"2573",21,"decay",4,"saulin_01_vp_48",25
"2574",21,"decay",4,"saulin_01_vp_49",45
"2575",21,"decay",4,"saulin_01_vp_50",58
"2576",21,"decay",4,"saulin_01_vp_51",96
"2577",22,"control",2,"saulin_01_vp_01",28
"2578",22,"control",2,"saulin_01_vp_02",63
"2579",22,"control",2,"saulin_01_vp_03",30
"2580",22,"control",2,"saulin_01_vp_04",35
"2581",22,"control",2,"saulin_01_vp_05",55
"2582",22,"control",2,"saulin_01_vp_06",30
"2583",22,"control",2,"saulin_01_vp_10",65
"2584",22,"control",2,"saulin_01_vp_11",45
"2585",22,"control",2,"saulin_01_vp_12",75
"2586",22,"control",2,"saulin_01_vp_14",75
"2587",22,"control",2,"saulin_01_vp_15",40
"2588",22,"control",2,"saulin_01_vp_16",85
"2589",22,"control",2,"saulin_01_vp_17",70
"2590",22,"control",2,"saulin_01_vp_18",70
"2591",22,"control",2,"saulin_01_vp_19",60
"2592",22,"control",2,"saulin_01_vp_20",35
"2593",22,"control",2,"saulin_01_vp_21",45
"2594",22,"control",2,"saulin_01_vp_22",55
"2595",22,"control",2,"saulin_01_vp_23",35
"2596",22,"control",2,"saulin_01_vp_24",20
"2597",22,"control",2,"saulin_01_vp_25",50
"2598",22,"control",2,"saulin_01_vp_26",50
"2599",22,"control",2,"saulin_01_vp_27",45
"2600",22,"control",2,"saulin_01_vp_29",78
"2601",22,"control",2,"saulin_01_vp_30",90
"2602",22,"control",2,"saulin_01_vp_31",30
"2603",22,"control",2,"saulin_01_vp_32",55
"2604",22,"control",2,"saulin_01_vp_33",45
"2605",22,"control",2,"saulin_01_vp_34",35
"2606",22,"control",2,"saulin_01_vp_35",31
"2607",22,"control",2,"saulin_01_vp_36",93
"2608",22,"control",2,"saulin_01_vp_37",31
"2609",22,"control",2,"saulin_01_vp_38",40
"2610",22,"control",2,"saulin_01_vp_39",75
"2611",22,"control",2,"saulin_01_vp_40",75
"2612",22,"control",2,"saulin_01_vp_41",20
"2613",22,"control",2,"saulin_01_vp_42",70
"2614",22,"control",2,"saulin_01_vp_43",40
"2615",22,"control",2,"saulin_01_vp_44",40
"2616",22,"control",2,"saulin_01_vp_45",55
"2617",22,"control",2,"saulin_01_vp_46",75
"2618",22,"control",2,"saulin_01_vp_47",50
"2619",22,"control",2,"saulin_01_vp_48",23
"2620",22,"control",2,"saulin_01_vp_49",65
"2621",22,"control",2,"saulin_01_vp_50",50
"2622",22,"control",2,"saulin_01_vp_51",100
"2623",22,"control",4,"saulin_01_vp_01",25
"2624",22,"control",4,"saulin_01_vp_02",60
"2625",22,"control",4,"saulin_01_vp_03",40
"2626",22,"control",4,"saulin_01_vp_04",35
"2627",22,"control",4,"saulin_01_vp_05",50
"2628",22,"control",4,"saulin_01_vp_06",20
"2629",22,"control",4,"saulin_01_vp_10",65
"2630",22,"control",4,"saulin_01_vp_11",80
"2631",22,"control",4,"saulin_01_vp_12",75
"2632",22,"control",4,"saulin_01_vp_14",70
"2633",22,"control",4,"saulin_01_vp_15",40
"2634",22,"control",4,"saulin_01_vp_16",90
"2635",22,"control",4,"saulin_01_vp_17",75
"2636",22,"control",4,"saulin_01_vp_18",70
"2637",22,"control",4,"saulin_01_vp_19",40
"2638",22,"control",4,"saulin_01_vp_20",25
"2639",22,"control",4,"saulin_01_vp_21",30
"2640",22,"control",4,"saulin_01_vp_22",56
"2641",22,"control",4,"saulin_01_vp_23",35
"2642",22,"control",4,"saulin_01_vp_24",15
"2643",22,"control",4,"saulin_01_vp_25",60
"2644",22,"control",4,"saulin_01_vp_26",25
"2645",22,"control",4,"saulin_01_vp_27",43
"2646",22,"control",4,"saulin_01_vp_29",60
"2647",22,"control",4,"saulin_01_vp_30",91
"2648",22,"control",4,"saulin_01_vp_31",35
"2649",22,"control",4,"saulin_01_vp_32",65
"2650",22,"control",4,"saulin_01_vp_33",40
"2651",22,"control",4,"saulin_01_vp_34",15
"2652",22,"control",4,"saulin_01_vp_35",28
"2653",22,"control",4,"saulin_01_vp_36",85
"2654",22,"control",4,"saulin_01_vp_37",41
"2655",22,"control",4,"saulin_01_vp_38",45
"2656",22,"control",4,"saulin_01_vp_39",60
"2657",22,"control",4,"saulin_01_vp_40",78
"2658",22,"control",4,"saulin_01_vp_41",55
"2659",22,"control",4,"saulin_01_vp_42",70
"2660",22,"control",4,"saulin_01_vp_43",33
"2661",22,"control",4,"saulin_01_vp_44",30
"2662",22,"control",4,"saulin_01_vp_45",80
"2663",22,"control",4,"saulin_01_vp_46",70
"2664",22,"control",4,"saulin_01_vp_47",35
"2665",22,"control",4,"saulin_01_vp_48",18
"2666",22,"control",4,"saulin_01_vp_49",55
"2667",22,"control",4,"saulin_01_vp_50",35
"2668",22,"control",4,"saulin_01_vp_51",95
"2669",22,"decay",2,"saulin_01_vp_01",35
"2670",22,"decay",2,"saulin_01_vp_02",55
"2671",22,"decay",2,"saulin_01_vp_03",30
"2672",22,"decay",2,"saulin_01_vp_04",36
"2673",22,"decay",2,"saulin_01_vp_05",80
"2674",22,"decay",2,"saulin_01_vp_06",40
"2675",22,"decay",2,"saulin_01_vp_10",65
"2676",22,"decay",2,"saulin_01_vp_11",20
"2677",22,"decay",2,"saulin_01_vp_12",80
"2678",22,"decay",2,"saulin_01_vp_14",45
"2679",22,"decay",2,"saulin_01_vp_15",35
"2680",22,"decay",2,"saulin_01_vp_16",85
"2681",22,"decay",2,"saulin_01_vp_17",78
"2682",22,"decay",2,"saulin_01_vp_18",70
"2683",22,"decay",2,"saulin_01_vp_19",40
"2684",22,"decay",2,"saulin_01_vp_20",96
"2685",22,"decay",2,"saulin_01_vp_21",35
"2686",22,"decay",2,"saulin_01_vp_22",50
"2687",22,"decay",2,"saulin_01_vp_23",30
"2688",22,"decay",2,"saulin_01_vp_24",10
"2689",22,"decay",2,"saulin_01_vp_25",50
"2690",22,"decay",2,"saulin_01_vp_26",55
"2691",22,"decay",2,"saulin_01_vp_27",48
"2692",22,"decay",2,"saulin_01_vp_29",50
"2693",22,"decay",2,"saulin_01_vp_30",90
"2694",22,"decay",2,"saulin_01_vp_31",45
"2695",22,"decay",2,"saulin_01_vp_32",45
"2696",22,"decay",2,"saulin_01_vp_33",38
"2697",22,"decay",2,"saulin_01_vp_34",20
"2698",22,"decay",2,"saulin_01_vp_35",25
"2699",22,"decay",2,"saulin_01_vp_36",85
"2700",22,"decay",2,"saulin_01_vp_37",50
"2701",22,"decay",2,"saulin_01_vp_38",25
"2702",22,"decay",2,"saulin_01_vp_39",45
"2703",22,"decay",2,"saulin_01_vp_40",75
"2704",22,"decay",2,"saulin_01_vp_41",65
"2705",22,"decay",2,"saulin_01_vp_42",65
"2706",22,"decay",2,"saulin_01_vp_43",35
"2707",22,"decay",2,"saulin_01_vp_44",33
"2708",22,"decay",2,"saulin_01_vp_45",40
"2709",22,"decay",2,"saulin_01_vp_46",70
"2710",22,"decay",2,"saulin_01_vp_47",45
"2711",22,"decay",2,"saulin_01_vp_48",25
"2712",22,"decay",2,"saulin_01_vp_49",70
"2713",22,"decay",2,"saulin_01_vp_50",60
"2714",22,"decay",2,"saulin_01_vp_51",100
"2715",22,"decay",4,"saulin_01_vp_01",20
"2716",22,"decay",4,"saulin_01_vp_02",50
"2717",22,"decay",4,"saulin_01_vp_03",46
"2718",22,"decay",4,"saulin_01_vp_04",30
"2719",22,"decay",4,"saulin_01_vp_05",75
"2720",22,"decay",4,"saulin_01_vp_06",25
"2721",22,"decay",4,"saulin_01_vp_10",65
"2722",22,"decay",4,"saulin_01_vp_11",20
"2723",22,"decay",4,"saulin_01_vp_12",70
"2724",22,"decay",4,"saulin_01_vp_14",36
"2725",22,"decay",4,"saulin_01_vp_15",35
"2726",22,"decay",4,"saulin_01_vp_16",90
"2727",22,"decay",4,"saulin_01_vp_17",75
"2728",22,"decay",4,"saulin_01_vp_18",73
"2729",22,"decay",4,"saulin_01_vp_19",45
"2730",22,"decay",4,"saulin_01_vp_20",35
"2731",22,"decay",4,"saulin_01_vp_21",40
"2732",22,"decay",4,"saulin_01_vp_22",50
"2733",22,"decay",4,"saulin_01_vp_23",30
"2734",22,"decay",4,"saulin_01_vp_24",18
"2735",22,"decay",4,"saulin_01_vp_25",55
"2736",22,"decay",4,"saulin_01_vp_26",65
"2737",22,"decay",4,"saulin_01_vp_27",53
"2738",22,"decay",4,"saulin_01_vp_29",70
"2739",22,"decay",4,"saulin_01_vp_30",90
"2740",22,"decay",4,"saulin_01_vp_31",15
"2741",22,"decay",4,"saulin_01_vp_32",45
"2742",22,"decay",4,"saulin_01_vp_33",40
"2743",22,"decay",4,"saulin_01_vp_34",35
"2744",22,"decay",4,"saulin_01_vp_35",65
"2745",22,"decay",4,"saulin_01_vp_36",50
"2746",22,"decay",4,"saulin_01_vp_37",40
"2747",22,"decay",4,"saulin_01_vp_38",30
"2748",22,"decay",4,"saulin_01_vp_39",70
"2749",22,"decay",4,"saulin_01_vp_40",80
"2750",22,"decay",4,"saulin_01_vp_41",30
"2751",22,"decay",4,"saulin_01_vp_42",70
"2752",22,"decay",4,"saulin_01_vp_43",40
"2753",22,"decay",4,"saulin_01_vp_44",46
"2754",22,"decay",4,"saulin_01_vp_45",65
"2755",22,"decay",4,"saulin_01_vp_46",70
"2756",22,"decay",4,"saulin_01_vp_47",50
"2757",22,"decay",4,"saulin_01_vp_48",20
"2758",22,"decay",4,"saulin_01_vp_49",96
"2759",22,"decay",4,"saulin_01_vp_50",55
"2760",22,"decay",4,"saulin_01_vp_51",100
"2761",23,"control",2,"saulin_01_vp_01",25
"2762",23,"control",2,"saulin_01_vp_02",65
"2763",23,"control",2,"saulin_01_vp_03",53
"2764",23,"control",2,"saulin_01_vp_04",38
"2765",23,"control",2,"saulin_01_vp_05",65
"2766",23,"control",2,"saulin_01_vp_06",45
"2767",23,"control",2,"saulin_01_vp_10",71
"2768",23,"control",2,"saulin_01_vp_11",60
"2769",23,"control",2,"saulin_01_vp_12",75
"2770",23,"control",2,"saulin_01_vp_14",75
"2771",23,"control",2,"saulin_01_vp_15",40
"2772",23,"control",2,"saulin_01_vp_16",85
"2773",23,"control",2,"saulin_01_vp_17",80
"2774",23,"control",2,"saulin_01_vp_18",65
"2775",23,"control",2,"saulin_01_vp_19",70
"2776",23,"control",2,"saulin_01_vp_20",31
"2777",23,"control",2,"saulin_01_vp_21",45
"2778",23,"control",2,"saulin_01_vp_22",55
"2779",23,"control",2,"saulin_01_vp_23",35
"2780",23,"control",2,"saulin_01_vp_24",30
"2781",23,"control",2,"saulin_01_vp_25",28
"2782",23,"control",2,"saulin_01_vp_26",45
"2783",23,"control",2,"saulin_01_vp_27",50
"2784",23,"control",2,"saulin_01_vp_29",80
"2785",23,"control",2,"saulin_01_vp_30",90
"2786",23,"control",2,"saulin_01_vp_31",20
"2787",23,"control",2,"saulin_01_vp_32",45
"2788",23,"control",2,"saulin_01_vp_33",45
"2789",23,"control",2,"saulin_01_vp_34",26
"2790",23,"control",2,"saulin_01_vp_35",35
"2791",23,"control",2,"saulin_01_vp_36",95
"2792",23,"control",2,"saulin_01_vp_37",35
"2793",23,"control",2,"saulin_01_vp_38",40
"2794",23,"control",2,"saulin_01_vp_39",65
"2795",23,"control",2,"saulin_01_vp_40",80
"2796",23,"control",2,"saulin_01_vp_41",35
"2797",23,"control",2,"saulin_01_vp_42",75
"2798",23,"control",2,"saulin_01_vp_43",61
"2799",23,"control",2,"saulin_01_vp_44",40
"2800",23,"control",2,"saulin_01_vp_45",55
"2801",23,"control",2,"saulin_01_vp_46",73
"2802",23,"control",2,"saulin_01_vp_47",38
"2803",23,"control",2,"saulin_01_vp_48",15
"2804",23,"control",2,"saulin_01_vp_49",60
"2805",23,"control",2,"saulin_01_vp_50",40
"2806",23,"control",2,"saulin_01_vp_51",96
"2807",23,"control",4,"saulin_01_vp_01",25
"2808",23,"control",4,"saulin_01_vp_02",63
"2809",23,"control",4,"saulin_01_vp_03",55
"2810",23,"control",4,"saulin_01_vp_04",35
"2811",23,"control",4,"saulin_01_vp_05",50
"2812",23,"control",4,"saulin_01_vp_06",25
"2813",23,"control",4,"saulin_01_vp_10",65
"2814",23,"control",4,"saulin_01_vp_11",70
"2815",23,"control",4,"saulin_01_vp_12",70
"2816",23,"control",4,"saulin_01_vp_14",66
"2817",23,"control",4,"saulin_01_vp_15",35
"2818",23,"control",4,"saulin_01_vp_16",90
"2819",23,"control",4,"saulin_01_vp_17",75
"2820",23,"control",4,"saulin_01_vp_18",70
"2821",23,"control",4,"saulin_01_vp_19",35
"2822",23,"control",4,"saulin_01_vp_20",25
"2823",23,"control",4,"saulin_01_vp_21",35
"2824",23,"control",4,"saulin_01_vp_22",45
"2825",23,"control",4,"saulin_01_vp_23",35
"2826",23,"control",4,"saulin_01_vp_24",46
"2827",23,"control",4,"saulin_01_vp_25",60
"2828",23,"control",4,"saulin_01_vp_26",40
"2829",23,"control",4,"saulin_01_vp_27",46
"2830",23,"control",4,"saulin_01_vp_29",50
"2831",23,"control",4,"saulin_01_vp_30",90
"2832",23,"control",4,"saulin_01_vp_31",20
"2833",23,"control",4,"saulin_01_vp_32",50
"2834",23,"control",4,"saulin_01_vp_33",43
"2835",23,"control",4,"saulin_01_vp_34",35
"2836",23,"control",4,"saulin_01_vp_35",30
"2837",23,"control",4,"saulin_01_vp_36",90
"2838",23,"control",4,"saulin_01_vp_37",55
"2839",23,"control",4,"saulin_01_vp_38",43
"2840",23,"control",4,"saulin_01_vp_39",50
"2841",23,"control",4,"saulin_01_vp_40",75
"2842",23,"control",4,"saulin_01_vp_41",33
"2843",23,"control",4,"saulin_01_vp_42",70
"2844",23,"control",4,"saulin_01_vp_43",35
"2845",23,"control",4,"saulin_01_vp_44",28
"2846",23,"control",4,"saulin_01_vp_45",58
"2847",23,"control",4,"saulin_01_vp_46",70
"2848",23,"control",4,"saulin_01_vp_47",36
"2849",23,"control",4,"saulin_01_vp_48",25
"2850",23,"control",4,"saulin_01_vp_49",50
