"","trial_no","condition","block_no","id","closeness"
"1179",11,"empathy_decay",4,"md_as_39",12
"1180",11,"empathy_decay",4,"md_as_43",30
"1181",11,"empathy_decay",4,"md_as_44",15
"1182",11,"empathy_decay",4,"md_as_45",61
"1183",11,"empathy_decay",4,"md_as_46",81
"1184",11,"empathy_decay",4,"md_as_51",58
"1185",11,"empathy_decay",4,"md_as_56",75
"1186",11,"empathy_decay",4,"md_as_57",52
"1187",11,"empathy_decay",4,"md_as_58",30
"1188",11,"empathy_decay",4,"md_as_59",14
"1189",12,"empathy_control",2,"md_as_01",56
"1190",12,"empathy_control",2,"md_as_02",61
"1191",12,"empathy_control",2,"md_as_04",27
"1192",12,"empathy_control",2,"md_as_05",87
"1193",12,"empathy_control",2,"md_as_06",55
"1194",12,"empathy_control",2,"md_as_07",83
"1195",12,"empathy_control",2,"md_as_08",65
"1196",12,"empathy_control",2,"md_as_09",73
"1197",12,"empathy_control",2,"md_as_10",33
"1198",12,"empathy_control",2,"md_as_11",68
"1199",12,"empathy_control",2,"md_as_23",15
"1200",12,"empathy_control",2,"md_as_24",11
"1201",12,"empathy_control",2,"md_as_25",66
"1202",12,"empathy_control",2,"md_as_26",59
"1203",12,"empathy_control",2,"md_as_27",32
"1204",12,"empathy_control",2,"md_as_28",24
"1205",12,"empathy_control",2,"md_as_29",32
"1206",12,"empathy_control",2,"md_as_39",18
"1207",12,"empathy_control",2,"md_as_43",28
"1208",12,"empathy_control",2,"md_as_44",46
"1209",12,"empathy_control",2,"md_as_45",67
"1210",12,"empathy_control",2,"md_as_46",74
"1211",12,"empathy_control",2,"md_as_51",53
"1212",12,"empathy_control",2,"md_as_56",51
"1213",12,"empathy_control",2,"md_as_57",64
"1214",12,"empathy_control",2,"md_as_58",50
"1215",12,"empathy_control",2,"md_as_59",14
"1216",12,"empathy_control",4,"md_as_01",57
"1217",12,"empathy_control",4,"md_as_02",68
"1218",12,"empathy_control",4,"md_as_04",31
"1219",12,"empathy_control",4,"md_as_05",65
"1220",12,"empathy_control",4,"md_as_06",58
"1221",12,"empathy_control",4,"md_as_07",81
"1222",12,"empathy_control",4,"md_as_08",64
"1223",12,"empathy_control",4,"md_as_09",73
"1224",12,"empathy_control",4,"md_as_10",34
"1225",12,"empathy_control",4,"md_as_11",68
"1226",12,"empathy_control",4,"md_as_23",15
"1227",12,"empathy_control",4,"md_as_24",9
"1228",12,"empathy_control",4,"md_as_25",82
"1229",12,"empathy_control",4,"md_as_26",62
"1230",12,"empathy_control",4,"md_as_27",57
"1231",12,"empathy_control",4,"md_as_28",48
"1232",12,"empathy_control",4,"md_as_29",30
"1233",12,"empathy_control",4,"md_as_39",27
"1234",12,"empathy_control",4,"md_as_43",24
"1235",12,"empathy_control",4,"md_as_44",35
"1236",12,"empathy_control",4,"md_as_45",55
"1237",12,"empathy_control",4,"md_as_46",85
"1238",12,"empathy_control",4,"md_as_51",57
"1239",12,"empathy_control",4,"md_as_56",67
"1240",12,"empathy_control",4,"md_as_57",53
"1241",12,"empathy_control",4,"md_as_58",58
"1242",12,"empathy_control",4,"md_as_59",3
"1243",12,"empathy_decay",2,"md_as_01",48
"1244",12,"empathy_decay",2,"md_as_02",62
"1245",12,"empathy_decay",2,"md_as_04",27
"1246",12,"empathy_decay",2,"md_as_05",26
"1247",12,"empathy_decay",2,"md_as_06",58
"1248",12,"empathy_decay",2,"md_as_07",75
"1249",12,"empathy_decay",2,"md_as_08",61
"1250",12,"empathy_decay",2,"md_as_09",81
"1251",12,"empathy_decay",2,"md_as_10",44
"1252",12,"empathy_decay",2,"md_as_11",70
"1253",12,"empathy_decay",2,"md_as_23",15
"1254",12,"empathy_decay",2,"md_as_24",37
"1255",12,"empathy_decay",2,"md_as_25",46
"1256",12,"empathy_decay",2,"md_as_26",40
"1257",12,"empathy_decay",2,"md_as_27",32
"1258",12,"empathy_decay",2,"md_as_28",14
"1259",12,"empathy_decay",2,"md_as_29",59
"1260",12,"empathy_decay",2,"md_as_39",39
"1261",12,"empathy_decay",2,"md_as_43",32
"1262",12,"empathy_decay",2,"md_as_44",28
"1263",12,"empathy_decay",2,"md_as_45",80
"1264",12,"empathy_decay",2,"md_as_46",92
"1265",12,"empathy_decay",2,"md_as_51",53
"1266",12,"empathy_decay",2,"md_as_56",82
"1267",12,"empathy_decay",2,"md_as_57",50
"1268",12,"empathy_decay",2,"md_as_58",69
"1269",12,"empathy_decay",2,"md_as_59",17
"1270",12,"empathy_decay",4,"md_as_01",46
"1271",12,"empathy_decay",4,"md_as_02",64
"1272",12,"empathy_decay",4,"md_as_04",30
"1273",12,"empathy_decay",4,"md_as_05",44
"1274",12,"empathy_decay",4,"md_as_06",59
"1275",12,"empathy_decay",4,"md_as_07",80
"1276",12,"empathy_decay",4,"md_as_08",54
"1277",12,"empathy_decay",4,"md_as_09",56
"1278",12,"empathy_decay",4,"md_as_10",52
"1279",12,"empathy_decay",4,"md_as_11",69
"1280",12,"empathy_decay",4,"md_as_23",13
"1281",12,"empathy_decay",4,"md_as_24",25
"1282",12,"empathy_decay",4,"md_as_25",77
"1283",12,"empathy_decay",4,"md_as_26",42
"1284",12,"empathy_decay",4,"md_as_27",33
"1285",12,"empathy_decay",4,"md_as_28",30
"1286",12,"empathy_decay",4,"md_as_29",32
"1287",12,"empathy_decay",4,"md_as_39",18
"1288",12,"empathy_decay",4,"md_as_43",43
"1289",12,"empathy_decay",4,"md_as_44",15
"1290",12,"empathy_decay",4,"md_as_45",76
"1291",12,"empathy_decay",4,"md_as_46",87
"1292",12,"empathy_decay",4,"md_as_51",58
"1293",12,"empathy_decay",4,"md_as_56",72
"1294",12,"empathy_decay",4,"md_as_57",52
"1295",12,"empathy_decay",4,"md_as_58",62
"1296",12,"empathy_decay",4,"md_as_59",14
"1297",13,"empathy_control",2,"md_as_01",50
"1298",13,"empathy_control",2,"md_as_02",60
"1299",13,"empathy_control",2,"md_as_04",29
"1300",13,"empathy_control",2,"md_as_05",90
"1301",13,"empathy_control",2,"md_as_06",68
"1302",13,"empathy_control",2,"md_as_07",90
"1303",13,"empathy_control",2,"md_as_08",64
"1304",13,"empathy_control",2,"md_as_09",55
"1305",13,"empathy_control",2,"md_as_10",25
"1306",13,"empathy_control",2,"md_as_11",66
"1307",13,"empathy_control",2,"md_as_23",12
"1308",13,"empathy_control",2,"md_as_24",15
"1309",13,"empathy_control",2,"md_as_25",86
"1310",13,"empathy_control",2,"md_as_26",45
"1311",13,"empathy_control",2,"md_as_27",42
"1312",13,"empathy_control",2,"md_as_28",20
"1313",13,"empathy_control",2,"md_as_29",48
"1314",13,"empathy_control",2,"md_as_39",20
"1315",13,"empathy_control",2,"md_as_43",26
"1316",13,"empathy_control",2,"md_as_44",47
"1317",13,"empathy_control",2,"md_as_45",69
"1318",13,"empathy_control",2,"md_as_46",55
"1319",13,"empathy_control",2,"md_as_51",57
"1320",13,"empathy_control",2,"md_as_56",35
"1321",13,"empathy_control",2,"md_as_57",60
"1322",13,"empathy_control",2,"md_as_58",55
"1323",13,"empathy_control",2,"md_as_59",12
"1324",13,"empathy_control",4,"md_as_01",47
"1325",13,"empathy_control",4,"md_as_02",69
"1326",13,"empathy_control",4,"md_as_04",29
"1327",13,"empathy_control",4,"md_as_05",86
"1328",13,"empathy_control",4,"md_as_06",66
"1329",13,"empathy_control",4,"md_as_07",84
"1330",13,"empathy_control",4,"md_as_08",78
"1331",13,"empathy_control",4,"md_as_09",74
"1332",13,"empathy_control",4,"md_as_10",36
"1333",13,"empathy_control",4,"md_as_11",69
"1334",13,"empathy_control",4,"md_as_23",17
"1335",13,"empathy_control",4,"md_as_24",10
"1336",13,"empathy_control",4,"md_as_25",85
"1337",13,"empathy_control",4,"md_as_26",65
"1338",13,"empathy_control",4,"md_as_27",57
"1339",13,"empathy_control",4,"md_as_28",51
"1340",13,"empathy_control",4,"md_as_29",56
"1341",13,"empathy_control",4,"md_as_39",21
"1342",13,"empathy_control",4,"md_as_43",27
"1343",13,"empathy_control",4,"md_as_44",30
"1344",13,"empathy_control",4,"md_as_45",72
"1345",13,"empathy_control",4,"md_as_46",90
"1346",13,"empathy_control",4,"md_as_51",58
"1347",13,"empathy_control",4,"md_as_56",70
"1348",13,"empathy_control",4,"md_as_57",63
"1349",13,"empathy_control",4,"md_as_58",51
"1350",13,"empathy_control",4,"md_as_59",12
"1351",13,"empathy_decay",2,"md_as_01",49
"1352",13,"empathy_decay",2,"md_as_02",67
"1353",13,"empathy_decay",2,"md_as_04",31
"1354",13,"empathy_decay",2,"md_as_05",33
"1355",13,"empathy_decay",2,"md_as_06",69
"1356",13,"empathy_decay",2,"md_as_07",96
"1357",13,"empathy_decay",2,"md_as_08",70
"1358",13,"empathy_decay",2,"md_as_09",51
"1359",13,"empathy_decay",2,"md_as_10",40
"1360",13,"empathy_decay",2,"md_as_11",76
"1361",13,"empathy_decay",2,"md_as_23",10
"1362",13,"empathy_decay",2,"md_as_24",34
"1363",13,"empathy_decay",2,"md_as_25",73
"1364",13,"empathy_decay",2,"md_as_26",36
"1365",13,"empathy_decay",2,"md_as_27",39
"1366",13,"empathy_decay",2,"md_as_28",11
"1367",13,"empathy_decay",2,"md_as_29",41
"1368",13,"empathy_decay",2,"md_as_39",31
"1369",13,"empathy_decay",2,"md_as_43",49
"1370",13,"empathy_decay",2,"md_as_44",29
"1371",13,"empathy_decay",2,"md_as_45",60
"1372",13,"empathy_decay",2,"md_as_46",94
"1373",13,"empathy_decay",2,"md_as_51",54
"1374",13,"empathy_decay",2,"md_as_56",84
"1375",13,"empathy_decay",2,"md_as_57",54
"1376",13,"empathy_decay",2,"md_as_58",68
"1377",13,"empathy_decay",2,"md_as_59",17
"1378",13,"empathy_decay",4,"md_as_01",46
"1379",13,"empathy_decay",4,"md_as_02",62
"1380",13,"empathy_decay",4,"md_as_04",30
"1381",13,"empathy_decay",4,"md_as_05",46
"1382",13,"empathy_decay",4,"md_as_06",60
"1383",13,"empathy_decay",4,"md_as_07",85
"1384",13,"empathy_decay",4,"md_as_08",46
"1385",13,"empathy_decay",4,"md_as_09",68
"1386",13,"empathy_decay",4,"md_as_10",41
"1387",13,"empathy_decay",4,"md_as_11",68
"1388",13,"empathy_decay",4,"md_as_23",10
"1389",13,"empathy_decay",4,"md_as_24",22
"1390",13,"empathy_decay",4,"md_as_25",82
"1391",13,"empathy_decay",4,"md_as_26",54
"1392",13,"empathy_decay",4,"md_as_27",36
"1393",13,"empathy_decay",4,"md_as_28",26
"1394",13,"empathy_decay",4,"md_as_29",50
"1395",13,"empathy_decay",4,"md_as_39",27
"1396",13,"empathy_decay",4,"md_as_43",45
"1397",13,"empathy_decay",4,"md_as_44",16
"1398",13,"empathy_decay",4,"md_as_45",69
"1399",13,"empathy_decay",4,"md_as_46",84
"1400",13,"empathy_decay",4,"md_as_51",57
"1401",13,"empathy_decay",4,"md_as_56",73
"1402",13,"empathy_decay",4,"md_as_57",45
"1403",13,"empathy_decay",4,"md_as_58",59
"1404",13,"empathy_decay",4,"md_as_59",15
"1405",14,"empathy_control",2,"md_as_01",52
"1406",14,"empathy_control",2,"md_as_02",69
"1407",14,"empathy_control",2,"md_as_04",27
"1408",14,"empathy_control",2,"md_as_05",74
"1409",14,"empathy_control",2,"md_as_06",40
"1410",14,"empathy_control",2,"md_as_07",46
"1411",14,"empathy_control",2,"md_as_08",61
"1412",14,"empathy_control",2,"md_as_09",86
"1413",14,"empathy_control",2,"md_as_10",31
"1414",14,"empathy_control",2,"md_as_11",67
"1415",14,"empathy_control",2,"md_as_23",12
"1416",14,"empathy_control",2,"md_as_24",10
"1417",14,"empathy_control",2,"md_as_25",32
"1418",14,"empathy_control",2,"md_as_26",56
"1419",14,"empathy_control",2,"md_as_27",37
"1420",14,"empathy_control",2,"md_as_28",25
"1421",14,"empathy_control",2,"md_as_29",48
"1422",14,"empathy_control",2,"md_as_39",19
"1423",14,"empathy_control",2,"md_as_43",28
"1424",14,"empathy_control",2,"md_as_44",46
"1425",14,"empathy_control",2,"md_as_45",52
"1426",14,"empathy_control",2,"md_as_46",67
"1427",14,"empathy_control",2,"md_as_51",50
"1428",14,"empathy_control",2,"md_as_56",55
"1429",14,"empathy_control",2,"md_as_57",59
"1430",14,"empathy_control",2,"md_as_58",46
"1431",14,"empathy_control",2,"md_as_59",16
"1432",14,"empathy_control",4,"md_as_01",48
"1433",14,"empathy_control",4,"md_as_02",75
"1434",14,"empathy_control",4,"md_as_04",36
"1435",14,"empathy_control",4,"md_as_05",60
"1436",14,"empathy_control",4,"md_as_06",70
"1437",14,"empathy_control",4,"md_as_07",90
"1438",14,"empathy_control",4,"md_as_08",81
"1439",14,"empathy_control",4,"md_as_09",65
"1440",14,"empathy_control",4,"md_as_10",30
"1441",14,"empathy_control",4,"md_as_11",74
"1442",14,"empathy_control",4,"md_as_23",17
"1443",14,"empathy_control",4,"md_as_24",16
"1444",14,"empathy_control",4,"md_as_25",86
"1445",14,"empathy_control",4,"md_as_26",69
"1446",14,"empathy_control",4,"md_as_27",57
"1447",14,"empathy_control",4,"md_as_28",49
"1448",14,"empathy_control",4,"md_as_29",46
"1449",14,"empathy_control",4,"md_as_39",20
"1450",14,"empathy_control",4,"md_as_43",27
"1451",14,"empathy_control",4,"md_as_44",28
"1452",14,"empathy_control",4,"md_as_45",61
"1453",14,"empathy_control",4,"md_as_46",82
"1454",14,"empathy_control",4,"md_as_51",63
"1455",14,"empathy_control",4,"md_as_56",66
"1456",14,"empathy_control",4,"md_as_57",59
"1457",14,"empathy_control",4,"md_as_58",66
"1458",14,"empathy_control",4,"md_as_59",13
"1459",14,"empathy_decay",2,"md_as_01",54
"1460",14,"empathy_decay",2,"md_as_02",72
"1461",14,"empathy_decay",2,"md_as_04",32
"1462",14,"empathy_decay",2,"md_as_05",64
"1463",14,"empathy_decay",2,"md_as_06",88
"1464",14,"empathy_decay",2,"md_as_07",88
"1465",14,"empathy_decay",2,"md_as_08",70
"1466",14,"empathy_decay",2,"md_as_09",74
"1467",14,"empathy_decay",2,"md_as_10",45
"1468",14,"empathy_decay",2,"md_as_11",68
"1469",14,"empathy_decay",2,"md_as_23",12
"1470",14,"empathy_decay",2,"md_as_24",34
"1471",14,"empathy_decay",2,"md_as_25",70
"1472",14,"empathy_decay",2,"md_as_26",43
"1473",14,"empathy_decay",2,"md_as_27",35
"1474",14,"empathy_decay",2,"md_as_28",12
"1475",14,"empathy_decay",2,"md_as_29",41
"1476",14,"empathy_decay",2,"md_as_39",32
"1477",14,"empathy_decay",2,"md_as_43",0
"1478",14,"empathy_decay",2,"md_as_44",29
"1479",14,"empathy_decay",2,"md_as_45",66
"1480",14,"empathy_decay",2,"md_as_46",86
"1481",14,"empathy_decay",2,"md_as_51",48
"1482",14,"empathy_decay",2,"md_as_56",84
"1483",14,"empathy_decay",2,"md_as_57",52
"1484",14,"empathy_decay",2,"md_as_58",66
"1485",14,"empathy_decay",2,"md_as_59",14
"1486",14,"empathy_decay",4,"md_as_01",51
"1487",14,"empathy_decay",4,"md_as_02",53
"1488",14,"empathy_decay",4,"md_as_04",30
"1489",14,"empathy_decay",4,"md_as_05",46
"1490",14,"empathy_decay",4,"md_as_06",54
"1491",14,"empathy_decay",4,"md_as_07",83
"1492",14,"empathy_decay",4,"md_as_08",48
"1493",14,"empathy_decay",4,"md_as_09",78
"1494",14,"empathy_decay",4,"md_as_10",45
"1495",14,"empathy_decay",4,"md_as_11",74
"1496",14,"empathy_decay",4,"md_as_23",12
"1497",14,"empathy_decay",4,"md_as_24",27
"1498",14,"empathy_decay",4,"md_as_25",45
"1499",14,"empathy_decay",4,"md_as_26",62
"1500",14,"empathy_decay",4,"md_as_27",32
"1501",14,"empathy_decay",4,"md_as_28",23
"1502",14,"empathy_decay",4,"md_as_29",37
"1503",14,"empathy_decay",4,"md_as_39",26
"1504",14,"empathy_decay",4,"md_as_43",46
"1505",14,"empathy_decay",4,"md_as_44",20
"1506",14,"empathy_decay",4,"md_as_45",62
"1507",14,"empathy_decay",4,"md_as_46",84
"1508",14,"empathy_decay",4,"md_as_51",62
"1509",14,"empathy_decay",4,"md_as_56",71
"1510",14,"empathy_decay",4,"md_as_57",53
"1511",14,"empathy_decay",4,"md_as_58",61
"1512",14,"empathy_decay",4,"md_as_59",14
"1513",15,"empathy_control",2,"md_as_01",46
"1514",15,"empathy_control",2,"md_as_02",67
"1515",15,"empathy_control",2,"md_as_04",23
"1516",15,"empathy_control",2,"md_as_05",74
"1517",15,"empathy_control",2,"md_as_06",42
"1518",15,"empathy_control",2,"md_as_07",50
"1519",15,"empathy_control",2,"md_as_08",56
"1520",15,"empathy_control",2,"md_as_09",82
"1521",15,"empathy_control",2,"md_as_10",32
"1522",15,"empathy_control",2,"md_as_11",69
"1523",15,"empathy_control",2,"md_as_23",9
"1524",15,"empathy_control",2,"md_as_24",13
"1525",15,"empathy_control",2,"md_as_25",55
"1526",15,"empathy_control",2,"md_as_26",56
"1527",15,"empathy_control",2,"md_as_27",41
"1528",15,"empathy_control",2,"md_as_28",35
"1529",15,"empathy_control",2,"md_as_29",48
"1530",15,"empathy_control",2,"md_as_39",23
"1531",15,"empathy_control",2,"md_as_43",28
"1532",15,"empathy_control",2,"md_as_44",50
"1533",15,"empathy_control",2,"md_as_45",65
"1534",15,"empathy_control",2,"md_as_46",71
"1535",15,"empathy_control",2,"md_as_51",58
"1536",15,"empathy_control",2,"md_as_56",43
"1537",15,"empathy_control",2,"md_as_57",51
"1538",15,"empathy_control",2,"md_as_58",45
"1539",15,"empathy_control",2,"md_as_59",16
"1540",15,"empathy_control",4,"md_as_01",44
"1541",15,"empathy_control",4,"md_as_02",57
"1542",15,"empathy_control",4,"md_as_04",29
"1543",15,"empathy_control",4,"md_as_05",90
"1544",15,"empathy_control",4,"md_as_06",71
"1545",15,"empathy_control",4,"md_as_07",60
"1546",15,"empathy_control",4,"md_as_08",71
"1547",15,"empathy_control",4,"md_as_09",82
"1548",15,"empathy_control",4,"md_as_10",32
"1549",15,"empathy_control",4,"md_as_11",70
"1550",15,"empathy_control",4,"md_as_23",9
"1551",15,"empathy_control",4,"md_as_24",9
"1552",15,"empathy_control",4,"md_as_25",52
"1553",15,"empathy_control",4,"md_as_26",68
"1554",15,"empathy_control",4,"md_as_27",54
"1555",15,"empathy_control",4,"md_as_28",48
"1556",15,"empathy_control",4,"md_as_29",52
"1557",15,"empathy_control",4,"md_as_39",26
"1558",15,"empathy_control",4,"md_as_43",24
"1559",15,"empathy_control",4,"md_as_44",30
"1560",15,"empathy_control",4,"md_as_45",62
"1561",15,"empathy_control",4,"md_as_46",85
"1562",15,"empathy_control",4,"md_as_51",60
"1563",15,"empathy_control",4,"md_as_56",66
"1564",15,"empathy_control",4,"md_as_57",54
"1565",15,"empathy_control",4,"md_as_58",51
"1566",15,"empathy_control",4,"md_as_59",16
"1567",15,"empathy_decay",2,"md_as_01",55
"1568",15,"empathy_decay",2,"md_as_02",72
"1569",15,"empathy_decay",2,"md_as_04",29
"1570",15,"empathy_decay",2,"md_as_05",51
"1571",15,"empathy_decay",2,"md_as_06",88
"1572",15,"empathy_decay",2,"md_as_07",93
"1573",15,"empathy_decay",2,"md_as_08",78
"1574",15,"empathy_decay",2,"md_as_09",65
"1575",15,"empathy_decay",2,"md_as_10",32
"1576",15,"empathy_decay",2,"md_as_11",70
"1577",15,"empathy_decay",2,"md_as_23",21
"1578",15,"empathy_decay",2,"md_as_24",22
"1579",15,"empathy_decay",2,"md_as_25",80
"1580",15,"empathy_decay",2,"md_as_26",35
"1581",15,"empathy_decay",2,"md_as_27",45
"1582",15,"empathy_decay",2,"md_as_28",14
"1583",15,"empathy_decay",2,"md_as_29",3
"1584",15,"empathy_decay",2,"md_as_39",28
"1585",15,"empathy_decay",2,"md_as_43",44
"1586",15,"empathy_decay",2,"md_as_44",34
"1587",15,"empathy_decay",2,"md_as_45",81
"1588",15,"empathy_decay",2,"md_as_46",86
"1589",15,"empathy_decay",2,"md_as_51",50
"1590",15,"empathy_decay",2,"md_as_56",78
"1591",15,"empathy_decay",2,"md_as_57",49
"1592",15,"empathy_decay",2,"md_as_58",63
"1593",15,"empathy_decay",2,"md_as_59",14
"1594",15,"empathy_decay",4,"md_as_01",52
"1595",15,"empathy_decay",4,"md_as_02",54
"1596",15,"empathy_decay",4,"md_as_04",34
"1597",15,"empathy_decay",4,"md_as_05",51
"1598",15,"empathy_decay",4,"md_as_06",60
"1599",15,"empathy_decay",4,"md_as_07",87
"1600",15,"empathy_decay",4,"md_as_08",46
"1601",15,"empathy_decay",4,"md_as_09",84
"1602",15,"empathy_decay",4,"md_as_10",49
"1603",15,"empathy_decay",4,"md_as_11",75
"1604",15,"empathy_decay",4,"md_as_23",17
"1605",15,"empathy_decay",4,"md_as_24",27
"1606",15,"empathy_decay",4,"md_as_25",40
"1607",15,"empathy_decay",4,"md_as_26",52
"1608",15,"empathy_decay",4,"md_as_27",35
"1609",15,"empathy_decay",4,"md_as_28",23
"1610",15,"empathy_decay",4,"md_as_29",46
"1611",15,"empathy_decay",4,"md_as_39",19
"1612",15,"empathy_decay",4,"md_as_43",45
"1613",15,"empathy_decay",4,"md_as_44",10
"1614",15,"empathy_decay",4,"md_as_45",65
"1615",15,"empathy_decay",4,"md_as_46",88
"1616",15,"empathy_decay",4,"md_as_51",50
"1617",15,"empathy_decay",4,"md_as_56",66
"1618",15,"empathy_decay",4,"md_as_57",50
"1619",15,"empathy_decay",4,"md_as_58",64
"1620",15,"empathy_decay",4,"md_as_59",15
"1621",16,"empathy_control",2,"md_as_01",45
"1622",16,"empathy_control",2,"md_as_02",63
"1623",16,"empathy_control",2,"md_as_04",25
"1624",16,"empathy_control",2,"md_as_05",51
"1625",16,"empathy_control",2,"md_as_06",69
"1626",16,"empathy_control",2,"md_as_07",84
"1627",16,"empathy_control",2,"md_as_08",65
"1628",16,"empathy_control",2,"md_as_09",66
"1629",16,"empathy_control",2,"md_as_10",28
"1630",16,"empathy_control",2,"md_as_11",67
"1631",16,"empathy_control",2,"md_as_23",13
"1632",16,"empathy_control",2,"md_as_24",16
"1633",16,"empathy_control",2,"md_as_25",86
"1634",16,"empathy_control",2,"md_as_26",53
"1635",16,"empathy_control",2,"md_as_27",47
"1636",16,"empathy_control",2,"md_as_28",40
"1637",16,"empathy_control",2,"md_as_29",32
"1638",16,"empathy_control",2,"md_as_39",17
"1639",16,"empathy_control",2,"md_as_43",27
"1640",16,"empathy_control",2,"md_as_44",43
"1641",16,"empathy_control",2,"md_as_45",71
"1642",16,"empathy_control",2,"md_as_46",77
"1643",16,"empathy_control",2,"md_as_51",57
"1644",16,"empathy_control",2,"md_as_56",10
"1645",16,"empathy_control",2,"md_as_57",61
"1646",16,"empathy_control",2,"md_as_58",50
"1647",16,"empathy_control",2,"md_as_59",16
"1648",16,"empathy_control",4,"md_as_01",44
"1649",16,"empathy_control",4,"md_as_02",68
"1650",16,"empathy_control",4,"md_as_04",30
"1651",16,"empathy_control",4,"md_as_05",60
"1652",16,"empathy_control",4,"md_as_06",79
"1653",16,"empathy_control",4,"md_as_07",20
"1654",16,"empathy_control",4,"md_as_08",74
"1655",16,"empathy_control",4,"md_as_09",69
"1656",16,"empathy_control",4,"md_as_10",27
"1657",16,"empathy_control",4,"md_as_11",68
"1658",16,"empathy_control",4,"md_as_23",14
"1659",16,"empathy_control",4,"md_as_24",12
"1660",16,"empathy_control",4,"md_as_25",82
"1661",16,"empathy_control",4,"md_as_26",57
"1662",16,"empathy_control",4,"md_as_27",59
"1663",16,"empathy_control",4,"md_as_28",48
"1664",16,"empathy_control",4,"md_as_29",53
"1665",16,"empathy_control",4,"md_as_39",24
"1666",16,"empathy_control",4,"md_as_43",26
"1667",16,"empathy_control",4,"md_as_44",30
"1668",16,"empathy_control",4,"md_as_45",62
"1669",16,"empathy_control",4,"md_as_46",86
"1670",16,"empathy_control",4,"md_as_51",63
"1671",16,"empathy_control",4,"md_as_56",78
"1672",16,"empathy_control",4,"md_as_57",56
"1673",16,"empathy_control",4,"md_as_58",54
"1674",16,"empathy_control",4,"md_as_59",10
"1675",16,"empathy_decay",2,"md_as_01",54
"1676",16,"empathy_decay",2,"md_as_02",73
"1677",16,"empathy_decay",2,"md_as_04",30
"1678",16,"empathy_decay",2,"md_as_05",76
"1679",16,"empathy_decay",2,"md_as_06",93
"1680",16,"empathy_decay",2,"md_as_07",90
"1681",16,"empathy_decay",2,"md_as_08",76
"1682",16,"empathy_decay",2,"md_as_09",41
"1683",16,"empathy_decay",2,"md_as_10",34
"1684",16,"empathy_decay",2,"md_as_11",65
"1685",16,"empathy_decay",2,"md_as_23",10
"1686",16,"empathy_decay",2,"md_as_24",33
"1687",16,"empathy_decay",2,"md_as_25",85
"1688",16,"empathy_decay",2,"md_as_26",52
"1689",16,"empathy_decay",2,"md_as_27",42
"1690",16,"empathy_decay",2,"md_as_28",15
"1691",16,"empathy_decay",2,"md_as_29",34
"1692",16,"empathy_decay",2,"md_as_39",26
"1693",16,"empathy_decay",2,"md_as_43",45
"1694",16,"empathy_decay",2,"md_as_44",24
"1695",16,"empathy_decay",2,"md_as_45",83
"1696",16,"empathy_decay",2,"md_as_46",88
"1697",16,"empathy_decay",2,"md_as_51",54
"1698",16,"empathy_decay",2,"md_as_56",82
"1699",16,"empathy_decay",2,"md_as_57",52
"1700",16,"empathy_decay",2,"md_as_58",20
"1701",16,"empathy_decay",2,"md_as_59",18
"1702",16,"empathy_decay",4,"md_as_01",49
"1703",16,"empathy_decay",4,"md_as_02",50
"1704",16,"empathy_decay",4,"md_as_04",37
"1705",16,"empathy_decay",4,"md_as_05",58
"1706",16,"empathy_decay",4,"md_as_06",51
"1707",16,"empathy_decay",4,"md_as_07",77
"1708",16,"empathy_decay",4,"md_as_08",45
"1709",16,"empathy_decay",4,"md_as_09",84
"1710",16,"empathy_decay",4,"md_as_10",44
"1711",16,"empathy_decay",4,"md_as_11",70
"1712",16,"empathy_decay",4,"md_as_23",10
"1713",16,"empathy_decay",4,"md_as_24",23
"1714",16,"empathy_decay",4,"md_as_25",56
"1715",16,"empathy_decay",4,"md_as_26",56
"1716",16,"empathy_decay",4,"md_as_27",34
"1717",16,"empathy_decay",4,"md_as_28",28
"1718",16,"empathy_decay",4,"md_as_29",57
"1719",16,"empathy_decay",4,"md_as_39",23
"1720",16,"empathy_decay",4,"md_as_43",50
"1721",16,"empathy_decay",4,"md_as_44",16
"1722",16,"empathy_decay",4,"md_as_45",67
"1723",16,"empathy_decay",4,"md_as_46",87
"1724",16,"empathy_decay",4,"md_as_51",51
"1725",16,"empathy_decay",4,"md_as_56",66
"1726",16,"empathy_decay",4,"md_as_57",49
"1727",16,"empathy_decay",4,"md_as_58",70
"1728",16,"empathy_decay",4,"md_as_59",14
"1729",17,"empathy_control",2,"md_as_01",43
"1730",17,"empathy_control",2,"md_as_02",61
"1731",17,"empathy_control",2,"md_as_04",22
"1732",17,"empathy_control",2,"md_as_05",31
"1733",17,"empathy_control",2,"md_as_06",54
"1734",17,"empathy_control",2,"md_as_07",52
"1735",17,"empathy_control",2,"md_as_08",59
"1736",17,"empathy_control",2,"md_as_09",80
"1737",17,"empathy_control",2,"md_as_10",25
"1738",17,"empathy_control",2,"md_as_11",65
"1739",17,"empathy_control",2,"md_as_23",12
"1740",17,"empathy_control",2,"md_as_24",12
"1741",17,"empathy_control",2,"md_as_25",54
"1742",17,"empathy_control",2,"md_as_26",43
"1743",17,"empathy_control",2,"md_as_27",39
"1744",17,"empathy_control",2,"md_as_28",21
"1745",17,"empathy_control",2,"md_as_29",40
"1746",17,"empathy_control",2,"md_as_39",19
"1747",17,"empathy_control",2,"md_as_43",30
"1748",17,"empathy_control",2,"md_as_44",39
