"","condition","block_no","trial_no","trial_type","rt","emotion_rating","id","closeness","betas_PM_wtreatMINcon_TPJ","betas_PM_wtreatMINcon_IFG","facet","score"
"2202","treatment","block 1",1,"1","4058",-0.527574161986594,"saulin_01_vp_50",-1.50259058893565,0.33936,-0.10292,"PT",-0.265657005052963
"2203","treatment","block 1",2,"1","6102",-0.0920554093820444,"saulin_01_vp_50",-1.26159435074315,0.33936,-0.10292,"EC",-0.0591881123878324
"2204","treatment","block 1",2,"1","6102",-0.0920554093820444,"saulin_01_vp_50",-1.26159435074315,0.33936,-0.10292,"PT",-0.265657005052963
"2205","treatment","block 1",3,"1","5300",-0.527574161986594,"saulin_01_vp_50",-1.02059811255064,0.33936,-0.10292,"EC",-0.0591881123878324
"2206","treatment","block 1",3,"1","5300",-0.527574161986594,"saulin_01_vp_50",-1.02059811255064,0.33936,-0.10292,"PT",-0.265657005052963
"2207","treatment","block 1",4,"2","4924",-0.309814785684319,"saulin_01_vp_50",-1.02059811255064,0.33936,-0.10292,"EC",-0.0591881123878324
"2208","treatment","block 1",4,"2","4924",-0.309814785684319,"saulin_01_vp_50",-1.02059811255064,0.33936,-0.10292,"PT",-0.265657005052963
"2209","treatment","block 1",5,"1","5380",-0.222711035163409,"saulin_01_vp_50",-1.26159435074315,0.33936,-0.10292,"EC",-0.0591881123878324
"2210","treatment","block 1",5,"1","5380",-0.222711035163409,"saulin_01_vp_50",-1.26159435074315,0.33936,-0.10292,"PT",-0.265657005052963
"2211","treatment","block 1",6,"1","6856",-0.963092914591143,"saulin_01_vp_50",-1.02059811255064,0.33936,-0.10292,"EC",-0.0591881123878324
"2212","treatment","block 1",6,"1","6856",-0.963092914591143,"saulin_01_vp_50",-1.02059811255064,0.33936,-0.10292,"PT",-0.265657005052963
"2213","treatment","block 1",7,"1","4558",-0.309814785684319,"saulin_01_vp_50",-0.779601874358133,0.33936,-0.10292,"EC",-0.0591881123878324
"2214","treatment","block 1",7,"1","4558",-0.309814785684319,"saulin_01_vp_50",-0.779601874358133,0.33936,-0.10292,"PT",-0.265657005052963
"2215","treatment","block 1",8,"2","5929",-0.00495165886113449,"saulin_01_vp_50",-1.02059811255064,0.33936,-0.10292,"EC",-0.0591881123878324
"2216","treatment","block 1",8,"2","5929",-0.00495165886113449,"saulin_01_vp_50",-1.02059811255064,0.33936,-0.10292,"PT",-0.265657005052963
"2217","treatment","block 1",9,"1","7050",-0.0920554093820444,"saulin_01_vp_50",-1.02059811255064,0.33936,-0.10292,"EC",-0.0591881123878324
"2218","treatment","block 1",9,"1","7050",-0.0920554093820444,"saulin_01_vp_50",-1.02059811255064,0.33936,-0.10292,"PT",-0.265657005052963
"2219","treatment","block 1",10,"1","6900",-0.527574161986594,"saulin_01_vp_50",-0.779601874358133,0.33936,-0.10292,"EC",-0.0591881123878324
"2220","treatment","block 1",10,"1","6900",-0.527574161986594,"saulin_01_vp_50",-0.779601874358133,0.33936,-0.10292,"PT",-0.265657005052963
"2221","treatment","block 1",11,"1","6582",-0.527574161986594,"saulin_01_vp_50",-1.02059811255064,0.33936,-0.10292,"EC",-0.0591881123878324
"2222","treatment","block 1",11,"1","6582",-0.527574161986594,"saulin_01_vp_50",-1.02059811255064,0.33936,-0.10292,"PT",-0.265657005052963
"2223","treatment","block 1",12,"1","4809",-0.527574161986594,"saulin_01_vp_50",-0.538605636165627,0.33936,-0.10292,"EC",-0.0591881123878324
"2224","treatment","block 1",12,"1","4809",-0.527574161986594,"saulin_01_vp_50",-0.538605636165627,0.33936,-0.10292,"PT",-0.265657005052963
"2225","treatment","block 1",13,"2","4275",-0.309814785684319,"saulin_01_vp_50",-0.779601874358133,0.33936,-0.10292,"EC",-0.0591881123878324
"2226","treatment","block 1",13,"2","4275",-0.309814785684319,"saulin_01_vp_50",-0.779601874358133,0.33936,-0.10292,"PT",-0.265657005052963
"2227","treatment","block 1",14,"1","5234",-0.527574161986594,"saulin_01_vp_50",-0.683203379081131,0.33936,-0.10292,"EC",-0.0591881123878324
"2228","treatment","block 1",14,"1","5234",-0.527574161986594,"saulin_01_vp_50",-0.683203379081131,0.33936,-0.10292,"PT",-0.265657005052963
"2229","treatment","block 1",15,"1","5534",-0.135607284642499,"saulin_01_vp_50",-0.827801121996635,0.33936,-0.10292,"EC",-0.0591881123878324
"2230","treatment","block 1",15,"1","5534",-0.135607284642499,"saulin_01_vp_50",-0.827801121996635,0.33936,-0.10292,"PT",-0.265657005052963
"2231","treatment","block 1",16,"1","4725",-0.527574161986594,"saulin_01_vp_50",-0.538605636165627,0.33936,-0.10292,"EC",-0.0591881123878324
"2232","treatment","block 1",16,"1","4725",-0.527574161986594,"saulin_01_vp_50",-0.538605636165627,0.33936,-0.10292,"PT",-0.265657005052963
"2233","treatment","block 1",17,"2","4392",-0.0920554093820444,"saulin_01_vp_50",-0.538605636165627,0.33936,-0.10292,"EC",-0.0591881123878324
"2234","treatment","block 1",17,"2","4392",-0.0920554093820444,"saulin_01_vp_50",-0.538605636165627,0.33936,-0.10292,"PT",-0.265657005052963
"2235","treatment","block 1",18,"1","4278",-0.527574161986594,"saulin_01_vp_50",-0.538605636165627,0.33936,-0.10292,"EC",-0.0591881123878324
"2236","treatment","block 1",18,"1","4278",-0.527574161986594,"saulin_01_vp_50",-0.538605636165627,0.33936,-0.10292,"PT",-0.265657005052963
"2237","treatment","block 1",19,"1","5594",-0.527574161986594,"saulin_01_vp_50",-0.538605636165627,0.33936,-0.10292,"EC",-0.0591881123878324
"2238","treatment","block 1",19,"1","5594",-0.527574161986594,"saulin_01_vp_50",-0.538605636165627,0.33936,-0.10292,"PT",-0.265657005052963
"2239","treatment","block 1",20,"1","5321",-0.745333538288869,"saulin_01_vp_50",-0.538605636165627,0.33936,-0.10292,"EC",-0.0591881123878324
"2240","treatment","block 1",20,"1","5321",-0.745333538288869,"saulin_01_vp_50",-0.538605636165627,0.33936,-0.10292,"PT",-0.265657005052963
"2241","treatment","block 1",21,"1","5124",-0.527574161986594,"saulin_01_vp_50",-0.538605636165627,0.33936,-0.10292,"EC",-0.0591881123878324
"2242","treatment","block 1",21,"1","5124",-0.527574161986594,"saulin_01_vp_50",-0.538605636165627,0.33936,-0.10292,"PT",-0.265657005052963
"2243","treatment","block 1",22,"2","3384",-0.527574161986594,"saulin_01_vp_50",-0.29760939797312,0.33936,-0.10292,"EC",-0.0591881123878324
"2244","treatment","block 1",22,"2","3384",-0.527574161986594,"saulin_01_vp_50",-0.29760939797312,0.33936,-0.10292,"PT",-0.265657005052963
"2245","treatment","block 1",23,"1","4891",-0.963092914591143,"saulin_01_vp_50",-1.02059811255064,0.33936,-0.10292,"EC",-0.0591881123878324
"2246","treatment","block 1",23,"1","4891",-0.963092914591143,"saulin_01_vp_50",-1.02059811255064,0.33936,-0.10292,"PT",-0.265657005052963
"2247","treatment","block 1",24,"1","3503",-1.0066447898516,"saulin_01_vp_50",-0.29760939797312,0.33936,-0.10292,"EC",-0.0591881123878324
"2248","treatment","block 1",24,"1","3503",-1.0066447898516,"saulin_01_vp_50",-0.29760939797312,0.33936,-0.10292,"PT",-0.265657005052963
"2249","treatment","block 1",25,"1","3770",-0.527574161986594,"saulin_01_vp_50",-0.779601874358133,0.33936,-0.10292,"EC",-0.0591881123878324
"2250","treatment","block 1",25,"1","3770",-0.527574161986594,"saulin_01_vp_50",-0.779601874358133,0.33936,-0.10292,"PT",-0.265657005052963
"2251","treatment","block 1",1,"1","3232",-0.963092914591143,"saulin_01_vp_51",-2.22557930351317,0.51273,-0.18834,"EC",1.10766324611516
"2252","treatment","block 1",1,"1","3232",-0.963092914591143,"saulin_01_vp_51",-2.22557930351317,0.51273,-0.18834,"PT",1.34226697289918
"2253","treatment","block 1",2,"1","7009",-2.05188979610252,"saulin_01_vp_51",-1.55078983657415,0.51273,-0.18834,"EC",1.10766324611516
"2254","treatment","block 1",2,"1","7009",-2.05188979610252,"saulin_01_vp_51",-1.55078983657415,0.51273,-0.18834,"PT",1.34226697289918
"2255","treatment","block 1",3,"1","2776",-2.05188979610252,"saulin_01_vp_51",0.280781573688896,0.51273,-0.18834,"EC",1.10766324611516
"2256","treatment","block 1",3,"1","2776",-2.05188979610252,"saulin_01_vp_51",0.280781573688896,0.51273,-0.18834,"PT",1.34226697289918
"2257","treatment","block 1",4,"2","3783",0.12570396692023,"saulin_01_vp_51",-0.0566131597806136,0.51273,-0.18834,"EC",1.10766324611516
"2258","treatment","block 1",4,"2","3783",0.12570396692023,"saulin_01_vp_51",-0.0566131597806136,0.51273,-0.18834,"PT",1.34226697289918
"2259","treatment","block 1",5,"1","3053",-1.83413041980024,"saulin_01_vp_51",0.280781573688896,0.51273,-0.18834,"EC",1.10766324611516
"2260","treatment","block 1",5,"1","3053",-1.83413041980024,"saulin_01_vp_51",0.280781573688896,0.51273,-0.18834,"PT",1.34226697289918
"2261","treatment","block 1",6,"1","6958",-1.31150791667478,"saulin_01_vp_51",-1.74358682712816,0.51273,-0.18834,"EC",1.10766324611516
"2262","treatment","block 1",6,"1","6958",-1.31150791667478,"saulin_01_vp_51",-1.74358682712816,0.51273,-0.18834,"PT",1.34226697289918
"2263","treatment","block 1",7,"1","3233",-0.309814785684319,"saulin_01_vp_51",0.184383078411893,0.51273,-0.18834,"EC",1.10766324611516
"2264","treatment","block 1",7,"1","3233",-0.309814785684319,"saulin_01_vp_51",0.184383078411893,0.51273,-0.18834,"PT",1.34226697289918
"2265","treatment","block 1",8,"2","2589",0.12570396692023,"saulin_01_vp_51",-0.0566131597806136,0.51273,-0.18834,"EC",1.10766324611516
"2266","treatment","block 1",8,"2","2589",0.12570396692023,"saulin_01_vp_51",-0.0566131597806136,0.51273,-0.18834,"PT",1.34226697289918
"2267","treatment","block 1",9,"1","2568",-2.05188979610252,"saulin_01_vp_51",-2.22557930351317,0.51273,-0.18834,"EC",1.10766324611516
"2268","treatment","block 1",9,"1","2568",-2.05188979610252,"saulin_01_vp_51",-2.22557930351317,0.51273,-0.18834,"PT",1.34226697289918
"2269","treatment","block 1",10,"1","1607",-1.61637104349797,"saulin_01_vp_51",-1.26159435074315,0.51273,-0.18834,"EC",1.10766324611516
"2270","treatment","block 1",10,"1","1607",-1.61637104349797,"saulin_01_vp_51",-1.26159435074315,0.51273,-0.18834,"PT",1.34226697289918
"2271","treatment","block 1",11,"1","4225",-0.0920554093820444,"saulin_01_vp_51",0.907371792989413,0.51273,-0.18834,"EC",1.10766324611516
"2272","treatment","block 1",11,"1","4225",-0.0920554093820444,"saulin_01_vp_51",0.907371792989413,0.51273,-0.18834,"PT",1.34226697289918
"2273","treatment","block 1",12,"1","3147",0.12570396692023,"saulin_01_vp_51",-2.12918080823617,0.51273,-0.18834,"EC",1.10766324611516
"2274","treatment","block 1",12,"1","3147",0.12570396692023,"saulin_01_vp_51",-2.12918080823617,0.51273,-0.18834,"PT",1.34226697289918
"2275","treatment","block 1",13,"2","3787",-0.0920554093820444,"saulin_01_vp_51",-2.22557930351317,0.51273,-0.18834,"EC",1.10766324611516
"2276","treatment","block 1",13,"2","3787",-0.0920554093820444,"saulin_01_vp_51",-2.22557930351317,0.51273,-0.18834,"PT",1.34226697289918
"2277","treatment","block 1",14,"1","4300",-0.0920554093820444,"saulin_01_vp_51",-2.22557930351317,0.51273,-0.18834,"EC",1.10766324611516
"2278","treatment","block 1",14,"1","4300",-0.0920554093820444,"saulin_01_vp_51",-2.22557930351317,0.51273,-0.18834,"PT",1.34226697289918
"2279","treatment","block 1",15,"1","6787",-1.31150791667478,"saulin_01_vp_51",-2.22557930351317,0.51273,-0.18834,"EC",1.10766324611516
"2280","treatment","block 1",15,"1","6787",-1.31150791667478,"saulin_01_vp_51",-2.22557930351317,0.51273,-0.18834,"PT",1.34226697289918
"2281","treatment","block 1",16,"1","2853",-0.0920554093820444,"saulin_01_vp_51",-2.22557930351317,0.51273,-0.18834,"EC",1.10766324611516
"2282","treatment","block 1",16,"1","2853",-0.0920554093820444,"saulin_01_vp_51",-2.22557930351317,0.51273,-0.18834,"PT",1.34226697289918
"2283","treatment","block 1",17,"2","2554",-0.0920554093820444,"saulin_01_vp_51",-2.22557930351317,0.51273,-0.18834,"EC",1.10766324611516
"2284","treatment","block 1",17,"2","2554",-0.0920554093820444,"saulin_01_vp_51",-2.22557930351317,0.51273,-0.18834,"PT",1.34226697289918
"2285","treatment","block 1",18,"1","6674",-0.0920554093820444,"saulin_01_vp_51",-2.22557930351317,0.51273,-0.18834,"EC",1.10766324611516
"2286","treatment","block 1",18,"1","6674",-0.0920554093820444,"saulin_01_vp_51",-2.22557930351317,0.51273,-0.18834,"PT",1.34226697289918
"2287","treatment","block 1",19,"1","6314",-0.135607284642499,"saulin_01_vp_51",-2.22557930351317,0.51273,-0.18834,"EC",1.10766324611516
"2288","treatment","block 1",19,"1","6314",-0.135607284642499,"saulin_01_vp_51",-2.22557930351317,0.51273,-0.18834,"PT",1.34226697289918
"2289","treatment","block 1",20,"1","5772",0.12570396692023,"saulin_01_vp_51",-2.22557930351317,0.51273,-0.18834,"EC",1.10766324611516
"2290","treatment","block 1",20,"1","5772",0.12570396692023,"saulin_01_vp_51",-2.22557930351317,0.51273,-0.18834,"PT",1.34226697289918
"2291","treatment","block 1",21,"1","4187",0.12570396692023,"saulin_01_vp_51",-2.22557930351317,0.51273,-0.18834,"EC",1.10766324611516
"2292","treatment","block 1",21,"1","4187",0.12570396692023,"saulin_01_vp_51",-2.22557930351317,0.51273,-0.18834,"PT",1.34226697289918
"2293","treatment","block 1",22,"2","2530",-0.0920554093820444,"saulin_01_vp_51",-2.22557930351317,0.51273,-0.18834,"EC",1.10766324611516
"2294","treatment","block 1",22,"2","2530",-0.0920554093820444,"saulin_01_vp_51",-2.22557930351317,0.51273,-0.18834,"PT",1.34226697289918
"2295","treatment","block 1",23,"1","3495",-0.0920554093820444,"saulin_01_vp_51",-2.22557930351317,0.51273,-0.18834,"EC",1.10766324611516
"2296","treatment","block 1",23,"1","3495",-0.0920554093820444,"saulin_01_vp_51",-2.22557930351317,0.51273,-0.18834,"PT",1.34226697289918
"2297","treatment","block 1",24,"1","5236",0.12570396692023,"saulin_01_vp_51",-2.22557930351317,0.51273,-0.18834,"EC",1.10766324611516
"2298","treatment","block 1",24,"1","5236",0.12570396692023,"saulin_01_vp_51",-2.22557930351317,0.51273,-0.18834,"PT",1.34226697289918
"2299","treatment","block 1",25,"1","3560",0.12570396692023,"saulin_01_vp_51",-2.03278231295917,0.51273,-0.18834,"EC",1.10766324611516
"2300","treatment","block 1",25,"1","3560",0.12570396692023,"saulin_01_vp_51",-2.03278231295917,0.51273,-0.18834,"PT",1.34226697289918
"2301","treatment","block 2",1,"2","3139",-0.745333538288869,"saulin_01_vp_01",1.48576276465143,-0.48097,-0.57535,"EC",1.10766324611516
"2302","treatment","block 2",1,"2","3139",-0.745333538288869,"saulin_01_vp_01",1.48576276465143,-0.48097,-0.57535,"PT",0.699097381718325
"2303","treatment","block 2",2,"1","1362",-0.963092914591143,"saulin_01_vp_01",1.24476652645892,-0.48097,-0.57535,"EC",1.10766324611516
"2304","treatment","block 2",2,"1","1362",-0.963092914591143,"saulin_01_vp_01",1.24476652645892,-0.48097,-0.57535,"PT",0.699097381718325
"2305","treatment","block 2",3,"2","3092",-0.309814785684319,"saulin_01_vp_01",0.907371792989413,-0.48097,-0.57535,"EC",1.10766324611516
"2306","treatment","block 2",3,"2","3092",-0.309814785684319,"saulin_01_vp_01",0.907371792989413,-0.48097,-0.57535,"PT",0.699097381718325
"2307","treatment","block 2",4,"2","3150",-0.963092914591143,"saulin_01_vp_01",1.14836803118192,-0.48097,-0.57535,"EC",1.10766324611516
"2308","treatment","block 2",4,"2","3150",-0.963092914591143,"saulin_01_vp_01",1.14836803118192,-0.48097,-0.57535,"PT",0.699097381718325
"2309","treatment","block 2",5,"2","2279",-0.309814785684319,"saulin_01_vp_01",1.14836803118192,-0.48097,-0.57535,"EC",1.10766324611516
"2310","treatment","block 2",5,"2","2279",-0.309814785684319,"saulin_01_vp_01",1.14836803118192,-0.48097,-0.57535,"PT",0.699097381718325
"2311","treatment","block 2",6,"2","4593",-0.745333538288869,"saulin_01_vp_01",-2.03278231295917,-0.48097,-0.57535,"EC",1.10766324611516
"2312","treatment","block 2",6,"2","4593",-0.745333538288869,"saulin_01_vp_01",-2.03278231295917,-0.48097,-0.57535,"PT",0.699097381718325
"2313","treatment","block 2",7,"2","4724",-0.658229787767959,"saulin_01_vp_01",0.907371792989413,-0.48097,-0.57535,"EC",1.10766324611516
"2314","treatment","block 2",7,"2","4724",-0.658229787767959,"saulin_01_vp_01",0.907371792989413,-0.48097,-0.57535,"PT",0.699097381718325
"2315","treatment","block 2",8,"2","4043",-0.527574161986594,"saulin_01_vp_01",1.00377028826642,-0.48097,-0.57535,"EC",1.10766324611516
"2316","treatment","block 2",8,"2","4043",-0.527574161986594,"saulin_01_vp_01",1.00377028826642,-0.48097,-0.57535,"PT",0.699097381718325
"2317","treatment","block 2",9,"1","2883",-1.0066447898516,"saulin_01_vp_01",0.666375554796906,-0.48097,-0.57535,"EC",1.10766324611516
"2318","treatment","block 2",9,"1","2883",-1.0066447898516,"saulin_01_vp_01",0.666375554796906,-0.48097,-0.57535,"PT",0.699097381718325
"2319","treatment","block 2",10,"2","1679",-0.527574161986594,"saulin_01_vp_01",1.14836803118192,-0.48097,-0.57535,"EC",1.10766324611516
"2320","treatment","block 2",10,"2","1679",-0.527574161986594,"saulin_01_vp_01",1.14836803118192,-0.48097,-0.57535,"PT",0.699097381718325
"2321","treatment","block 2",11,"1","1969",-1.18085229089342,"saulin_01_vp_01",0.907371792989413,-0.48097,-0.57535,"EC",1.10766324611516
"2322","treatment","block 2",11,"1","1969",-1.18085229089342,"saulin_01_vp_01",0.907371792989413,-0.48097,-0.57535,"PT",0.699097381718325
"2323","treatment","block 2",12,"2","3000",-0.745333538288869,"saulin_01_vp_01",1.14836803118192,-0.48097,-0.57535,"EC",1.10766324611516
"2324","treatment","block 2",12,"2","3000",-0.745333538288869,"saulin_01_vp_01",1.14836803118192,-0.48097,-0.57535,"PT",0.699097381718325
"2325","treatment","block 2",13,"2","4648",-0.658229787767959,"saulin_01_vp_01",0.907371792989413,-0.48097,-0.57535,"EC",1.10766324611516
"2326","treatment","block 2",13,"2","4648",-0.658229787767959,"saulin_01_vp_01",0.907371792989413,-0.48097,-0.57535,"PT",0.699097381718325
"2327","treatment","block 2",14,"2","2350",-0.527574161986594,"saulin_01_vp_01",0.907371792989413,-0.48097,-0.57535,"EC",1.10766324611516
"2328","treatment","block 2",14,"2","2350",-0.527574161986594,"saulin_01_vp_01",0.907371792989413,-0.48097,-0.57535,"PT",0.699097381718325
"2329","treatment","block 2",15,"2","4141",-0.440470411465684,"saulin_01_vp_01",1.24476652645892,-0.48097,-0.57535,"EC",1.10766324611516
"2330","treatment","block 2",15,"2","4141",-0.440470411465684,"saulin_01_vp_01",1.24476652645892,-0.48097,-0.57535,"PT",0.699097381718325
"2331","treatment","block 2",16,"2","3050",-0.309814785684319,"saulin_01_vp_01",1.14836803118192,-0.48097,-0.57535,"EC",1.10766324611516
"2332","treatment","block 2",16,"2","3050",-0.309814785684319,"saulin_01_vp_01",1.14836803118192,-0.48097,-0.57535,"PT",0.699097381718325
"2333","treatment","block 2",17,"1","2445",-0.788885413549324,"saulin_01_vp_01",1.14836803118192,-0.48097,-0.57535,"EC",1.10766324611516
"2334","treatment","block 2",17,"1","2445",-0.788885413549324,"saulin_01_vp_01",1.14836803118192,-0.48097,-0.57535,"PT",0.699097381718325
"2335","treatment","block 2",18,"2","4186",-0.527574161986594,"saulin_01_vp_01",1.38936426937443,-0.48097,-0.57535,"EC",1.10766324611516
"2336","treatment","block 2",18,"2","4186",-0.527574161986594,"saulin_01_vp_01",1.38936426937443,-0.48097,-0.57535,"PT",0.699097381718325
"2337","treatment","block 2",19,"2","1899",-0.788885413549324,"saulin_01_vp_01",1.14836803118192,-0.48097,-0.57535,"EC",1.10766324611516
"2338","treatment","block 2",19,"2","1899",-0.788885413549324,"saulin_01_vp_01",1.14836803118192,-0.48097,-0.57535,"PT",0.699097381718325
"2339","treatment","block 2",20,"2","5800",-0.658229787767959,"saulin_01_vp_01",0.907371792989413,-0.48097,-0.57535,"EC",1.10766324611516
"2340","treatment","block 2",20,"2","5800",-0.658229787767959,"saulin_01_vp_01",0.907371792989413,-0.48097,-0.57535,"PT",0.699097381718325
"2341","treatment","block 2",21,"1","1825",-1.0066447898516,"saulin_01_vp_01",0.907371792989413,-0.48097,-0.57535,"EC",1.10766324611516
"2342","treatment","block 2",21,"1","1825",-1.0066447898516,"saulin_01_vp_01",0.907371792989413,-0.48097,-0.57535,"PT",0.699097381718325
"2343","treatment","block 2",22,"2","1670",-0.309814785684319,"saulin_01_vp_01",1.63036050756693,-0.48097,-0.57535,"EC",1.10766324611516
"2344","treatment","block 2",22,"2","1670",-0.309814785684319,"saulin_01_vp_01",1.63036050756693,-0.48097,-0.57535,"PT",0.699097381718325
"2345","treatment","block 2",23,"2","2205",-0.527574161986594,"saulin_01_vp_01",1.34116502173592,-0.48097,-0.57535,"EC",1.10766324611516
"2346","treatment","block 2",23,"2","2205",-0.527574161986594,"saulin_01_vp_01",1.34116502173592,-0.48097,-0.57535,"PT",0.699097381718325
"2347","treatment","block 2",24,"2","4500",-0.658229787767959,"saulin_01_vp_01",1.14836803118192,-0.48097,-0.57535,"EC",1.10766324611516
"2348","treatment","block 2",24,"2","4500",-0.658229787767959,"saulin_01_vp_01",1.14836803118192,-0.48097,-0.57535,"PT",0.699097381718325
"2349","treatment","block 2",25,"2","1541",-0.527574161986594,"saulin_01_vp_01",1.38936426937443,-0.48097,-0.57535,"EC",1.10766324611516
"2350","treatment","block 2",25,"2","1541",-0.527574161986594,"saulin_01_vp_01",1.38936426937443,-0.48097,-0.57535,"PT",0.699097381718325
"2351","treatment","block 2",1,"2","4448",-0.00495165886113449,"saulin_01_vp_02",-0.0566131597806136,0.28207,0.37847,"EC",0.71871279328083
"2352","treatment","block 2",1,"2","4448",-0.00495165886113449,"saulin_01_vp_02",-0.0566131597806136,0.28207,0.37847,"PT",1.02068217730876
"2353","treatment","block 2",2,"1","3842",0.12570396692023,"saulin_01_vp_02",-0.29760939797312,0.28207,0.37847,"EC",0.71871279328083
"2354","treatment","block 2",2,"1","3842",0.12570396692023,"saulin_01_vp_02",-0.29760939797312,0.28207,0.37847,"PT",1.02068217730876
"2355","treatment","block 2",3,"2","1897",-0.0920554093820444,"saulin_01_vp_02",0.136183830773392,0.28207,0.37847,"EC",0.71871279328083
"2356","treatment","block 2",3,"2","1897",-0.0920554093820444,"saulin_01_vp_02",0.136183830773392,0.28207,0.37847,"PT",1.02068217730876
"2357","treatment","block 2",4,"2","3341",-0.00495165886113449,"saulin_01_vp_02",-0.0566131597806136,0.28207,0.37847,"EC",0.71871279328083
"2358","treatment","block 2",4,"2","3341",-0.00495165886113449,"saulin_01_vp_02",-0.0566131597806136,0.28207,0.37847,"PT",1.02068217730876
"2359","treatment","block 2",5,"2","1994",0.12570396692023,"saulin_01_vp_02",-0.0566131597806136,0.28207,0.37847,"EC",0.71871279328083
"2360","treatment","block 2",5,"2","1994",0.12570396692023,"saulin_01_vp_02",-0.0566131597806136,0.28207,0.37847,"PT",1.02068217730876
"2361","treatment","block 2",6,"2","2914",0.12570396692023,"saulin_01_vp_02",-0.0566131597806136,0.28207,0.37847,"EC",0.71871279328083
"2362","treatment","block 2",6,"2","2914",0.12570396692023,"saulin_01_vp_02",-0.0566131597806136,0.28207,0.37847,"PT",1.02068217730876
"2363","treatment","block 2",7,"2","2542",0.12570396692023,"saulin_01_vp_02",-0.0566131597806136,0.28207,0.37847,"EC",0.71871279328083
"2364","treatment","block 2",7,"2","2542",0.12570396692023,"saulin_01_vp_02",-0.0566131597806136,0.28207,0.37847,"PT",1.02068217730876
"2365","treatment","block 2",8,"2","5476",-0.0920554093820444,"saulin_01_vp_02",0.136183830773392,0.28207,0.37847,"EC",0.71871279328083
"2366","treatment","block 2",8,"2","5476",-0.0920554093820444,"saulin_01_vp_02",0.136183830773392,0.28207,0.37847,"PT",1.02068217730876
"2367","treatment","block 2",9,"1","2448",0.12570396692023,"saulin_01_vp_02",-0.0566131597806136,0.28207,0.37847,"EC",0.71871279328083
"2368","treatment","block 2",9,"1","2448",0.12570396692023,"saulin_01_vp_02",-0.0566131597806136,0.28207,0.37847,"PT",1.02068217730876
"2369","treatment","block 2",10,"2","4136",0.12570396692023,"saulin_01_vp_02",-0.0566131597806136,0.28207,0.37847,"EC",0.71871279328083
"2370","treatment","block 2",10,"2","4136",0.12570396692023,"saulin_01_vp_02",-0.0566131597806136,0.28207,0.37847,"PT",1.02068217730876
"2371","treatment","block 2",11,"1","3488",0.12570396692023,"saulin_01_vp_02",0.039785335496389,0.28207,0.37847,"EC",0.71871279328083
"2372","treatment","block 2",11,"1","3488",0.12570396692023,"saulin_01_vp_02",0.039785335496389,0.28207,0.37847,"PT",1.02068217730876
"2373","treatment","block 2",12,"2","3134",-0.0920554093820444,"saulin_01_vp_02",-0.0566131597806136,0.28207,0.37847,"EC",0.71871279328083
"2374","treatment","block 2",12,"2","3134",-0.0920554093820444,"saulin_01_vp_02",-0.0566131597806136,0.28207,0.37847,"PT",1.02068217730876
"2375","treatment","block 2",13,"2","2908",0.12570396692023,"saulin_01_vp_02",-0.0566131597806136,0.28207,0.37847,"EC",0.71871279328083
"2376","treatment","block 2",13,"2","2908",0.12570396692023,"saulin_01_vp_02",-0.0566131597806136,0.28207,0.37847,"PT",1.02068217730876
"2377","treatment","block 2",14,"2","3600",-0.00495165886113449,"saulin_01_vp_02",-0.0566131597806136,0.28207,0.37847,"EC",0.71871279328083
"2378","treatment","block 2",14,"2","3600",-0.00495165886113449,"saulin_01_vp_02",-0.0566131597806136,0.28207,0.37847,"PT",1.02068217730876
"2379","treatment","block 2",15,"2","2685",0.12570396692023,"saulin_01_vp_02",0.136183830773392,0.28207,0.37847,"EC",0.71871279328083
"2380","treatment","block 2",15,"2","2685",0.12570396692023,"saulin_01_vp_02",0.136183830773392,0.28207,0.37847,"PT",1.02068217730876
"2381","treatment","block 2",16,"2","3049",0.12570396692023,"saulin_01_vp_02",-0.0566131597806136,0.28207,0.37847,"EC",0.71871279328083
"2382","treatment","block 2",16,"2","3049",0.12570396692023,"saulin_01_vp_02",-0.0566131597806136,0.28207,0.37847,"PT",1.02068217730876
"2383","treatment","block 2",17,"1","3208",0.12570396692023,"saulin_01_vp_02",-0.0566131597806136,0.28207,0.37847,"EC",0.71871279328083
"2384","treatment","block 2",17,"1","3208",0.12570396692023,"saulin_01_vp_02",-0.0566131597806136,0.28207,0.37847,"PT",1.02068217730876
"2385","treatment","block 2",18,"2","3259",0.12570396692023,"saulin_01_vp_02",0.136183830773392,0.28207,0.37847,"EC",0.71871279328083
"2386","treatment","block 2",18,"2","3259",0.12570396692023,"saulin_01_vp_02",0.136183830773392,0.28207,0.37847,"PT",1.02068217730876
"2387","treatment","block 2",19,"2","3798",0.12570396692023,"saulin_01_vp_02",0.136183830773392,0.28207,0.37847,"EC",0.71871279328083
"2388","treatment","block 2",19,"2","3798",0.12570396692023,"saulin_01_vp_02",0.136183830773392,0.28207,0.37847,"PT",1.02068217730876
"2389","treatment","block 2",20,"2","2456",0.12570396692023,"saulin_01_vp_02",0.184383078411893,0.28207,0.37847,"EC",0.71871279328083
"2390","treatment","block 2",20,"2","2456",0.12570396692023,"saulin_01_vp_02",0.184383078411893,0.28207,0.37847,"PT",1.02068217730876
"2391","treatment","block 2",21,"1","3683",0.12570396692023,"saulin_01_vp_02",-0.0566131597806136,0.28207,0.37847,"EC",0.71871279328083
