"","condition","block_no","trial_no","trial_type","rt","emotion_rating","id","EC","PT","sample","closeness"
"13711","control","block 2",4,"2","2606",0.12570396692023,"saulin_01_vp_02",0.134294426478921,21,"scanner",-0.29760939797312
"13771","control","block 2",5,"1","2724",0.12570396692023,"saulin_01_vp_02",0.134294426478921,21,"scanner",-0.29760939797312
"13831","control","block 2",6,"2","3323",-0.00495165886113449,"saulin_01_vp_02",0.134294426478921,21,"scanner",-0.442207140888624
"13891","control","block 2",7,"1","3321",0.12570396692023,"saulin_01_vp_02",0.134294426478921,21,"scanner",-0.538605636165627
"13952","control","block 2",8,"2","3102",0.12570396692023,"saulin_01_vp_02",0.134294426478921,21,"scanner",-0.442207140888624
"14012","control","block 2",9,"1","2550",0.12570396692023,"saulin_01_vp_02",0.134294426478921,21,"scanner",-0.538605636165627
"14071","control","block 2",10,"2","2214",0.12570396692023,"saulin_01_vp_02",0.134294426478921,21,"scanner",-0.442207140888624
"14131","control","block 2",11,"1","3780",0.12570396692023,"saulin_01_vp_02",0.134294426478921,21,"scanner",-0.29760939797312
"14191","control","block 2",12,"1","2441",0.12570396692023,"saulin_01_vp_02",0.134294426478921,21,"scanner",-0.442207140888624
"14251","control","block 2",13,"1","2550",0.12570396692023,"saulin_01_vp_02",0.134294426478921,21,"scanner",-0.538605636165627
"14311","control","block 2",14,"2","2473",0.12570396692023,"saulin_01_vp_02",0.134294426478921,21,"scanner",-0.442207140888624
"14371","control","block 2",15,"1","2135",0.12570396692023,"saulin_01_vp_02",0.134294426478921,21,"scanner",-0.29760939797312
"14431","control","block 2",16,"2","2433",0.12570396692023,"saulin_01_vp_02",0.134294426478921,21,"scanner",-0.29760939797312
"14491","control","block 2",17,"1","3291",0.12570396692023,"saulin_01_vp_02",0.134294426478921,21,"scanner",-0.538605636165627
"14551","control","block 2",18,"1","3990",0.21280771744114,"saulin_01_vp_02",0.134294426478921,21,"scanner",-0.538605636165627
"14611","control","block 2",19,"2","1298",0.12570396692023,"saulin_01_vp_02",0.134294426478921,21,"scanner",-0.538605636165627
"14671","control","block 2",20,"2","2433",0.12570396692023,"saulin_01_vp_02",0.134294426478921,21,"scanner",-0.538605636165627
"14731","control","block 2",21,"1","3113",0.12570396692023,"saulin_01_vp_02",0.134294426478921,21,"scanner",-0.538605636165627
"14791","control","block 2",22,"2","5869",0.29991146796205,"saulin_01_vp_02",0.134294426478921,21,"scanner",-0.29760939797312
"14851","control","block 2",23,"1","3808",0.0821520916597754,"saulin_01_vp_02",0.134294426478921,21,"scanner",-0.442207140888624
"14911","control","block 2",24,"2","3184",0.12570396692023,"saulin_01_vp_02",0.134294426478921,21,"scanner",-0.538605636165627
"14971","control","block 2",25,"2","3184",0.12570396692023,"saulin_01_vp_02",0.134294426478921,21,"scanner",-0.538605636165627
"15552","control","block 1",1,"1","5036",-0.745333538288869,"saulin_01_vp_03",-0.814430715420554,15,"scanner",0.907371792989413
"15611","control","block 1",2,"2","2072",1.43226022473388,"saulin_01_vp_03",-0.814430715420554,15,"scanner",0.4253793166044
"15671","control","block 1",3,"1","4029",-0.963092914591143,"saulin_01_vp_03",-0.814430715420554,15,"scanner",0.184383078411893
"15731","control","block 1",4,"2","3168",1.43226022473388,"saulin_01_vp_03",-0.814430715420554,15,"scanner",0.184383078411893
"15791","control","block 1",5,"1","2116",-1.65992291875842,"saulin_01_vp_03",-0.814430715420554,15,"scanner",0.666375554796906
"15851","control","block 1",6,"2","3463",1.2145008484316,"saulin_01_vp_03",-0.814430715420554,15,"scanner",1.14836803118192
"15911","control","block 1",7,"1","2528",-1.61637104349797,"saulin_01_vp_03",-0.814430715420554,15,"scanner",1.24476652645892
"15971","control","block 1",8,"2","3304",1.65001960103615,"saulin_01_vp_03",-0.814430715420554,15,"scanner",0.666375554796906
"16031","control","block 1",9,"1","4469",-1.83413041980024,"saulin_01_vp_03",-0.814430715420554,15,"scanner",1.72675900284394
"16091","control","block 1",10,"2","442",-1.18085229089342,"saulin_01_vp_03",-0.814430715420554,15,"scanner",0.184383078411893
"16151","control","block 1",11,"1","3716",-1.61637104349797,"saulin_01_vp_03",-0.814430715420554,15,"scanner",-1.02059811255064
"16211","control","block 1",12,"1","4821",-1.18085229089342,"saulin_01_vp_03",-0.814430715420554,15,"scanner",1.14836803118192
"16271","control","block 1",13,"2","2937",1.43226022473388,"saulin_01_vp_03",-0.814430715420554,15,"scanner",1.38936426937443
"16331","control","block 1",14,"2","2024",2.0855383536407,"saulin_01_vp_03",-0.814430715420554,15,"scanner",0.907371792989413
"16391","control","block 1",15,"1","2477",1.2145008484316,"saulin_01_vp_03",-0.814430715420554,15,"scanner",-1.02059811255064
"16451","control","block 1",16,"2","5258",0.343463343222505,"saulin_01_vp_03",-0.814430715420554,15,"scanner",1.63036050756693
"16511","control","block 1",17,"1","1838",0.778982095827055,"saulin_01_vp_03",-0.814430715420554,15,"scanner",0.184383078411893
"16571","control","block 1",18,"1","3536",0.0821520916597754,"saulin_01_vp_03",-0.814430715420554,15,"scanner",0.907371792989413
"16631","control","block 1",19,"2","1214",2.30329772994298,"saulin_01_vp_03",-0.814430715420554,15,"scanner",0.184383078411893
"16691","control","block 1",20,"2","1650",1.43226022473388,"saulin_01_vp_03",-0.814430715420554,15,"scanner",1.38936426937443
"16751","control","block 1",21,"1","6050",0.56122271952478,"saulin_01_vp_03",-0.814430715420554,15,"scanner",-1.74358682712816
"16812","control","block 1",22,"2","1841",1.43226022473388,"saulin_01_vp_03",-0.814430715420554,15,"scanner",1.14836803118192
"16872","control","block 1",23,"1","5140",-0.527574161986594,"saulin_01_vp_03",-0.814430715420554,15,"scanner",0.039785335496389
"16931","control","block 1",24,"2","2175",0.778982095827055,"saulin_01_vp_03",-0.814430715420554,15,"scanner",1.63036050756693
"16991","control","block 1",25,"2","4595",0.343463343222505,"saulin_01_vp_03",-0.814430715420554,15,"scanner",0.184383078411893
"17331","control","block 2",1,"1","5385",-1.83413041980024,"saulin_01_vp_03",-0.814430715420554,15,"scanner",1.72675900284394
"17391","control","block 2",2,"2","2166",0.343463343222505,"saulin_01_vp_03",-0.814430715420554,15,"scanner",1.14836803118192
"17451","control","block 2",3,"1","4550",-0.963092914591143,"saulin_01_vp_03",-0.814430715420554,15,"scanner",0.666375554796906
"17511","control","block 2",4,"2","1569",1.2145008484316,"saulin_01_vp_03",-0.814430715420554,15,"scanner",0.184383078411893
"17571","control","block 2",5,"1","5665",-1.18085229089342,"saulin_01_vp_03",-0.814430715420554,15,"scanner",1.14836803118192
"17631","control","block 2",6,"2","736",0.996741472129329,"saulin_01_vp_03",-0.814430715420554,15,"scanner",-1.50259058893565
"17691","control","block 2",7,"1","4434",-0.527574161986594,"saulin_01_vp_03",-0.814430715420554,15,"scanner",-0.538605636165627
"17751","control","block 2",8,"2","5047",1.86777897733843,"saulin_01_vp_03",-0.814430715420554,15,"scanner",-0.538605636165627
"17811","control","block 2",9,"1","3646",-0.745333538288869,"saulin_01_vp_03",-0.814430715420554,15,"scanner",-0.0566131597806136
"17871","control","block 2",10,"2","3864",1.65001960103615,"saulin_01_vp_03",-0.814430715420554,15,"scanner",-0.29760939797312
"17931","control","block 2",11,"1","1749",1.65001960103615,"saulin_01_vp_03",-0.814430715420554,15,"scanner",-0.779601874358133
"17991","control","block 2",12,"1","1255",1.65001960103615,"saulin_01_vp_03",-0.814430715420554,15,"scanner",-0.538605636165627
"18051","control","block 2",13,"1","1319",1.86777897733843,"saulin_01_vp_03",-0.814430715420554,15,"scanner",-1.55078983657415
"18111","control","block 2",14,"2","5800",2.0855383536407,"saulin_01_vp_03",-0.814430715420554,15,"scanner",-1.26159435074315
"18171","control","block 2",15,"1","3518",-0.571126037247049,"saulin_01_vp_03",-0.814430715420554,15,"scanner",-0.29760939797312
"18231","control","block 2",16,"2","801",-1.61637104349797,"saulin_01_vp_03",-0.814430715420554,15,"scanner",-1.06879736018914
"18291","control","block 2",17,"1","6004",-0.353366660944774,"saulin_01_vp_03",-0.814430715420554,15,"scanner",0.280781573688896
"18352","control","block 2",18,"1","4697",-1.39861166719569,"saulin_01_vp_03",-0.814430715420554,15,"scanner",0.907371792989413
"18412","control","block 2",19,"2","4960",-0.963092914591143,"saulin_01_vp_03",-0.814430715420554,15,"scanner",-0.0566131597806136
"18471","control","block 2",20,"2","3581",0.430567093743415,"saulin_01_vp_03",-0.814430715420554,15,"scanner",0.4253793166044
"18531","control","block 2",21,"1","4280",-0.309814785684319,"saulin_01_vp_03",-0.814430715420554,15,"scanner",0.184383078411893
"18591","control","block 2",22,"2","3343",0.996741472129329,"saulin_01_vp_03",-0.814430715420554,15,"scanner",0.666375554796906
"18651","control","block 2",23,"1","4642",-0.963092914591143,"saulin_01_vp_03",-0.814430715420554,15,"scanner",-0.0566131597806136
"18711","control","block 2",24,"2","3550",-1.31150791667478,"saulin_01_vp_03",-0.814430715420554,15,"scanner",0.521777811881402
"18771","control","block 2",25,"2","2491",-0.527574161986594,"saulin_01_vp_03",-0.814430715420554,15,"scanner",0.666375554796906
"19361","treatment","block 1",1,"1","5089",0.12570396692023,"saulin_01_vp_03",-0.814430715420554,15,"scanner",-1.06879736018914
"19421","treatment","block 1",2,"2","2200",-0.745333538288869,"saulin_01_vp_03",-0.814430715420554,15,"scanner",0.666375554796906
"19481","treatment","block 1",3,"1","1678",-1.0066447898516,"saulin_01_vp_03",-0.814430715420554,15,"scanner",-0.29760939797312
"19541","treatment","block 1",4,"1","4450",-0.527574161986594,"saulin_01_vp_03",-0.814430715420554,15,"scanner",0.907371792989413
"19601","treatment","block 1",5,"1","3919",-0.875989164070233,"saulin_01_vp_03",-0.814430715420554,15,"scanner",0.521777811881402
"19661","treatment","block 1",6,"1","2725",-0.309814785684319,"saulin_01_vp_03",-0.814430715420554,15,"scanner",0.184383078411893
"19721","treatment","block 1",7,"1","4275",-0.963092914591143,"saulin_01_vp_03",-0.814430715420554,15,"scanner",0.666375554796906
"19781","treatment","block 1",8,"1","5011",-1.39861166719569,"saulin_01_vp_03",-0.814430715420554,15,"scanner",0.377180068965898
"19841","treatment","block 1",9,"2","3625",2.0855383536407,"saulin_01_vp_03",-0.814430715420554,15,"scanner",-0.779601874358133
"19901","treatment","block 1",10,"1","1575",1.2145008484316,"saulin_01_vp_03",-0.814430715420554,15,"scanner",-0.683203379081131
"19961","treatment","block 1",11,"2","6727",2.0855383536407,"saulin_01_vp_03",-0.814430715420554,15,"scanner",-1.30979359838165
"20022","treatment","block 1",12,"1","5018",1.2145008484316,"saulin_01_vp_03",-0.814430715420554,15,"scanner",-1.02059811255064
"20082","treatment","block 1",13,"1","4983",0.21280771744114,"saulin_01_vp_03",-0.814430715420554,15,"scanner",-0.29760939797312
"20142","treatment","block 1",14,"1","4843",0.343463343222505,"saulin_01_vp_03",-0.814430715420554,15,"scanner",-0.779601874358133
"20201","treatment","block 1",15,"1","4338",1.43226022473388,"saulin_01_vp_03",-0.814430715420554,15,"scanner",-1.50259058893565
"20261","treatment","block 1",16,"1","3231",0.21280771744114,"saulin_01_vp_03",-0.814430715420554,15,"scanner",-0.29760939797312
"20321","treatment","block 1",17,"2","7955",1.43226022473388,"saulin_01_vp_03",-0.814430715420554,15,"scanner",-0.779601874358133
"20381","treatment","block 1",18,"1","4992",-0.309814785684319,"saulin_01_vp_03",-0.814430715420554,15,"scanner",0.184383078411893
"20441","treatment","block 1",19,"1","3484",-1.39861166719569,"saulin_01_vp_03",-0.814430715420554,15,"scanner",0.184383078411893
"20501","treatment","block 1",20,"1","4328",-0.963092914591143,"saulin_01_vp_03",-0.814430715420554,15,"scanner",0.666375554796906
"20561","treatment","block 1",21,"2","4900",1.43226022473388,"saulin_01_vp_03",-0.814430715420554,15,"scanner",0.859172545350911
"20621","treatment","block 1",22,"1","2801",-1.39861166719569,"saulin_01_vp_03",-0.814430715420554,15,"scanner",1.14836803118192
"20681","treatment","block 1",23,"1","1746",-1.65992291875842,"saulin_01_vp_03",-0.814430715420554,15,"scanner",1.14836803118192
"20741","treatment","block 1",24,"1","2717",-2.05188979610252,"saulin_01_vp_03",-0.814430715420554,15,"scanner",1.63036050756693
"20801","treatment","block 1",25,"1","5513",-1.74702666927933,"saulin_01_vp_03",-0.814430715420554,15,"scanner",0.666375554796906
"21141","treatment","block 2",1,"2","2733",0.56122271952478,"saulin_01_vp_03",-0.814430715420554,15,"scanner",1.38936426937443
"21201","treatment","block 2",2,"1","2941",-0.527574161986594,"saulin_01_vp_03",-0.814430715420554,15,"scanner",0.184383078411893
"21261","treatment","block 2",3,"2","6595",0.12570396692023,"saulin_01_vp_03",-0.814430715420554,15,"scanner",0.4253793166044
"21321","treatment","block 2",4,"2","3468",0.343463343222505,"saulin_01_vp_03",-0.814430715420554,15,"scanner",0.184383078411893
"21381","treatment","block 2",5,"2","4028",1.86777897733843,"saulin_01_vp_03",-0.814430715420554,15,"scanner",-0.779601874358133
"21441","treatment","block 2",6,"2","1922",1.95488272785934,"saulin_01_vp_03",-0.814430715420554,15,"scanner",-1.06879736018914
"21501","treatment","block 2",7,"2","4243",1.86777897733843,"saulin_01_vp_03",-0.814430715420554,15,"scanner",-1.50259058893565
"21562","treatment","block 2",8,"2","1817",1.86777897733843,"saulin_01_vp_03",-0.814430715420554,15,"scanner",-1.55078983657415
"21622","treatment","block 2",9,"1","3279",0.778982095827055,"saulin_01_vp_03",-0.814430715420554,15,"scanner",-1.50259058893565
"21681","treatment","block 2",10,"2","4271",2.30329772994298,"saulin_01_vp_03",-0.814430715420554,15,"scanner",-1.02059811255064
"21741","treatment","block 2",11,"1","4711",1.2145008484316,"saulin_01_vp_03",-0.814430715420554,15,"scanner",-1.26159435074315
"21801","treatment","block 2",12,"2","2248",2.30329772994298,"saulin_01_vp_03",-0.814430715420554,15,"scanner",-1.79178607476666
"21861","treatment","block 2",13,"2","3702",1.2145008484316,"saulin_01_vp_03",-0.814430715420554,15,"scanner",-1.40619209365865
"21921","treatment","block 2",14,"2","5219",2.04198647838025,"saulin_01_vp_03",-0.814430715420554,15,"scanner",-1.26159435074315
"21981","treatment","block 2",15,"2","3258",1.65001960103615,"saulin_01_vp_03",-0.814430715420554,15,"scanner",-1.26159435074315
"22041","treatment","block 2",16,"2","2227",-0.745333538288869,"saulin_01_vp_03",-0.814430715420554,15,"scanner",-1.02059811255064
"22101","treatment","block 2",17,"1","2342",0.12570396692023,"saulin_01_vp_03",-0.814430715420554,15,"scanner",-0.538605636165627
"22161","treatment","block 2",18,"2","3856",0.56122271952478,"saulin_01_vp_03",-0.814430715420554,15,"scanner",-0.538605636165627
"22221","treatment","block 2",19,"2","3610",1.43226022473388,"saulin_01_vp_03",-0.814430715420554,15,"scanner",0.907371792989413
"22281","treatment","block 2",20,"2","1840",1.2145008484316,"saulin_01_vp_03",-0.814430715420554,15,"scanner",1.63036050756693
"22341","treatment","block 2",21,"1","4358",-1.39861166719569,"saulin_01_vp_03",-0.814430715420554,15,"scanner",1.14836803118192
"22401","treatment","block 2",22,"2","2068",1.86777897733843,"saulin_01_vp_03",-0.814430715420554,15,"scanner",0.377180068965898
"22461","treatment","block 2",23,"2","5909",0.12570396692023,"saulin_01_vp_03",-0.814430715420554,15,"scanner",0.136183830773392
"22521","treatment","block 2",24,"2","1182",2.0855383536407,"saulin_01_vp_03",-0.814430715420554,15,"scanner",-0.0566131597806136
"22581","treatment","block 2",25,"2","2476",2.0855383536407,"saulin_01_vp_03",-0.814430715420554,15,"scanner",-0.779601874358133
"23162","control","block 1",1,"1","5803",0.12570396692023,"saulin_01_vp_04",-0.181947287487571,18,"scanner",-1.02059811255064
"23221","control","block 1",2,"2","6850",0.56122271952478,"saulin_01_vp_04",-0.181947287487571,18,"scanner",-1.02059811255064
"23281","control","block 1",3,"1","5225",0.0821520916597754,"saulin_01_vp_04",-0.181947287487571,18,"scanner",-0.827801121996635
"23341","control","block 1",4,"2","2262",0.56122271952478,"saulin_01_vp_04",-0.181947287487571,18,"scanner",-0.0566131597806136
"23401","control","block 1",5,"1","4313",0.12570396692023,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.184383078411893
"23461","control","block 1",6,"2","2997",0.778982095827055,"saulin_01_vp_04",-0.181947287487571,18,"scanner",-0.0566131597806136
"23521","control","block 1",7,"1","8581",0.996741472129329,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.184383078411893
"23581","control","block 1",8,"2","6956",0.517670844264325,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.4253793166044
"23641","control","block 1",9,"1","6317",0.12570396692023,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.666375554796906
"23701","control","block 1",10,"2","6772",0.7354302205666,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.666375554796906
"23761","control","block 1",11,"1","7334",0.21280771744114,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.666375554796906
"23821","control","block 1",12,"1","3840",0.12570396692023,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.184383078411893
"23881","control","block 1",13,"2","2685",0.343463343222505,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.4253793166044
"23941","control","block 1",14,"2","7065",0.953189596868874,"saulin_01_vp_04",-0.181947287487571,18,"scanner",-2.03278231295917
"24001","control","block 1",15,"1","4722",0.12570396692023,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.4253793166044
"24061","control","block 1",16,"2","5806",0.778982095827055,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.907371792989413
"24121","control","block 1",17,"1","5726",-0.0920554093820444,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.666375554796906
"24181","control","block 1",18,"1","4883",-0.0920554093820444,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.4253793166044
"24241","control","block 1",19,"2","3310",0.996741472129329,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.907371792989413
"24301","control","block 1",20,"2","3143",0.56122271952478,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.4253793166044
"24361","control","block 1",21,"1","6261",0.12570396692023,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.377180068965898
"24422","control","block 1",22,"2","4449",0.12570396692023,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.907371792989413
"24482","control","block 1",23,"1","4592",0.12570396692023,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.762774050073909
"24541","control","block 1",24,"2","7391",0.21280771744114,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.907371792989413
"24601","control","block 1",25,"2","3983",0.56122271952478,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.907371792989413
"24941","control","block 2",1,"1","3038",0.12570396692023,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.039785335496389
"25001","control","block 2",2,"2","5719",0.343463343222505,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.184383078411893
"25061","control","block 2",3,"1","4045",0.12570396692023,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.184383078411893
"25121","control","block 2",4,"2","3307",0.778982095827055,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.4253793166044
"25181","control","block 2",5,"1","5387",-0.00495165886113449,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.4253793166044
"25241","control","block 2",6,"2","3911",0.56122271952478,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.666375554796906
"25301","control","block 2",7,"1","4758",0.12570396692023,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.184383078411893
"25361","control","block 2",8,"2","6450",0.29991146796205,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.666375554796906
"25421","control","block 2",9,"1","2462",-0.0920554093820444,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.907371792989413
"25481","control","block 2",10,"2","3136",0.12570396692023,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.666375554796906
"25541","control","block 2",11,"1","3151",0.12570396692023,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.618176307158405
"25601","control","block 2",12,"1","1975",-0.0920554093820444,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.762774050073909
"25661","control","block 2",13,"1","2141",-0.309814785684319,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.666375554796906
"25721","control","block 2",14,"2","2966",0.996741472129329,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.666375554796906
"25781","control","block 2",15,"1","4346",0.12570396692023,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.4253793166044
"25841","control","block 2",16,"2","2958",0.343463343222505,"saulin_01_vp_04",-0.181947287487571,18,"scanner",1.14836803118192
"25901","control","block 2",17,"1","2384",0.12570396692023,"saulin_01_vp_04",-0.181947287487571,18,"scanner",1.14836803118192
"25962","control","block 2",18,"1","4472",-0.0920554093820444,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.666375554796906
"26022","control","block 2",19,"2","1475",0.778982095827055,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.666375554796906
"26081","control","block 2",20,"2","2466",0.343463343222505,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.907371792989413
"26141","control","block 2",21,"1","3833",0.12570396692023,"saulin_01_vp_04",-0.181947287487571,18,"scanner",1.14836803118192
"26201","control","block 2",22,"2","2841",-0.0920554093820444,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.907371792989413
"26261","control","block 2",23,"1","1567",-0.0920554093820444,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.907371792989413
"26321","control","block 2",24,"2","4001",0.56122271952478,"saulin_01_vp_04",-0.181947287487571,18,"scanner",1.14836803118192
"26381","control","block 2",25,"2","3339",0.343463343222505,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.666375554796906
"26971","treatment","block 1",1,"1","3246",0.12570396692023,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.184383078411893
"2703","treatment","block 1",2,"2","2583",0.778982095827055,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.4253793166044
"2709","treatment","block 1",3,"1","3867",0.12570396692023,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.521777811881402
"2715","treatment","block 1",4,"1","3734",-0.0920554093820444,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.377180068965898
"2721","treatment","block 1",5,"1","3292",0.12570396692023,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.184383078411893
"2727","treatment","block 1",6,"1","5700",0.21280771744114,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.666375554796906
"2733","treatment","block 1",7,"1","2430",0.12570396692023,"saulin_01_vp_04",-0.181947287487571,18,"scanner",1.00377028826642
"2739","treatment","block 1",8,"1","2384",-0.0920554093820444,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.618176307158405
"2745","treatment","block 1",9,"2","1768",0.343463343222505,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.907371792989413
"2751","treatment","block 1",10,"1","3775",0.12570396692023,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.666375554796906
"2757","treatment","block 1",11,"2","3315",0.343463343222505,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.4253793166044
"2763","treatment","block 1",12,"1","2241",-0.0920554093820444,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.666375554796906
"2769","treatment","block 1",13,"1","4089",-0.0920554093820444,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.666375554796906
"2775","treatment","block 1",14,"1","4409",0.12570396692023,"saulin_01_vp_04",-0.181947287487571,18,"scanner",1.00377028826642
"2781","treatment","block 1",15,"1","2992",-0.353366660944774,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.618176307158405
"2787","treatment","block 1",16,"1","1383",-0.745333538288869,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.907371792989413
"2793","treatment","block 1",17,"2","4475",0.430567093743415,"saulin_01_vp_04",-0.181947287487571,18,"scanner",1.14836803118192
"2799","treatment","block 1",18,"1","6261",0.12570396692023,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.666375554796906
"2805","treatment","block 1",19,"1","1701",-0.527574161986594,"saulin_01_vp_04",-0.181947287487571,18,"scanner",1.63036050756693
"2811","treatment","block 1",20,"1","2872",-1.0066447898516,"saulin_01_vp_04",-0.181947287487571,18,"scanner",1.14836803118192
"2817","treatment","block 1",21,"2","3248",0.56122271952478,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.859172545350911
"2823","treatment","block 1",22,"1","2023",-0.527574161986594,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.859172545350911
"2829","treatment","block 1",23,"1","5802",0.12570396692023,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.907371792989413
"2835","treatment","block 1",24,"1","2123",-0.527574161986594,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.666375554796906
"2841","treatment","block 1",25,"1","4528",-0.527574161986594,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.907371792989413
"2875","treatment","block 2",1,"2","1464",0.778982095827055,"saulin_01_vp_04",-0.181947287487571,18,"scanner",1.14836803118192
"2881","treatment","block 2",2,"1","5710",0.21280771744114,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.666375554796906
"2887","treatment","block 2",3,"2","3510",0.64832647004569,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.907371792989413
"2893","treatment","block 2",4,"2","1757",0.778982095827055,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.666375554796906
"2899","treatment","block 2",5,"2","4318",0.12570396692023,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.666375554796906
"2905","treatment","block 2",6,"2","1400",0.56122271952478,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.4253793166044
"2911","treatment","block 2",7,"2","3346",0.56122271952478,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.907371792989413
"2917","treatment","block 2",8,"2","5009",0.56122271952478,"saulin_01_vp_04",-0.181947287487571,18,"scanner",1.00377028826642
"2923","treatment","block 2",9,"1","4497",0.0821520916597754,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.907371792989413
"2929","treatment","block 2",10,"2","3725",0.343463343222505,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.666375554796906
"2935","treatment","block 2",11,"1","2211",-0.0920554093820444,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.907371792989413
"2941","treatment","block 2",12,"2","3266",0.343463343222505,"saulin_01_vp_04",-0.181947287487571,18,"scanner",1.14836803118192
"2947","treatment","block 2",13,"2","4058",0.343463343222505,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.907371792989413
"2953","treatment","block 2",14,"2","3204",0.343463343222505,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.859172545350911
"2959","treatment","block 2",15,"2","2085",0.56122271952478,"saulin_01_vp_04",-0.181947287487571,18,"scanner",1.10016878354342
"2965","treatment","block 2",16,"2","1320",0.778982095827055,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.666375554796906
"2971","treatment","block 2",17,"1","1954",0.12570396692023,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.859172545350911
"2977","treatment","block 2",18,"2","4567",0.56122271952478,"saulin_01_vp_04",-0.181947287487571,18,"scanner",1.14836803118192
"2983","treatment","block 2",19,"2","3248",0.343463343222505,"saulin_01_vp_04",-0.181947287487571,18,"scanner",1.14836803118192
"2989","treatment","block 2",20,"2","3376",0.56122271952478,"saulin_01_vp_04",-0.181947287487571,18,"scanner",0.666375554796906
"2995","treatment","block 2",21,"1","3984",-0.309814785684319,"saulin_01_vp_04",-0.181947287487571,18,"scanner",1.00377028826642
"3001","treatment","block 2",22,"2","3323",0.12570396692023,"saulin_01_vp_04",-0.181947287487571,18,"scanner",1.14836803118192
