"","subj_idx","blockno","trialno","rt","response","id","motive","condition","other_poss_loss","sample"
"7527",41,2,"5","2726",1,"saulin_01_vp_21","empathy","control",340,"scanner"
"7528",41,2,"6","1961",1,"saulin_01_vp_21","empathy","control",180,"scanner"
"7529",41,2,"7","1036",1,"saulin_01_vp_21","empathy","control",340,"scanner"
"7530",41,2,"8","2166",1,"saulin_01_vp_21","empathy","control",180,"scanner"
"7531",41,2,"9","1421",1,"saulin_01_vp_21","empathy","control",280,"scanner"
"7532",41,2,"10","1361",1,"saulin_01_vp_21","empathy","control",320,"scanner"
"7533",41,2,"11","1259",1,"saulin_01_vp_21","empathy","control",100,"scanner"
"7534",41,2,"12","1146",1,"saulin_01_vp_21","empathy","control",360,"scanner"
"7535",41,2,"13","3172",1,"saulin_01_vp_21","empathy","control",240,"scanner"
"7536",41,2,"14","1262",1,"saulin_01_vp_21","empathy","control",320,"scanner"
"7537",41,2,"15","2218",0,"saulin_01_vp_21","empathy","control",40,"scanner"
"7538",41,2,"16","1124",1,"saulin_01_vp_21","empathy","control",220,"scanner"
"7539",41,2,"17","1784",0,"saulin_01_vp_21","empathy","control",20,"scanner"
"7540",41,2,"18","2045",1,"saulin_01_vp_21","empathy","control",240,"scanner"
"7541",41,2,"19","1151",1,"saulin_01_vp_21","empathy","control",380,"scanner"
"7542",41,2,"20","1398",1,"saulin_01_vp_21","empathy","control",220,"scanner"
"7543",41,2,"21","1116",1,"saulin_01_vp_21","empathy","control",360,"scanner"
"7544",41,2,"22","1102",1,"saulin_01_vp_21","empathy","control",300,"scanner"
"7545",41,2,"23","1103",1,"saulin_01_vp_21","empathy","control",280,"scanner"
"7546",41,2,"24","1004",0,"saulin_01_vp_21","empathy","control",380,"scanner"
"7547",41,2,"25","842",1,"saulin_01_vp_21","empathy","control",380,"scanner"
"7548",41,3,"1","1612",1,"saulin_01_vp_21","empathy","control",340,"scanner"
"7549",41,3,"2","3302",0,"saulin_01_vp_21","empathy","control",180,"scanner"
"7550",41,3,"3","1059",1,"saulin_01_vp_21","empathy","control",360,"scanner"
"7551",41,3,"4","746",0,"saulin_01_vp_21","empathy","control",380,"scanner"
"7552",41,3,"5","597",1,"saulin_01_vp_21","empathy","control",320,"scanner"
"7553",41,3,"6","546",1,"saulin_01_vp_21","empathy","control",340,"scanner"
"7554",41,3,"7","2560",0,"saulin_01_vp_21","empathy","control",100,"scanner"
"7555",41,3,"8","661",1,"saulin_01_vp_21","empathy","control",380,"scanner"
"7556",41,3,"9","1542",1,"saulin_01_vp_21","empathy","control",220,"scanner"
"7557",41,3,"10","823",1,"saulin_01_vp_21","empathy","control",240,"scanner"
"7558",41,3,"11","1144",1,"saulin_01_vp_21","empathy","control",280,"scanner"
"7559",41,3,"12","1761",1,"saulin_01_vp_21","empathy","control",240,"scanner"
"7560",41,3,"13","2192",0,"saulin_01_vp_21","empathy","control",40,"scanner"
"7561",41,3,"14","1524",1,"saulin_01_vp_21","empathy","control",180,"scanner"
"7562",41,3,"15","1937",1,"saulin_01_vp_21","empathy","control",160,"scanner"
"7563",41,3,"16","1584",0,"saulin_01_vp_21","empathy","control",20,"scanner"
"7564",41,3,"17","1498",1,"saulin_01_vp_21","empathy","control",360,"scanner"
"7565",41,3,"18","1202",1,"saulin_01_vp_21","empathy","control",380,"scanner"
"7566",41,3,"19","1069",1,"saulin_01_vp_21","empathy","control",380,"scanner"
"7567",41,3,"20","1484",1,"saulin_01_vp_21","empathy","control",300,"scanner"
"7568",41,3,"21","2871",0,"saulin_01_vp_21","empathy","control",60,"scanner"
"7569",41,3,"23","1225",1,"saulin_01_vp_21","empathy","control",220,"scanner"
"7570",41,3,"24","950",1,"saulin_01_vp_21","empathy","control",280,"scanner"
"7571",41,3,"25","877",1,"saulin_01_vp_21","empathy","control",320,"scanner"
"7572",41,1,"1","871",1,"saulin_01_vp_21","empathy","treatment",380,"scanner"
"7573",41,1,"2","757",1,"saulin_01_vp_21","empathy","treatment",280,"scanner"
"7574",41,1,"3","861",1,"saulin_01_vp_21","empathy","treatment",300,"scanner"
"7575",41,1,"4","1201",1,"saulin_01_vp_21","empathy","treatment",340,"scanner"
"7576",41,1,"5","1864",0,"saulin_01_vp_21","empathy","treatment",20,"scanner"
"7577",41,1,"6","1950",1,"saulin_01_vp_21","empathy","treatment",220,"scanner"
"7578",41,1,"7","940",1,"saulin_01_vp_21","empathy","treatment",340,"scanner"
"7579",41,1,"8","1440",1,"saulin_01_vp_21","empathy","treatment",320,"scanner"
"7580",41,1,"9","789",1,"saulin_01_vp_21","empathy","treatment",380,"scanner"
"7581",41,1,"10","757",1,"saulin_01_vp_21","empathy","treatment",360,"scanner"
"7582",41,1,"11","929",1,"saulin_01_vp_21","empathy","treatment",180,"scanner"
"7583",41,1,"12","2605",0,"saulin_01_vp_21","empathy","treatment",100,"scanner"
"7584",41,1,"13","831",1,"saulin_01_vp_21","empathy","treatment",360,"scanner"
"7585",41,1,"14","2172",1,"saulin_01_vp_21","empathy","treatment",120,"scanner"
"7586",41,1,"15","1093",0,"saulin_01_vp_21","empathy","treatment",380,"scanner"
"7587",41,1,"16","891",1,"saulin_01_vp_21","empathy","treatment",320,"scanner"
"7588",41,1,"17","2953",0,"saulin_01_vp_21","empathy","treatment",180,"scanner"
"7589",41,1,"18","1038",1,"saulin_01_vp_21","empathy","treatment",220,"scanner"
"7590",41,1,"19","852",1,"saulin_01_vp_21","empathy","treatment",160,"scanner"
"7591",41,1,"20","1802",0,"saulin_01_vp_21","empathy","treatment",60,"scanner"
"7592",41,1,"21","2128",1,"saulin_01_vp_21","empathy","treatment",240,"scanner"
"7593",41,1,"22","805",1,"saulin_01_vp_21","empathy","treatment",380,"scanner"
"7594",41,1,"23","1831",1,"saulin_01_vp_21","empathy","treatment",280,"scanner"
"7595",41,1,"24","2009",1,"saulin_01_vp_21","empathy","treatment",240,"scanner"
"7596",41,1,"25","1784",0,"saulin_01_vp_21","empathy","treatment",40,"scanner"
"7597",41,2,"1","1022",1,"saulin_01_vp_21","empathy","treatment",380,"scanner"
"7598",41,2,"2","736",1,"saulin_01_vp_21","empathy","treatment",280,"scanner"
"7599",41,2,"3","1843",1,"saulin_01_vp_21","empathy","treatment",300,"scanner"
"7600",41,2,"4","1219",1,"saulin_01_vp_21","empathy","treatment",340,"scanner"
"7601",41,2,"5","1778",0,"saulin_01_vp_21","empathy","treatment",20,"scanner"
"7602",41,2,"6","2261",1,"saulin_01_vp_21","empathy","treatment",220,"scanner"
"7603",41,2,"7","1031",1,"saulin_01_vp_21","empathy","treatment",340,"scanner"
"7604",41,2,"8","1618",1,"saulin_01_vp_21","empathy","treatment",320,"scanner"
"7605",41,2,"9","749",1,"saulin_01_vp_21","empathy","treatment",380,"scanner"
"7606",41,2,"10","913",1,"saulin_01_vp_21","empathy","treatment",360,"scanner"
"7607",41,2,"11","2628",1,"saulin_01_vp_21","empathy","treatment",180,"scanner"
"7608",41,2,"12","2621",0,"saulin_01_vp_21","empathy","treatment",100,"scanner"
"7609",41,2,"13","992",1,"saulin_01_vp_21","empathy","treatment",360,"scanner"
"7610",41,2,"14","2515",1,"saulin_01_vp_21","empathy","treatment",120,"scanner"
"7611",41,2,"15","737",0,"saulin_01_vp_21","empathy","treatment",380,"scanner"
"7612",41,2,"16","670",1,"saulin_01_vp_21","empathy","treatment",320,"scanner"
"7613",41,2,"17","3988",0,"saulin_01_vp_21","empathy","treatment",180,"scanner"
"7614",41,2,"18","2018",1,"saulin_01_vp_21","empathy","treatment",220,"scanner"
"7615",41,2,"20","1607",0,"saulin_01_vp_21","empathy","treatment",60,"scanner"
"7616",41,2,"21","1188",1,"saulin_01_vp_21","empathy","treatment",240,"scanner"
"7617",41,2,"22","1007",1,"saulin_01_vp_21","empathy","treatment",380,"scanner"
"7618",41,2,"23","1301",1,"saulin_01_vp_21","empathy","treatment",280,"scanner"
"7619",41,2,"24","1121",1,"saulin_01_vp_21","empathy","treatment",240,"scanner"
"7620",41,2,"25","1403",0,"saulin_01_vp_21","empathy","treatment",40,"scanner"
"7621",41,3,"1","2052",0,"saulin_01_vp_21","empathy","treatment",20,"scanner"
"7622",41,3,"2","844",1,"saulin_01_vp_21","empathy","treatment",380,"scanner"
"7623",41,3,"3","1031",1,"saulin_01_vp_21","empathy","treatment",220,"scanner"
"7624",41,3,"4","757",1,"saulin_01_vp_21","empathy","treatment",380,"scanner"
"7625",41,3,"5","1205",1,"saulin_01_vp_21","empathy","treatment",280,"scanner"
"7626",41,3,"6","2570",1,"saulin_01_vp_21","empathy","treatment",120,"scanner"
"7627",41,3,"7","1048",1,"saulin_01_vp_21","empathy","treatment",280,"scanner"
"7628",41,3,"8","1348",0,"saulin_01_vp_21","empathy","treatment",60,"scanner"
"7629",41,3,"9","1165",0,"saulin_01_vp_21","empathy","treatment",380,"scanner"
"7630",41,3,"10","854",1,"saulin_01_vp_21","empathy","treatment",340,"scanner"
"7631",41,3,"11","846",1,"saulin_01_vp_21","empathy","treatment",320,"scanner"
"7632",41,3,"12","2368",0,"saulin_01_vp_21","empathy","treatment",100,"scanner"
"7633",41,3,"13","1626",1,"saulin_01_vp_21","empathy","treatment",240,"scanner"
"7634",41,3,"14","849",1,"saulin_01_vp_21","empathy","treatment",380,"scanner"
"7635",41,3,"15","645",1,"saulin_01_vp_21","empathy","treatment",360,"scanner"
"7636",41,3,"16","802",1,"saulin_01_vp_21","empathy","treatment",360,"scanner"
"7637",41,3,"17","3344",0,"saulin_01_vp_21","empathy","treatment",160,"scanner"
"7638",41,3,"18","879",1,"saulin_01_vp_21","empathy","treatment",340,"scanner"
"7639",41,3,"19","940",1,"saulin_01_vp_21","empathy","treatment",300,"scanner"
"7640",41,3,"20","2419",1,"saulin_01_vp_21","empathy","treatment",180,"scanner"
"7641",41,3,"21","1184",1,"saulin_01_vp_21","empathy","treatment",240,"scanner"
"7642",41,3,"22","2518",1,"saulin_01_vp_21","empathy","treatment",220,"scanner"
"7643",41,3,"23","901",1,"saulin_01_vp_21","empathy","treatment",320,"scanner"
"7644",41,3,"24","1980",1,"saulin_01_vp_21","empathy","treatment",180,"scanner"
"7645",41,3,"25","1664",0,"saulin_01_vp_21","empathy","treatment",40,"scanner"
"7646",42,1,"1","814",1,"saulin_01_vp_22","empathy","control",280,"scanner"
"7647",42,1,"2","1184",1,"saulin_01_vp_22","empathy","control",380,"scanner"
"7648",42,1,"3","1115",1,"saulin_01_vp_22","empathy","control",100,"scanner"
"7649",42,1,"4","891",1,"saulin_01_vp_22","empathy","control",300,"scanner"
"7650",42,1,"5","1075",1,"saulin_01_vp_22","empathy","control",40,"scanner"
"7651",42,1,"6","691",1,"saulin_01_vp_22","empathy","control",120,"scanner"
"7652",42,1,"7","1039",1,"saulin_01_vp_22","empathy","control",160,"scanner"
"7653",42,1,"8","732",1,"saulin_01_vp_22","empathy","control",360,"scanner"
"7654",42,1,"9","816",1,"saulin_01_vp_22","empathy","control",380,"scanner"
"7655",42,1,"10","1040",1,"saulin_01_vp_22","empathy","control",340,"scanner"
"7656",42,1,"11","1042",1,"saulin_01_vp_22","empathy","control",240,"scanner"
"7657",42,1,"12","1104",1,"saulin_01_vp_22","empathy","control",380,"scanner"
"7658",42,1,"13","1041",1,"saulin_01_vp_22","empathy","control",280,"scanner"
"7659",42,1,"14","981",1,"saulin_01_vp_22","empathy","control",180,"scanner"
"7660",42,1,"15","1222",0,"saulin_01_vp_22","empathy","control",360,"scanner"
"7661",42,1,"16","808",1,"saulin_01_vp_22","empathy","control",60,"scanner"
"7662",42,1,"17","961",1,"saulin_01_vp_22","empathy","control",220,"scanner"
"7663",42,1,"18","1523",1,"saulin_01_vp_22","empathy","control",380,"scanner"
"7664",42,1,"19","660",0,"saulin_01_vp_22","empathy","control",340,"scanner"
"7665",42,1,"20","669",1,"saulin_01_vp_22","empathy","control",180,"scanner"
"7666",42,1,"21","741",1,"saulin_01_vp_22","empathy","control",320,"scanner"
"7667",42,1,"22","1047",1,"saulin_01_vp_22","empathy","control",20,"scanner"
"7668",42,1,"23","1135",0,"saulin_01_vp_22","empathy","control",220,"scanner"
"7669",42,1,"24","632",1,"saulin_01_vp_22","empathy","control",240,"scanner"
"7670",42,1,"25","933",1,"saulin_01_vp_22","empathy","control",320,"scanner"
"7671",42,2,"1","892",1,"saulin_01_vp_22","empathy","control",280,"scanner"
"7672",42,2,"2","1282",1,"saulin_01_vp_22","empathy","control",380,"scanner"
"7673",42,2,"3","1008",1,"saulin_01_vp_22","empathy","control",100,"scanner"
"7674",42,2,"4","1057",1,"saulin_01_vp_22","empathy","control",300,"scanner"
"7675",42,2,"5","995",1,"saulin_01_vp_22","empathy","control",40,"scanner"
"7676",42,2,"6","1132",1,"saulin_01_vp_22","empathy","control",120,"scanner"
"7677",42,2,"7","1186",0,"saulin_01_vp_22","empathy","control",160,"scanner"
"7678",42,2,"8","1057",1,"saulin_01_vp_22","empathy","control",360,"scanner"
"7679",42,2,"9","946",0,"saulin_01_vp_22","empathy","control",380,"scanner"
"7680",42,2,"10","1005",1,"saulin_01_vp_22","empathy","control",340,"scanner"
"7681",42,2,"11","732",1,"saulin_01_vp_22","empathy","control",240,"scanner"
"7682",42,2,"12","1106",1,"saulin_01_vp_22","empathy","control",380,"scanner"
"7683",42,2,"13","1149",0,"saulin_01_vp_22","empathy","control",280,"scanner"
"7684",42,2,"14","1350",1,"saulin_01_vp_22","empathy","control",180,"scanner"
"7685",42,2,"15","814",1,"saulin_01_vp_22","empathy","control",360,"scanner"
"7686",42,2,"16","784",1,"saulin_01_vp_22","empathy","control",60,"scanner"
"7687",42,2,"17","1003",1,"saulin_01_vp_22","empathy","control",220,"scanner"
"7688",42,2,"18","1031",1,"saulin_01_vp_22","empathy","control",380,"scanner"
"7689",42,2,"19","1170",1,"saulin_01_vp_22","empathy","control",340,"scanner"
"7690",42,2,"20","843",1,"saulin_01_vp_22","empathy","control",180,"scanner"
"7691",42,2,"21","850",1,"saulin_01_vp_22","empathy","control",320,"scanner"
"7692",42,2,"22","1162",1,"saulin_01_vp_22","empathy","control",20,"scanner"
"7693",42,2,"23","683",1,"saulin_01_vp_22","empathy","control",220,"scanner"
"7694",42,2,"24","855",1,"saulin_01_vp_22","empathy","control",240,"scanner"
"7695",42,2,"25","1202",1,"saulin_01_vp_22","empathy","control",320,"scanner"
"7696",42,3,"1","825",1,"saulin_01_vp_22","empathy","control",180,"scanner"
"7697",42,3,"2","726",1,"saulin_01_vp_22","empathy","control",320,"scanner"
"7698",42,3,"3","1006",1,"saulin_01_vp_22","empathy","control",220,"scanner"
"7699",42,3,"4","713",1,"saulin_01_vp_22","empathy","control",340,"scanner"
"7700",42,3,"5","830",1,"saulin_01_vp_22","empathy","control",320,"scanner"
"7701",42,3,"6","831",1,"saulin_01_vp_22","empathy","control",180,"scanner"
"7702",42,3,"7","1127",1,"saulin_01_vp_22","empathy","control",100,"scanner"
"7703",42,3,"8","982",1,"saulin_01_vp_22","empathy","control",380,"scanner"
"7704",42,3,"9","813",1,"saulin_01_vp_22","empathy","control",360,"scanner"
"7705",42,3,"10","835",1,"saulin_01_vp_22","empathy","control",280,"scanner"
"7706",42,3,"11","1026",1,"saulin_01_vp_22","empathy","control",60,"scanner"
"7707",42,3,"12","1343",1,"saulin_01_vp_22","empathy","control",40,"scanner"
"7708",42,3,"13","765",0,"saulin_01_vp_22","empathy","control",220,"scanner"
"7709",42,3,"14","906",1,"saulin_01_vp_22","empathy","control",240,"scanner"
"7710",42,3,"15","681",0,"saulin_01_vp_22","empathy","control",380,"scanner"
"7711",42,3,"16","866",1,"saulin_01_vp_22","empathy","control",120,"scanner"
"7712",42,3,"17","637",1,"saulin_01_vp_22","empathy","control",300,"scanner"
"7713",42,3,"18","755",1,"saulin_01_vp_22","empathy","control",20,"scanner"
"7714",42,3,"19","900",1,"saulin_01_vp_22","empathy","control",240,"scanner"
"7715",42,3,"20","858",1,"saulin_01_vp_22","empathy","control",280,"scanner"
"7716",42,3,"21","694",1,"saulin_01_vp_22","empathy","control",380,"scanner"
"7717",42,3,"22","759",1,"saulin_01_vp_22","empathy","control",380,"scanner"
"7718",42,3,"23","1097",1,"saulin_01_vp_22","empathy","control",160,"scanner"
"7719",42,3,"24","712",1,"saulin_01_vp_22","empathy","control",360,"scanner"
"7720",42,3,"25","816",1,"saulin_01_vp_22","empathy","control",340,"scanner"
"7721",42,1,"1","804",1,"saulin_01_vp_22","empathy","treatment",220,"scanner"
"7722",42,1,"2","781",1,"saulin_01_vp_22","empathy","treatment",240,"scanner"
"7723",42,1,"3","680",1,"saulin_01_vp_22","empathy","treatment",340,"scanner"
"7724",42,1,"4","863",1,"saulin_01_vp_22","empathy","treatment",380,"scanner"
"7725",42,1,"5","630",1,"saulin_01_vp_22","empathy","treatment",360,"scanner"
"7726",42,1,"6","688",1,"saulin_01_vp_22","empathy","treatment",320,"scanner"
"7727",42,1,"7","1010",1,"saulin_01_vp_22","empathy","treatment",160,"scanner"
"7728",42,1,"8","822",1,"saulin_01_vp_22","empathy","treatment",20,"scanner"
"7729",42,1,"9","748",1,"saulin_01_vp_22","empathy","treatment",340,"scanner"
"7730",42,1,"10","1255",1,"saulin_01_vp_22","empathy","treatment",100,"scanner"
"7731",42,1,"11","717",1,"saulin_01_vp_22","empathy","treatment",60,"scanner"
"7732",42,1,"12","659",1,"saulin_01_vp_22","empathy","treatment",380,"scanner"
"7733",42,1,"13","1038",1,"saulin_01_vp_22","empathy","treatment",360,"scanner"
"7734",42,1,"14","664",1,"saulin_01_vp_22","empathy","treatment",220,"scanner"
"7735",42,1,"15","913",1,"saulin_01_vp_22","empathy","treatment",180,"scanner"
"7736",42,1,"16","714",0,"saulin_01_vp_22","empathy","treatment",380,"scanner"
"7737",42,1,"17","862",1,"saulin_01_vp_22","empathy","treatment",280,"scanner"
"7738",42,1,"18","909",1,"saulin_01_vp_22","empathy","treatment",320,"scanner"
"7739",42,1,"19","900",1,"saulin_01_vp_22","empathy","treatment",300,"scanner"
"7740",42,1,"20","757",1,"saulin_01_vp_22","empathy","treatment",280,"scanner"
"7741",42,1,"21","727",1,"saulin_01_vp_22","empathy","treatment",380,"scanner"
"7742",42,1,"22","1039",1,"saulin_01_vp_22","empathy","treatment",180,"scanner"
"7743",42,1,"23","805",1,"saulin_01_vp_22","empathy","treatment",40,"scanner"
"7744",42,1,"24","898",1,"saulin_01_vp_22","empathy","treatment",120,"scanner"
"7745",42,1,"25","779",1,"saulin_01_vp_22","empathy","treatment",240,"scanner"
"7746",42,2,"1","807",1,"saulin_01_vp_22","empathy","treatment",220,"scanner"
"7747",42,2,"2","753",1,"saulin_01_vp_22","empathy","treatment",240,"scanner"
"7748",42,2,"3","832",1,"saulin_01_vp_22","empathy","treatment",340,"scanner"
"7749",42,2,"4","844",1,"saulin_01_vp_22","empathy","treatment",380,"scanner"
"7750",42,2,"5","808",1,"saulin_01_vp_22","empathy","treatment",360,"scanner"
"7751",42,2,"6","759",1,"saulin_01_vp_22","empathy","treatment",320,"scanner"
"7752",42,2,"7","886",1,"saulin_01_vp_22","empathy","treatment",160,"scanner"
"7753",42,2,"8","686",1,"saulin_01_vp_22","empathy","treatment",20,"scanner"
"7754",42,2,"9","897",1,"saulin_01_vp_22","empathy","treatment",340,"scanner"
"7755",42,2,"10","1092",1,"saulin_01_vp_22","empathy","treatment",100,"scanner"
"7756",42,2,"11","690",1,"saulin_01_vp_22","empathy","treatment",60,"scanner"
"7757",42,2,"12","821",1,"saulin_01_vp_22","empathy","treatment",380,"scanner"
"7758",42,2,"13","1053",1,"saulin_01_vp_22","empathy","treatment",360,"scanner"
"7759",42,2,"14","1114",1,"saulin_01_vp_22","empathy","treatment",220,"scanner"
"7760",42,2,"15","863",1,"saulin_01_vp_22","empathy","treatment",180,"scanner"
"7761",42,2,"16","810",0,"saulin_01_vp_22","empathy","treatment",380,"scanner"
"7762",42,2,"17","859",1,"saulin_01_vp_22","empathy","treatment",280,"scanner"
"7763",42,2,"18","770",1,"saulin_01_vp_22","empathy","treatment",320,"scanner"
"7764",42,2,"19","834",1,"saulin_01_vp_22","empathy","treatment",300,"scanner"
"7765",42,2,"20","1185",1,"saulin_01_vp_22","empathy","treatment",280,"scanner"
"7766",42,2,"21","807",1,"saulin_01_vp_22","empathy","treatment",380,"scanner"
"7767",42,2,"22","898",1,"saulin_01_vp_22","empathy","treatment",180,"scanner"
"7768",42,2,"23","1117",1,"saulin_01_vp_22","empathy","treatment",40,"scanner"
"7769",42,2,"24","662",1,"saulin_01_vp_22","empathy","treatment",120,"scanner"
"7770",42,2,"25","1964",1,"saulin_01_vp_22","empathy","treatment",240,"scanner"
"7771",42,3,"1","911",0,"saulin_01_vp_22","empathy","treatment",380,"scanner"
"7772",42,3,"2","959",1,"saulin_01_vp_22","empathy","treatment",280,"scanner"
"7773",42,3,"3","623",1,"saulin_01_vp_22","empathy","treatment",340,"scanner"
"7774",42,3,"4","960",1,"saulin_01_vp_22","empathy","treatment",380,"scanner"
"7775",42,3,"5","644",1,"saulin_01_vp_22","empathy","treatment",360,"scanner"
"7776",42,3,"6","749",1,"saulin_01_vp_22","empathy","treatment",280,"scanner"
"7777",42,3,"7","876",1,"saulin_01_vp_22","empathy","treatment",320,"scanner"
"7778",42,3,"8","1075",1,"saulin_01_vp_22","empathy","treatment",240,"scanner"
"7779",42,3,"9","946",1,"saulin_01_vp_22","empathy","treatment",160,"scanner"
"7780",42,3,"10","914",1,"saulin_01_vp_22","empathy","treatment",60,"scanner"
"7781",42,3,"11","721",1,"saulin_01_vp_22","empathy","treatment",300,"scanner"
"7782",42,3,"12","870",1,"saulin_01_vp_22","empathy","treatment",240,"scanner"
"7783",42,3,"13","817",1,"saulin_01_vp_22","empathy","treatment",120,"scanner"
"7784",42,3,"14","903",1,"saulin_01_vp_22","empathy","treatment",40,"scanner"
"7785",42,3,"15","815",1,"saulin_01_vp_22","empathy","treatment",380,"scanner"
"7786",42,3,"16","870",1,"saulin_01_vp_22","empathy","treatment",340,"scanner"
"7787",42,3,"17","710",1,"saulin_01_vp_22","empathy","treatment",320,"scanner"
"7788",42,3,"18","899",1,"saulin_01_vp_22","empathy","treatment",360,"scanner"
"7789",42,3,"19","796",1,"saulin_01_vp_22","empathy","treatment",180,"scanner"
"7790",42,3,"20","1114",1,"saulin_01_vp_22","empathy","treatment",20,"scanner"
"7791",42,3,"21","1065",1,"saulin_01_vp_22","empathy","treatment",180,"scanner"
"7792",42,3,"22","816",1,"saulin_01_vp_22","empathy","treatment",220,"scanner"
"7793",42,3,"23","895",1,"saulin_01_vp_22","empathy","treatment",100,"scanner"
"7794",42,3,"24","561",1,"saulin_01_vp_22","empathy","treatment",380,"scanner"
"7795",42,3,"25","871",1,"saulin_01_vp_22","empathy","treatment",220,"scanner"
"7796",43,1,"1","867",1,"saulin_01_vp_23","empathy","control",40,"scanner"
"7797",43,1,"2","2963",1,"saulin_01_vp_23","empathy","control",380,"scanner"
"7798",43,1,"3","2083",1,"saulin_01_vp_23","empathy","control",240,"scanner"
"7799",43,1,"4","1629",1,"saulin_01_vp_23","empathy","control",340,"scanner"
"7800",43,1,"5","1665",1,"saulin_01_vp_23","empathy","control",220,"scanner"
"7801",43,1,"6","2092",1,"saulin_01_vp_23","empathy","control",20,"scanner"
"7802",43,1,"7","1551",1,"saulin_01_vp_23","empathy","control",300,"scanner"
"7803",43,1,"8","1871",1,"saulin_01_vp_23","empathy","control",160,"scanner"
"7804",43,1,"9","3044",0,"saulin_01_vp_23","empathy","control",380,"scanner"
"7805",43,1,"10","2385",1,"saulin_01_vp_23","empathy","control",280,"scanner"
"7806",43,1,"11","1244",1,"saulin_01_vp_23","empathy","control",180,"scanner"
"7807",43,1,"12","2509",1,"saulin_01_vp_23","empathy","control",240,"scanner"
"7808",43,1,"13","2129",1,"saulin_01_vp_23","empathy","control",220,"scanner"
"7809",43,1,"14","3316",1,"saulin_01_vp_23","empathy","control",380,"scanner"
"7810",43,1,"15","2683",1,"saulin_01_vp_23","empathy","control",60,"scanner"
"7811",43,1,"16","2083",1,"saulin_01_vp_23","empathy","control",180,"scanner"
"7812",43,1,"17","1951",1,"saulin_01_vp_23","empathy","control",280,"scanner"
"7813",43,1,"18","2047",1,"saulin_01_vp_23","empathy","control",320,"scanner"
"7814",43,1,"19","1243",1,"saulin_01_vp_23","empathy","control",100,"scanner"
"7815",43,1,"20","2313",1,"saulin_01_vp_23","empathy","control",380,"scanner"
"7816",43,1,"21","1435",1,"saulin_01_vp_23","empathy","control",340,"scanner"
"7817",43,1,"22","1717",1,"saulin_01_vp_23","empathy","control",360,"scanner"
"7818",43,1,"23","2321",1,"saulin_01_vp_23","empathy","control",120,"scanner"
"7819",43,1,"24","1998",1,"saulin_01_vp_23","empathy","control",320,"scanner"
"7820",43,1,"25","2126",1,"saulin_01_vp_23","empathy","control",360,"scanner"
"7821",43,2,"1","2204",1,"saulin_01_vp_23","empathy","control",40,"scanner"
"7822",43,2,"2","2445",1,"saulin_01_vp_23","empathy","control",380,"scanner"
"7823",43,2,"3","2788",1,"saulin_01_vp_23","empathy","control",240,"scanner"
"7824",43,2,"4","2165",1,"saulin_01_vp_23","empathy","control",340,"scanner"
"7825",43,2,"5","2294",1,"saulin_01_vp_23","empathy","control",220,"scanner"
"7826",43,2,"6","2724",0,"saulin_01_vp_23","empathy","control",20,"scanner"
"7827",43,2,"7","1273",1,"saulin_01_vp_23","empathy","control",300,"scanner"
"7828",43,2,"8","1933",1,"saulin_01_vp_23","empathy","control",160,"scanner"
"7829",43,2,"9","2484",0,"saulin_01_vp_23","empathy","control",380,"scanner"
"7830",43,2,"10","1441",1,"saulin_01_vp_23","empathy","control",280,"scanner"
"7831",43,2,"11","1759",1,"saulin_01_vp_23","empathy","control",180,"scanner"
"7832",43,2,"12","1354",1,"saulin_01_vp_23","empathy","control",240,"scanner"
"7833",43,2,"13","1698",1,"saulin_01_vp_23","empathy","control",220,"scanner"
"7834",43,2,"14","2816",1,"saulin_01_vp_23","empathy","control",380,"scanner"
"7835",43,2,"15","2825",0,"saulin_01_vp_23","empathy","control",60,"scanner"
"7836",43,2,"16","1454",1,"saulin_01_vp_23","empathy","control",180,"scanner"
"7837",43,2,"17","1236",1,"saulin_01_vp_23","empathy","control",280,"scanner"
"7838",43,2,"18","2264",1,"saulin_01_vp_23","empathy","control",320,"scanner"
"7839",43,2,"19","2045",1,"saulin_01_vp_23","empathy","control",100,"scanner"
"7840",43,2,"20","1670",1,"saulin_01_vp_23","empathy","control",380,"scanner"
"7841",43,2,"21","1002",1,"saulin_01_vp_23","empathy","control",340,"scanner"
"7842",43,2,"22","951",1,"saulin_01_vp_23","empathy","control",360,"scanner"
"7843",43,2,"23","2151",1,"saulin_01_vp_23","empathy","control",120,"scanner"
"7844",43,2,"24","1401",1,"saulin_01_vp_23","empathy","control",320,"scanner"
"7845",43,2,"25","1098",1,"saulin_01_vp_23","empathy","control",360,"scanner"
"7846",43,3,"1","1309",1,"saulin_01_vp_23","empathy","control",40,"scanner"
"7847",43,3,"2","2380",1,"saulin_01_vp_23","empathy","control",60,"scanner"
"7848",43,3,"3","3030",1,"saulin_01_vp_23","empathy","control",20,"scanner"
"7849",43,3,"4","2455",1,"saulin_01_vp_23","empathy","control",180,"scanner"
"7850",43,3,"5","1766",1,"saulin_01_vp_23","empathy","control",180,"scanner"
"7851",43,3,"6","1030",1,"saulin_01_vp_23","empathy","control",160,"scanner"
"7852",43,3,"7","1953",1,"saulin_01_vp_23","empathy","control",240,"scanner"
"7853",43,3,"8","2102",1,"saulin_01_vp_23","empathy","control",220,"scanner"
"7854",43,3,"9","1250",1,"saulin_01_vp_23","empathy","control",340,"scanner"
