"","subj_idx","blockno","trialno","rt","response","id","motive","condition","order","other_poss_loss"
"3254",22,1,"18","2449",1,"saulin_01_vp_30","empathy","control","treat_first",320
"3255",22,1,"19","1238",1,"saulin_01_vp_30","empathy","control","treat_first",360
"3256",22,1,"20","2314",1,"saulin_01_vp_30","empathy","control","treat_first",160
"3257",22,1,"21","1282",1,"saulin_01_vp_30","empathy","control","treat_first",100
"3258",22,1,"22","2399",1,"saulin_01_vp_30","empathy","control","treat_first",320
"3259",22,1,"23","2548",1,"saulin_01_vp_30","empathy","control","treat_first",300
"3260",22,1,"24","2392",1,"saulin_01_vp_30","empathy","control","treat_first",240
"3261",22,2,"1","1198",0,"saulin_01_vp_30","empathy","control","treat_first",380
"3262",22,2,"2","1764",1,"saulin_01_vp_30","empathy","control","treat_first",180
"3263",22,2,"3","1581",1,"saulin_01_vp_30","empathy","control","treat_first",380
"3264",22,2,"4","1613",1,"saulin_01_vp_30","empathy","control","treat_first",240
"3265",22,2,"5","1117",1,"saulin_01_vp_30","empathy","control","treat_first",220
"3266",22,2,"6","1696",1,"saulin_01_vp_30","empathy","control","treat_first",40
"3267",22,2,"7","2075",1,"saulin_01_vp_30","empathy","control","treat_first",340
"3268",22,2,"8","1677",1,"saulin_01_vp_30","empathy","control","treat_first",360
"3269",22,2,"9","1837",1,"saulin_01_vp_30","empathy","control","treat_first",280
"3270",22,2,"10","2582",0,"saulin_01_vp_30","empathy","control","treat_first",20
"3271",22,2,"11","1230",1,"saulin_01_vp_30","empathy","control","treat_first",280
"3272",22,2,"12","1869",1,"saulin_01_vp_30","empathy","control","treat_first",380
"3273",22,2,"13","1609",1,"saulin_01_vp_30","empathy","control","treat_first",220
"3274",22,2,"14","2172",1,"saulin_01_vp_30","empathy","control","treat_first",180
"3275",22,2,"15","2254",1,"saulin_01_vp_30","empathy","control","treat_first",380
"3276",22,2,"16","1287",1,"saulin_01_vp_30","empathy","control","treat_first",340
"3277",22,2,"17","1308",1,"saulin_01_vp_30","empathy","control","treat_first",120
"3278",22,2,"18","1547",1,"saulin_01_vp_30","empathy","control","treat_first",320
"3279",22,2,"19","583",1,"saulin_01_vp_30","empathy","control","treat_first",360
"3280",22,2,"20","1638",1,"saulin_01_vp_30","empathy","control","treat_first",160
"3281",22,2,"21","1090",1,"saulin_01_vp_30","empathy","control","treat_first",100
"3282",22,2,"22","1523",1,"saulin_01_vp_30","empathy","control","treat_first",320
"3283",22,2,"23","2461",1,"saulin_01_vp_30","empathy","control","treat_first",300
"3284",22,2,"24","1883",1,"saulin_01_vp_30","empathy","control","treat_first",240
"3285",22,2,"25","2941",0,"saulin_01_vp_30","empathy","control","treat_first",60
"3286",22,3,"1","947",1,"saulin_01_vp_30","empathy","control","treat_first",120
"3287",22,3,"2","970",1,"saulin_01_vp_30","empathy","control","treat_first",320
"3288",22,3,"3","972",1,"saulin_01_vp_30","empathy","control","treat_first",360
"3289",22,3,"4","1836",0,"saulin_01_vp_30","empathy","control","treat_first",380
"3290",22,3,"5","1676",1,"saulin_01_vp_30","empathy","control","treat_first",320
"3291",22,3,"6","909",1,"saulin_01_vp_30","empathy","control","treat_first",220
"3292",22,3,"7","1452",1,"saulin_01_vp_30","empathy","control","treat_first",280
"3293",22,3,"8","2913",0,"saulin_01_vp_30","empathy","control","treat_first",20
"3294",22,3,"9","2267",1,"saulin_01_vp_30","empathy","control","treat_first",380
"3295",22,3,"11","1729",1,"saulin_01_vp_30","empathy","control","treat_first",280
"3296",22,3,"12","1048",1,"saulin_01_vp_30","empathy","control","treat_first",180
"3297",22,3,"13","1513",1,"saulin_01_vp_30","empathy","control","treat_first",360
"3298",22,3,"14","3724",1,"saulin_01_vp_30","empathy","control","treat_first",180
"3299",22,3,"15","2134",1,"saulin_01_vp_30","empathy","control","treat_first",300
"3300",22,3,"16","1796",1,"saulin_01_vp_30","empathy","control","treat_first",220
"3301",22,3,"17","1417",1,"saulin_01_vp_30","empathy","control","treat_first",340
"3302",22,3,"18","1948",1,"saulin_01_vp_30","empathy","control","treat_first",380
"3303",22,3,"19","1286",1,"saulin_01_vp_30","empathy","control","treat_first",380
"3304",22,3,"20","2130",1,"saulin_01_vp_30","empathy","control","treat_first",340
"3305",22,3,"21","3021",1,"saulin_01_vp_30","empathy","control","treat_first",160
"3306",22,3,"23","2390",0,"saulin_01_vp_30","empathy","control","treat_first",60
"3307",22,3,"24","1666",1,"saulin_01_vp_30","empathy","control","treat_first",240
"3308",22,3,"25","825",1,"saulin_01_vp_30","empathy","control","treat_first",240
"3309",22,1,"1","1312",1,"saulin_01_vp_30","empathy","decay","treat_first",340
"3310",22,1,"2","1003",1,"saulin_01_vp_30","empathy","decay","treat_first",100
"3311",22,1,"3","1611",1,"saulin_01_vp_30","empathy","decay","treat_first",220
"3312",22,1,"4","890",1,"saulin_01_vp_30","empathy","decay","treat_first",280
"3313",22,1,"5","1680",0,"saulin_01_vp_30","empathy","decay","treat_first",60
"3314",22,1,"6","1220",1,"saulin_01_vp_30","empathy","decay","treat_first",220
"3315",22,1,"7","2361",1,"saulin_01_vp_30","empathy","decay","treat_first",160
"3316",22,1,"8","2673",1,"saulin_01_vp_30","empathy","decay","treat_first",300
"3317",22,1,"9","1483",1,"saulin_01_vp_30","empathy","decay","treat_first",360
"3318",22,1,"10","3334",0,"saulin_01_vp_30","empathy","decay","treat_first",40
"3319",22,1,"11","3169",1,"saulin_01_vp_30","empathy","decay","treat_first",120
"3320",22,1,"12","1996",0,"saulin_01_vp_30","empathy","decay","treat_first",380
"3321",22,1,"13","2483",1,"saulin_01_vp_30","empathy","decay","treat_first",320
"3322",22,1,"14","1752",1,"saulin_01_vp_30","empathy","decay","treat_first",380
"3323",22,1,"15","1353",1,"saulin_01_vp_30","empathy","decay","treat_first",320
"3324",22,1,"16","2229",1,"saulin_01_vp_30","empathy","decay","treat_first",280
"3325",22,1,"17","1795",1,"saulin_01_vp_30","empathy","decay","treat_first",180
"3326",22,1,"18","1994",1,"saulin_01_vp_30","empathy","decay","treat_first",380
"3327",22,1,"19","2341",0,"saulin_01_vp_30","empathy","decay","treat_first",20
"3328",22,1,"20","1885",1,"saulin_01_vp_30","empathy","decay","treat_first",240
"3329",22,1,"21","1614",1,"saulin_01_vp_30","empathy","decay","treat_first",340
"3330",22,1,"22","1071",1,"saulin_01_vp_30","empathy","decay","treat_first",360
"3331",22,1,"23","746",1,"saulin_01_vp_30","empathy","decay","treat_first",240
"3332",22,1,"24","1697",1,"saulin_01_vp_30","empathy","decay","treat_first",180
"3333",22,1,"25","1171",1,"saulin_01_vp_30","empathy","decay","treat_first",380
"3334",22,2,"1","1616",1,"saulin_01_vp_30","empathy","decay","treat_first",340
"3335",22,2,"2","1251",1,"saulin_01_vp_30","empathy","decay","treat_first",100
"3336",22,2,"3","1722",1,"saulin_01_vp_30","empathy","decay","treat_first",220
"3337",22,2,"4","1292",1,"saulin_01_vp_30","empathy","decay","treat_first",280
"3338",22,2,"5","1222",0,"saulin_01_vp_30","empathy","decay","treat_first",60
"3339",22,2,"6","1072",1,"saulin_01_vp_30","empathy","decay","treat_first",220
"3340",22,2,"7","1891",1,"saulin_01_vp_30","empathy","decay","treat_first",160
"3341",22,2,"8","1954",1,"saulin_01_vp_30","empathy","decay","treat_first",300
"3342",22,2,"9","1001",1,"saulin_01_vp_30","empathy","decay","treat_first",360
"3343",22,2,"10","3087",1,"saulin_01_vp_30","empathy","decay","treat_first",40
"3344",22,2,"11","1099",1,"saulin_01_vp_30","empathy","decay","treat_first",120
"3345",22,2,"13","1013",1,"saulin_01_vp_30","empathy","decay","treat_first",320
"3346",22,2,"14","1192",1,"saulin_01_vp_30","empathy","decay","treat_first",380
"3347",22,2,"15","935",1,"saulin_01_vp_30","empathy","decay","treat_first",320
"3348",22,2,"16","1663",1,"saulin_01_vp_30","empathy","decay","treat_first",280
"3349",22,2,"17","1318",1,"saulin_01_vp_30","empathy","decay","treat_first",180
"3350",22,2,"18","1154",1,"saulin_01_vp_30","empathy","decay","treat_first",380
"3351",22,2,"19","1975",0,"saulin_01_vp_30","empathy","decay","treat_first",20
"3352",22,2,"20","2936",1,"saulin_01_vp_30","empathy","decay","treat_first",240
"3353",22,2,"21","991",1,"saulin_01_vp_30","empathy","decay","treat_first",340
"3354",22,2,"22","1120",1,"saulin_01_vp_30","empathy","decay","treat_first",360
"3355",22,2,"23","3418",1,"saulin_01_vp_30","empathy","decay","treat_first",240
"3356",22,2,"24","2164",1,"saulin_01_vp_30","empathy","decay","treat_first",180
"3357",22,2,"25","2107",1,"saulin_01_vp_30","empathy","decay","treat_first",380
"3358",22,3,"1","1738",1,"saulin_01_vp_30","empathy","decay","treat_first",340
"3359",22,3,"2","1394",1,"saulin_01_vp_30","empathy","decay","treat_first",360
"3360",22,3,"3","1958",1,"saulin_01_vp_30","empathy","decay","treat_first",380
"3361",22,3,"4","853",1,"saulin_01_vp_30","empathy","decay","treat_first",240
"3362",22,3,"5","2648",0,"saulin_01_vp_30","empathy","decay","treat_first",20
"3363",22,3,"6","715",1,"saulin_01_vp_30","empathy","decay","treat_first",280
"3364",22,3,"7","1083",0,"saulin_01_vp_30","empathy","decay","treat_first",380
"3365",22,3,"8","1126",1,"saulin_01_vp_30","empathy","decay","treat_first",320
"3366",22,3,"10","1912",1,"saulin_01_vp_30","empathy","decay","treat_first",220
"3367",22,3,"11","1345",1,"saulin_01_vp_30","empathy","decay","treat_first",360
"3368",22,3,"12","684",1,"saulin_01_vp_30","empathy","decay","treat_first",220
"3369",22,3,"13","1084",1,"saulin_01_vp_30","empathy","decay","treat_first",320
"3370",22,3,"14","2216",1,"saulin_01_vp_30","empathy","decay","treat_first",40
"3371",22,3,"15","1301",1,"saulin_01_vp_30","empathy","decay","treat_first",300
"3372",22,3,"16","1879",1,"saulin_01_vp_30","empathy","decay","treat_first",240
"3373",22,3,"17","1047",0,"saulin_01_vp_30","empathy","decay","treat_first",100
"3374",22,3,"18","2638",1,"saulin_01_vp_30","empathy","decay","treat_first",180
"3375",22,3,"19","839",1,"saulin_01_vp_30","empathy","decay","treat_first",340
"3376",22,3,"20","1162",1,"saulin_01_vp_30","empathy","decay","treat_first",120
"3377",22,3,"21","1841",1,"saulin_01_vp_30","empathy","decay","treat_first",160
"3378",22,3,"22","1086",1,"saulin_01_vp_30","empathy","decay","treat_first",380
"3379",22,3,"23","921",1,"saulin_01_vp_30","empathy","decay","treat_first",280
"3380",22,3,"24","2169",0,"saulin_01_vp_30","empathy","decay","treat_first",60
"3381",22,3,"25","1738",1,"saulin_01_vp_30","empathy","decay","treat_first",380
"3382",23,1,"1","1901",1,"saulin_01_vp_31","empathy","decay","treat_first",360
"3383",23,1,"2","2747",1,"saulin_01_vp_31","empathy","decay","treat_first",240
"3384",23,1,"3","2708",0,"saulin_01_vp_31","empathy","decay","treat_first",340
"3385",23,1,"4","1853",1,"saulin_01_vp_31","empathy","decay","treat_first",160
"3386",23,1,"5","2371",0,"saulin_01_vp_31","empathy","decay","treat_first",380
"3387",23,1,"6","2053",1,"saulin_01_vp_31","empathy","decay","treat_first",380
"3388",23,1,"7","1488",0,"saulin_01_vp_31","empathy","decay","treat_first",220
"3389",23,1,"8","1912",1,"saulin_01_vp_31","empathy","decay","treat_first",60
"3390",23,1,"9","2873",0,"saulin_01_vp_31","empathy","decay","treat_first",120
"3391",23,1,"10","3758",1,"saulin_01_vp_31","empathy","decay","treat_first",280
"3392",23,1,"11","3155",0,"saulin_01_vp_31","empathy","decay","treat_first",180
"3393",23,1,"12","2583",0,"saulin_01_vp_31","empathy","decay","treat_first",20
"3394",23,1,"13","2331",1,"saulin_01_vp_31","empathy","decay","treat_first",380
"3395",23,1,"14","1874",1,"saulin_01_vp_31","empathy","decay","treat_first",180
"3396",23,1,"15","2377",1,"saulin_01_vp_31","empathy","decay","treat_first",100
"3397",23,1,"16","3464",0,"saulin_01_vp_31","empathy","decay","treat_first",220
"3398",23,1,"17","2504",0,"saulin_01_vp_31","empathy","decay","treat_first",360
"3399",23,1,"18","1945",1,"saulin_01_vp_31","empathy","decay","treat_first",280
"3400",23,1,"19","2164",0,"saulin_01_vp_31","empathy","decay","treat_first",40
"3401",23,1,"20","2450",1,"saulin_01_vp_31","empathy","decay","treat_first",240
"3402",23,1,"21","3404",0,"saulin_01_vp_31","empathy","decay","treat_first",340
"3403",23,1,"23","2132",1,"saulin_01_vp_31","empathy","decay","treat_first",320
"3404",23,1,"24","3353",1,"saulin_01_vp_31","empathy","decay","treat_first",300
"3405",23,1,"25","1785",0,"saulin_01_vp_31","empathy","decay","treat_first",380
"3406",23,2,"1","1785",1,"saulin_01_vp_31","empathy","decay","treat_first",360
"3407",23,2,"2","2534",1,"saulin_01_vp_31","empathy","decay","treat_first",240
"3408",23,2,"3","1543",1,"saulin_01_vp_31","empathy","decay","treat_first",340
"3409",23,2,"4","2005",1,"saulin_01_vp_31","empathy","decay","treat_first",160
"3410",23,2,"5","1629",1,"saulin_01_vp_31","empathy","decay","treat_first",380
"3411",23,2,"6","1534",1,"saulin_01_vp_31","empathy","decay","treat_first",380
"3412",23,2,"7","2221",0,"saulin_01_vp_31","empathy","decay","treat_first",220
"3413",23,2,"8","2436",1,"saulin_01_vp_31","empathy","decay","treat_first",60
"3414",23,2,"9","2320",0,"saulin_01_vp_31","empathy","decay","treat_first",120
"3415",23,2,"10","3251",0,"saulin_01_vp_31","empathy","decay","treat_first",280
"3416",23,2,"11","2931",0,"saulin_01_vp_31","empathy","decay","treat_first",180
"3417",23,2,"12","2906",1,"saulin_01_vp_31","empathy","decay","treat_first",20
"3418",23,2,"13","1473",1,"saulin_01_vp_31","empathy","decay","treat_first",380
"3419",23,2,"14","2550",0,"saulin_01_vp_31","empathy","decay","treat_first",180
"3420",23,2,"15","2818",0,"saulin_01_vp_31","empathy","decay","treat_first",100
"3421",23,2,"16","2639",1,"saulin_01_vp_31","empathy","decay","treat_first",220
"3422",23,2,"17","2771",1,"saulin_01_vp_31","empathy","decay","treat_first",360
"3423",23,2,"18","1410",1,"saulin_01_vp_31","empathy","decay","treat_first",280
"3424",23,2,"19","3189",1,"saulin_01_vp_31","empathy","decay","treat_first",40
"3425",23,2,"20","1676",1,"saulin_01_vp_31","empathy","decay","treat_first",240
"3426",23,2,"21","2132",1,"saulin_01_vp_31","empathy","decay","treat_first",340
"3427",23,2,"22","2536",0,"saulin_01_vp_31","empathy","decay","treat_first",320
"3428",23,2,"23","2217",1,"saulin_01_vp_31","empathy","decay","treat_first",320
"3429",23,2,"24","3299",0,"saulin_01_vp_31","empathy","decay","treat_first",300
"3430",23,2,"25","1143",0,"saulin_01_vp_31","empathy","decay","treat_first",380
"3431",23,3,"1","1456",1,"saulin_01_vp_31","empathy","decay","treat_first",280
"3432",23,3,"2","3306",0,"saulin_01_vp_31","empathy","decay","treat_first",240
"3433",23,3,"3","3226",0,"saulin_01_vp_31","empathy","decay","treat_first",280
"3434",23,3,"4","1451",1,"saulin_01_vp_31","empathy","decay","treat_first",360
"3435",23,3,"5","1474",1,"saulin_01_vp_31","empathy","decay","treat_first",180
"3436",23,3,"6","2731",1,"saulin_01_vp_31","empathy","decay","treat_first",180
"3437",23,3,"7","1362",1,"saulin_01_vp_31","empathy","decay","treat_first",60
"3438",23,3,"8","2463",0,"saulin_01_vp_31","empathy","decay","treat_first",220
"3439",23,3,"9","1355",1,"saulin_01_vp_31","empathy","decay","treat_first",220
"3440",23,3,"10","1328",1,"saulin_01_vp_31","empathy","decay","treat_first",380
"3441",23,3,"11","2427",1,"saulin_01_vp_31","empathy","decay","treat_first",100
"3442",23,3,"12","1989",1,"saulin_01_vp_31","empathy","decay","treat_first",360
"3443",23,3,"13","1534",1,"saulin_01_vp_31","empathy","decay","treat_first",340
"3444",23,3,"14","1760",0,"saulin_01_vp_31","empathy","decay","treat_first",40
"3445",23,3,"15","2885",1,"saulin_01_vp_31","empathy","decay","treat_first",320
"3446",23,3,"16","1366",1,"saulin_01_vp_31","empathy","decay","treat_first",240
"3447",23,3,"17","1411",1,"saulin_01_vp_31","empathy","decay","treat_first",160
"3448",23,3,"18","2323",0,"saulin_01_vp_31","empathy","decay","treat_first",120
"3449",23,3,"19","2053",0,"saulin_01_vp_31","empathy","decay","treat_first",300
"3450",23,3,"20","1930",1,"saulin_01_vp_31","empathy","decay","treat_first",380
"3451",23,3,"21","3024",1,"saulin_01_vp_31","empathy","decay","treat_first",380
"3452",23,3,"22","3409",0,"saulin_01_vp_31","empathy","decay","treat_first",380
"3453",23,3,"23","3305",0,"saulin_01_vp_31","empathy","decay","treat_first",320
"3454",23,3,"24","3442",0,"saulin_01_vp_31","empathy","decay","treat_first",20
"3455",23,3,"25","2259",1,"saulin_01_vp_31","empathy","decay","treat_first",340
"3456",23,1,"1","3193",1,"saulin_01_vp_31","empathy","control","treat_first",340
"3457",23,1,"2","2790",1,"saulin_01_vp_31","empathy","control","treat_first",300
"3458",23,1,"3","3158",1,"saulin_01_vp_31","empathy","control","treat_first",380
"3459",23,1,"4","849",1,"saulin_01_vp_31","empathy","control","treat_first",280
"3460",23,1,"5","1785",1,"saulin_01_vp_31","empathy","control","treat_first",60
"3461",23,1,"6","2122",1,"saulin_01_vp_31","empathy","control","treat_first",320
"3462",23,1,"8","1806",1,"saulin_01_vp_31","empathy","control","treat_first",180
"3463",23,1,"9","1739",1,"saulin_01_vp_31","empathy","control","treat_first",220
"3464",23,1,"10","1878",0,"saulin_01_vp_31","empathy","control","treat_first",380
"3465",23,1,"11","2175",1,"saulin_01_vp_31","empathy","control","treat_first",160
"3466",23,1,"12","2884",1,"saulin_01_vp_31","empathy","control","treat_first",320
"3467",23,1,"13","3185",0,"saulin_01_vp_31","empathy","control","treat_first",20
"3468",23,1,"14","2819",1,"saulin_01_vp_31","empathy","control","treat_first",220
"3469",23,1,"15","3081",0,"saulin_01_vp_31","empathy","control","treat_first",120
"3470",23,1,"16","1869",0,"saulin_01_vp_31","empathy","control","treat_first",280
"3471",23,1,"17","3945",0,"saulin_01_vp_31","empathy","control","treat_first",100
"3472",23,1,"18","2358",1,"saulin_01_vp_31","empathy","control","treat_first",380
"3473",23,1,"19","2441",0,"saulin_01_vp_31","empathy","control","treat_first",40
"3474",23,1,"20","2987",1,"saulin_01_vp_31","empathy","control","treat_first",360
"3475",23,1,"21","2553",1,"saulin_01_vp_31","empathy","control","treat_first",380
"3476",23,1,"22","2757",1,"saulin_01_vp_31","empathy","control","treat_first",240
"3477",23,1,"23","2722",1,"saulin_01_vp_31","empathy","control","treat_first",360
"3478",23,1,"24","3114",1,"saulin_01_vp_31","empathy","control","treat_first",240
"3479",23,1,"25","3197",1,"saulin_01_vp_31","empathy","control","treat_first",180
"3480",23,2,"1","2880",0,"saulin_01_vp_31","empathy","control","treat_first",340
"3481",23,2,"2","2795",1,"saulin_01_vp_31","empathy","control","treat_first",300
"3482",23,2,"3","1978",1,"saulin_01_vp_31","empathy","control","treat_first",380
"3483",23,2,"4","1444",1,"saulin_01_vp_31","empathy","control","treat_first",280
"3484",23,2,"5","1745",1,"saulin_01_vp_31","empathy","control","treat_first",60
"3485",23,2,"6","2135",1,"saulin_01_vp_31","empathy","control","treat_first",320
"3486",23,2,"7","2675",1,"saulin_01_vp_31","empathy","control","treat_first",340
"3487",23,2,"8","1873",1,"saulin_01_vp_31","empathy","control","treat_first",180
"3488",23,2,"9","3646",0,"saulin_01_vp_31","empathy","control","treat_first",220
"3489",23,2,"10","2183",0,"saulin_01_vp_31","empathy","control","treat_first",380
"3490",23,2,"11","2038",1,"saulin_01_vp_31","empathy","control","treat_first",160
"3491",23,2,"12","2248",1,"saulin_01_vp_31","empathy","control","treat_first",320
"3492",23,2,"13","3318",0,"saulin_01_vp_31","empathy","control","treat_first",20
"3493",23,2,"14","2742",1,"saulin_01_vp_31","empathy","control","treat_first",220
"3494",23,2,"15","3908",0,"saulin_01_vp_31","empathy","control","treat_first",120
"3495",23,2,"16","3745",0,"saulin_01_vp_31","empathy","control","treat_first",280
"3496",23,2,"18","2366",1,"saulin_01_vp_31","empathy","control","treat_first",380
"3497",23,2,"19","2337",0,"saulin_01_vp_31","empathy","control","treat_first",40
"3498",23,2,"20","2547",1,"saulin_01_vp_31","empathy","control","treat_first",360
"3499",23,2,"21","2709",1,"saulin_01_vp_31","empathy","control","treat_first",380
"3500",23,2,"22","2572",1,"saulin_01_vp_31","empathy","control","treat_first",240
"3501",23,2,"23","1716",1,"saulin_01_vp_31","empathy","control","treat_first",360
"3502",23,2,"24","2859",1,"saulin_01_vp_31","empathy","control","treat_first",240
"3503",23,2,"25","2137",0,"saulin_01_vp_31","empathy","control","treat_first",180
"3504",23,3,"1","2155",1,"saulin_01_vp_31","empathy","control","treat_first",300
"3505",23,3,"2","2165",1,"saulin_01_vp_31","empathy","control","treat_first",380
"3506",23,3,"3","2688",1,"saulin_01_vp_31","empathy","control","treat_first",120
"3507",23,3,"4","1658",1,"saulin_01_vp_31","empathy","control","treat_first",380
"3508",23,3,"5","2659",0,"saulin_01_vp_31","empathy","control","treat_first",340
"3509",23,3,"6","2259",0,"saulin_01_vp_31","empathy","control","treat_first",40
"3510",23,3,"7","2367",1,"saulin_01_vp_31","empathy","control","treat_first",220
"3511",23,3,"8","1844",1,"saulin_01_vp_31","empathy","control","treat_first",160
"3512",23,3,"9","1822",0,"saulin_01_vp_31","empathy","control","treat_first",320
"3513",23,3,"10","1666",1,"saulin_01_vp_31","empathy","control","treat_first",340
"3514",23,3,"11","2973",1,"saulin_01_vp_31","empathy","control","treat_first",240
"3515",23,3,"12","2951",1,"saulin_01_vp_31","empathy","control","treat_first",220
"3516",23,3,"13","2034",1,"saulin_01_vp_31","empathy","control","treat_first",180
"3517",23,3,"14","1810",1,"saulin_01_vp_31","empathy","control","treat_first",240
"3518",23,3,"15","2308",0,"saulin_01_vp_31","empathy","control","treat_first",380
"3519",23,3,"16","2527",1,"saulin_01_vp_31","empathy","control","treat_first",380
"3520",23,3,"17","2994",0,"saulin_01_vp_31","empathy","control","treat_first",280
"3521",23,3,"18","3614",1,"saulin_01_vp_31","empathy","control","treat_first",180
"3522",23,3,"19","3182",1,"saulin_01_vp_31","empathy","control","treat_first",60
"3523",23,3,"20","2727",0,"saulin_01_vp_31","empathy","control","treat_first",100
"3524",23,3,"21","2764",1,"saulin_01_vp_31","empathy","control","treat_first",320
"3525",23,3,"22","2147",1,"saulin_01_vp_31","empathy","control","treat_first",20
"3526",23,3,"23","2829",0,"saulin_01_vp_31","empathy","control","treat_first",280
"3527",23,3,"24","2846",1,"saulin_01_vp_31","empathy","control","treat_first",360
"3528",23,3,"25","2790",1,"saulin_01_vp_31","empathy","control","treat_first",360
"3529",24,1,"1","1379",0,"saulin_01_vp_32","empathy","decay","con_first",60
"3530",24,1,"2","1440",0,"saulin_01_vp_32","empathy","decay","con_first",220
"3531",24,1,"3","1667",0,"saulin_01_vp_32","empathy","decay","con_first",180
"3532",24,1,"4","1738",1,"saulin_01_vp_32","empathy","decay","con_first",360
"3533",24,1,"5","1524",1,"saulin_01_vp_32","empathy","decay","con_first",180
"3534",24,1,"6","1472",0,"saulin_01_vp_32","empathy","decay","con_first",160
"3535",24,1,"7","1834",1,"saulin_01_vp_32","empathy","decay","con_first",380
"3536",24,1,"8","1848",0,"saulin_01_vp_32","empathy","decay","con_first",280
"3537",24,1,"9","1914",0,"saulin_01_vp_32","empathy","decay","con_first",20
"3538",24,1,"10","2042",0,"saulin_01_vp_32","empathy","decay","con_first",300
"3539",24,1,"11","1177",1,"saulin_01_vp_32","empathy","decay","con_first",380
"3540",24,1,"12","1548",1,"saulin_01_vp_32","empathy","decay","con_first",340
"3541",24,1,"13","1808",0,"saulin_01_vp_32","empathy","decay","con_first",240
"3542",24,1,"14","2368",0,"saulin_01_vp_32","empathy","decay","con_first",380
"3543",24,1,"15","1437",0,"saulin_01_vp_32","empathy","decay","con_first",320
"3544",24,1,"16","1254",0,"saulin_01_vp_32","empathy","decay","con_first",120
"3545",24,1,"17","1463",1,"saulin_01_vp_32","empathy","decay","con_first",360
"3546",24,1,"18","1413",1,"saulin_01_vp_32","empathy","decay","con_first",320
"3547",24,1,"19","1434",1,"saulin_01_vp_32","empathy","decay","con_first",280
"3548",24,1,"20","1388",0,"saulin_01_vp_32","empathy","decay","con_first",100
"3549",24,1,"21","1020",0,"saulin_01_vp_32","empathy","decay","con_first",40
"3550",24,1,"22","2330",1,"saulin_01_vp_32","empathy","decay","con_first",340
"3551",24,1,"23","845",0,"saulin_01_vp_32","empathy","decay","con_first",380
"3552",24,1,"24","1189",0,"saulin_01_vp_32","empathy","decay","con_first",240
"3553",24,1,"25","877",0,"saulin_01_vp_32","empathy","decay","con_first",220
"3554",24,2,"1","2009",1,"saulin_01_vp_32","empathy","decay","con_first",60
"3555",24,2,"2","1009",0,"saulin_01_vp_32","empathy","decay","con_first",220
"3556",24,2,"3","676",0,"saulin_01_vp_32","empathy","decay","con_first",180
"3557",24,2,"4","777",0,"saulin_01_vp_32","empathy","decay","con_first",360
"3558",24,2,"5","1318",1,"saulin_01_vp_32","empathy","decay","con_first",180
"3559",24,2,"6","1520",0,"saulin_01_vp_32","empathy","decay","con_first",160
"3560",24,2,"7","1016",1,"saulin_01_vp_32","empathy","decay","con_first",380
"3561",24,2,"8","833",0,"saulin_01_vp_32","empathy","decay","con_first",280
"3562",24,2,"9","1244",0,"saulin_01_vp_32","empathy","decay","con_first",20
"3563",24,2,"10","1012",0,"saulin_01_vp_32","empathy","decay","con_first",300
"3564",24,2,"11","2047",0,"saulin_01_vp_32","empathy","decay","con_first",380
"3565",24,2,"12","1130",0,"saulin_01_vp_32","empathy","decay","con_first",340
"3566",24,2,"13","1645",1,"saulin_01_vp_32","empathy","decay","con_first",240
"3567",24,2,"14","1006",0,"saulin_01_vp_32","empathy","decay","con_first",380
"3568",24,2,"15","1076",0,"saulin_01_vp_32","empathy","decay","con_first",320
"3569",24,2,"16","864",0,"saulin_01_vp_32","empathy","decay","con_first",120
"3570",24,2,"17","1108",0,"saulin_01_vp_32","empathy","decay","con_first",360
"3571",24,2,"18","1550",1,"saulin_01_vp_32","empathy","decay","con_first",320
"3572",24,2,"19","1171",1,"saulin_01_vp_32","empathy","decay","con_first",280
"3573",24,2,"20","1281",0,"saulin_01_vp_32","empathy","decay","con_first",100
"3574",24,2,"21","875",0,"saulin_01_vp_32","empathy","decay","con_first",40
"3575",24,2,"22","1329",1,"saulin_01_vp_32","empathy","decay","con_first",340
"3576",24,2,"23","957",0,"saulin_01_vp_32","empathy","decay","con_first",380
"3577",24,2,"24","674",0,"saulin_01_vp_32","empathy","decay","con_first",240
"3578",24,2,"25","542",0,"saulin_01_vp_32","empathy","decay","con_first",220
"3579",24,3,"1","645",0,"saulin_01_vp_32","empathy","decay","con_first",240
"3580",24,3,"2","1015",0,"saulin_01_vp_32","empathy","decay","con_first",120
"3581",24,3,"3","1383",1,"saulin_01_vp_32","empathy","decay","con_first",380
"3582",24,3,"4","666",0,"saulin_01_vp_32","empathy","decay","con_first",300
"3583",24,3,"5","775",0,"saulin_01_vp_32","empathy","decay","con_first",20
"3584",24,3,"6","793",0,"saulin_01_vp_32","empathy","decay","con_first",240
"3585",24,3,"7","922",0,"saulin_01_vp_32","empathy","decay","con_first",320
"3586",24,3,"8","1348",1,"saulin_01_vp_32","empathy","decay","con_first",280
"3587",24,3,"9","776",0,"saulin_01_vp_32","empathy","decay","con_first",40
"3588",24,3,"10","1539",1,"saulin_01_vp_32","empathy","decay","con_first",320
"3589",24,3,"11","787",0,"saulin_01_vp_32","empathy","decay","con_first",60
"3590",24,3,"12","729",0,"saulin_01_vp_32","empathy","decay","con_first",280
