"","subj_idx","blockno","trialno","rt","response","id","motive","condition","other_poss_gain"
"2411",11,3,18,2119,1,"md_as_32","reciprocity","control",20
"2412",11,3,19,2612,0,"md_as_32","reciprocity","control",100
"2413",11,3,20,3139,1,"md_as_32","reciprocity","control",160
"2414",11,3,21,1871,1,"md_as_32","reciprocity","control",280
"2415",11,3,22,2836,0,"md_as_32","reciprocity","control",360
"2416",11,3,23,1540,1,"md_as_32","reciprocity","control",340
"2417",11,3,24,1596,1,"md_as_32","reciprocity","control",240
"2418",11,3,25,1781,0,"md_as_32","reciprocity","control",280
"2419",11,3,26,1719,1,"md_as_32","reciprocity","control",120
"2420",11,3,27,1028,0,"md_as_32","reciprocity","control",40
"2421",11,3,28,1854,0,"md_as_32","reciprocity","control",60
"2422",11,3,29,1686,1,"md_as_32","reciprocity","control",360
"2423",11,3,30,2099,0,"md_as_32","reciprocity","control",240
"2424",11,3,31,1718,0,"md_as_32","reciprocity","control",20
"2425",11,3,32,2097,0,"md_as_32","reciprocity","control",180
"2426",11,3,33,2241,0,"md_as_32","reciprocity","control",60
"2427",11,3,34,2034,1,"md_as_32","reciprocity","control",220
"2428",12,1,1,1260,1,"md_as_33","reciprocity","decay",20
"2429",12,1,2,1722,0,"md_as_33","reciprocity","decay",60
"2430",12,1,3,2204,0,"md_as_33","reciprocity","decay",320
"2431",12,1,4,1142,1,"md_as_33","reciprocity","decay",100
"2432",12,1,5,2251,1,"md_as_33","reciprocity","decay",280
"2433",12,1,6,1945,1,"md_as_33","reciprocity","decay",360
"2434",12,1,7,2730,1,"md_as_33","reciprocity","decay",180
"2435",12,1,8,2489,1,"md_as_33","reciprocity","decay",240
"2436",12,1,9,2033,1,"md_as_33","reciprocity","decay",160
"2437",12,1,10,2473,1,"md_as_33","reciprocity","decay",340
"2438",12,1,11,2247,0,"md_as_33","reciprocity","decay",340
"2439",12,1,12,949,1,"md_as_33","reciprocity","decay",120
"2440",12,1,13,2308,1,"md_as_33","reciprocity","decay",360
"2441",12,1,14,2708,1,"md_as_33","reciprocity","decay",20
"2442",12,1,15,3203,1,"md_as_33","reciprocity","decay",380
"2443",12,1,16,1048,1,"md_as_33","reciprocity","decay",120
"2444",12,1,17,1440,1,"md_as_33","reciprocity","decay",320
"2445",12,1,18,2614,1,"md_as_33","reciprocity","decay",380
"2446",12,1,19,2230,1,"md_as_33","reciprocity","decay",380
"2447",12,1,20,1277,1,"md_as_33","reciprocity","decay",40
"2448",12,1,21,2217,1,"md_as_33","reciprocity","decay",220
"2449",12,1,22,1383,1,"md_as_33","reciprocity","decay",240
"2450",12,1,23,971,1,"md_as_33","reciprocity","decay",160
"2451",12,1,24,805,1,"md_as_33","reciprocity","decay",180
"2452",12,1,25,694,1,"md_as_33","reciprocity","decay",360
"2453",12,1,26,1994,1,"md_as_33","reciprocity","decay",300
"2454",12,1,27,886,1,"md_as_33","reciprocity","decay",280
"2455",12,1,28,890,1,"md_as_33","reciprocity","decay",220
"2456",12,1,29,2068,1,"md_as_33","reciprocity","decay",60
"2457",12,1,30,1119,1,"md_as_33","reciprocity","decay",360
"2458",12,1,31,1568,1,"md_as_33","reciprocity","decay",100
"2459",12,1,32,1204,1,"md_as_33","reciprocity","decay",40
"2460",12,1,33,2159,0,"md_as_33","reciprocity","decay",380
"2461",12,1,34,925,1,"md_as_33","reciprocity","decay",300
"2462",12,2,1,1408,1,"md_as_33","reciprocity","decay",20
"2463",12,2,2,1894,0,"md_as_33","reciprocity","decay",60
"2464",12,2,3,1314,1,"md_as_33","reciprocity","decay",320
"2465",12,2,4,1339,1,"md_as_33","reciprocity","decay",100
"2466",12,2,5,1520,1,"md_as_33","reciprocity","decay",280
"2467",12,2,6,2326,1,"md_as_33","reciprocity","decay",360
"2468",12,2,8,2481,1,"md_as_33","reciprocity","decay",240
"2469",12,2,9,886,1,"md_as_33","reciprocity","decay",160
"2470",12,2,10,879,1,"md_as_33","reciprocity","decay",340
"2471",12,2,11,1431,1,"md_as_33","reciprocity","decay",340
"2472",12,2,12,1821,1,"md_as_33","reciprocity","decay",120
"2473",12,2,13,1004,1,"md_as_33","reciprocity","decay",360
"2474",12,2,14,3273,0,"md_as_33","reciprocity","decay",20
"2475",12,2,15,1042,1,"md_as_33","reciprocity","decay",380
"2476",12,2,16,872,1,"md_as_33","reciprocity","decay",120
"2477",12,2,17,741,1,"md_as_33","reciprocity","decay",320
"2478",12,2,18,1533,1,"md_as_33","reciprocity","decay",380
"2479",12,2,19,1139,1,"md_as_33","reciprocity","decay",380
"2480",12,2,20,1791,1,"md_as_33","reciprocity","decay",40
"2481",12,2,21,715,0,"md_as_33","reciprocity","decay",220
"2482",12,2,22,1108,1,"md_as_33","reciprocity","decay",240
"2483",12,2,23,1023,1,"md_as_33","reciprocity","decay",160
"2484",12,2,24,890,1,"md_as_33","reciprocity","decay",180
"2485",12,2,25,785,1,"md_as_33","reciprocity","decay",360
"2486",12,2,26,1012,1,"md_as_33","reciprocity","decay",300
"2487",12,2,27,828,1,"md_as_33","reciprocity","decay",280
"2488",12,2,28,861,1,"md_as_33","reciprocity","decay",220
"2489",12,2,29,1861,1,"md_as_33","reciprocity","decay",60
"2490",12,2,30,1837,1,"md_as_33","reciprocity","decay",360
"2491",12,2,31,1937,1,"md_as_33","reciprocity","decay",100
"2492",12,2,32,1286,1,"md_as_33","reciprocity","decay",40
"2493",12,2,33,1878,0,"md_as_33","reciprocity","decay",380
"2494",12,2,34,954,1,"md_as_33","reciprocity","decay",300
"2495",12,3,1,1679,0,"md_as_33","reciprocity","decay",380
"2496",12,3,2,1355,1,"md_as_33","reciprocity","decay",220
"2497",12,3,3,1741,1,"md_as_33","reciprocity","decay",120
"2498",12,3,4,1195,1,"md_as_33","reciprocity","decay",120
"2499",12,3,5,963,1,"md_as_33","reciprocity","decay",360
"2500",12,3,6,936,1,"md_as_33","reciprocity","decay",340
"2501",12,3,7,1065,1,"md_as_33","reciprocity","decay",360
"2502",12,3,8,2631,1,"md_as_33","reciprocity","decay",160
"2503",12,3,9,942,1,"md_as_33","reciprocity","decay",20
"2504",12,3,10,807,1,"md_as_33","reciprocity","decay",280
"2505",12,3,11,968,1,"md_as_33","reciprocity","decay",300
"2506",12,3,12,738,1,"md_as_33","reciprocity","decay",20
"2507",12,3,13,2146,0,"md_as_33","reciprocity","decay",60
"2508",12,3,14,1427,1,"md_as_33","reciprocity","decay",240
"2509",12,3,15,703,1,"md_as_33","reciprocity","decay",300
"2510",12,3,16,1172,1,"md_as_33","reciprocity","decay",60
"2511",12,3,17,1359,1,"md_as_33","reciprocity","decay",40
"2512",12,3,18,889,1,"md_as_33","reciprocity","decay",40
"2513",12,3,19,2630,0,"md_as_33","reciprocity","decay",380
"2514",12,3,20,909,1,"md_as_33","reciprocity","decay",160
"2515",12,3,21,1457,1,"md_as_33","reciprocity","decay",340
"2516",12,3,22,876,1,"md_as_33","reciprocity","decay",380
"2517",12,3,23,739,1,"md_as_33","reciprocity","decay",380
"2518",12,3,24,1412,1,"md_as_33","reciprocity","decay",360
"2519",12,3,25,787,1,"md_as_33","reciprocity","decay",280
"2520",12,3,26,758,1,"md_as_33","reciprocity","decay",100
"2521",12,3,27,701,1,"md_as_33","reciprocity","decay",240
"2522",12,3,28,954,1,"md_as_33","reciprocity","decay",320
"2523",12,3,29,988,1,"md_as_33","reciprocity","decay",180
"2524",12,3,30,786,1,"md_as_33","reciprocity","decay",220
"2525",12,3,31,911,1,"md_as_33","reciprocity","decay",320
"2526",12,3,32,1196,1,"md_as_33","reciprocity","decay",180
"2527",12,3,33,853,1,"md_as_33","reciprocity","decay",100
"2528",12,3,34,914,1,"md_as_33","reciprocity","decay",360
"2529",12,1,1,869,1,"md_as_33","reciprocity","control",360
"2530",12,1,2,1027,1,"md_as_33","reciprocity","control",300
"2531",12,1,3,1032,1,"md_as_33","reciprocity","control",300
"2532",12,1,4,637,1,"md_as_33","reciprocity","control",20
"2533",12,1,5,798,1,"md_as_33","reciprocity","control",360
"2534",12,1,6,701,1,"md_as_33","reciprocity","control",120
"2535",12,1,7,1100,1,"md_as_33","reciprocity","control",60
"2536",12,1,8,1015,1,"md_as_33","reciprocity","control",380
"2537",12,1,9,922,1,"md_as_33","reciprocity","control",320
"2538",12,1,10,647,1,"md_as_33","reciprocity","control",320
"2539",12,1,11,784,1,"md_as_33","reciprocity","control",120
"2540",12,1,12,754,1,"md_as_33","reciprocity","control",100
"2541",12,1,13,2119,0,"md_as_33","reciprocity","control",380
"2542",12,1,14,1630,1,"md_as_33","reciprocity","control",100
"2543",12,1,15,1046,1,"md_as_33","reciprocity","control",180
"2544",12,1,16,911,1,"md_as_33","reciprocity","control",180
"2545",12,1,17,1072,1,"md_as_33","reciprocity","control",360
"2546",12,1,18,948,1,"md_as_33","reciprocity","control",340
"2547",12,1,19,1243,1,"md_as_33","reciprocity","control",160
"2548",12,1,20,724,1,"md_as_33","reciprocity","control",220
"2549",12,1,21,911,1,"md_as_33","reciprocity","control",160
"2550",12,1,22,788,1,"md_as_33","reciprocity","control",360
"2551",12,1,23,820,1,"md_as_33","reciprocity","control",280
"2552",12,1,24,2325,1,"md_as_33","reciprocity","control",380
"2553",12,1,25,879,1,"md_as_33","reciprocity","control",380
"2554",12,1,26,718,1,"md_as_33","reciprocity","control",340
"2555",12,1,27,671,1,"md_as_33","reciprocity","control",280
"2556",12,1,28,980,1,"md_as_33","reciprocity","control",20
"2557",12,1,29,718,0,"md_as_33","reciprocity","control",40
"2558",12,1,30,783,1,"md_as_33","reciprocity","control",220
"2559",12,1,31,719,1,"md_as_33","reciprocity","control",40
"2560",12,1,32,895,1,"md_as_33","reciprocity","control",60
"2561",12,1,33,725,1,"md_as_33","reciprocity","control",240
"2562",12,1,34,735,1,"md_as_33","reciprocity","control",240
"2563",12,2,1,684,1,"md_as_33","reciprocity","control",360
"2564",12,2,2,911,1,"md_as_33","reciprocity","control",300
"2565",12,2,3,1137,1,"md_as_33","reciprocity","control",300
"2566",12,2,4,705,1,"md_as_33","reciprocity","control",20
"2567",12,2,5,768,1,"md_as_33","reciprocity","control",360
"2568",12,2,6,874,1,"md_as_33","reciprocity","control",120
"2569",12,2,7,1029,1,"md_as_33","reciprocity","control",60
"2570",12,2,8,1125,1,"md_as_33","reciprocity","control",380
"2571",12,2,9,1136,1,"md_as_33","reciprocity","control",320
"2572",12,2,10,664,1,"md_as_33","reciprocity","control",320
"2573",12,2,11,1936,1,"md_as_33","reciprocity","control",120
"2574",12,2,12,2083,1,"md_as_33","reciprocity","control",100
"2575",12,2,13,863,0,"md_as_33","reciprocity","control",380
"2576",12,2,14,1291,1,"md_as_33","reciprocity","control",100
"2577",12,2,15,678,1,"md_as_33","reciprocity","control",180
"2578",12,2,16,681,1,"md_as_33","reciprocity","control",180
"2579",12,2,17,963,1,"md_as_33","reciprocity","control",360
"2580",12,2,18,1276,1,"md_as_33","reciprocity","control",340
"2581",12,2,19,1098,1,"md_as_33","reciprocity","control",160
"2582",12,2,20,788,1,"md_as_33","reciprocity","control",220
"2583",12,2,21,1157,1,"md_as_33","reciprocity","control",160
"2584",12,2,22,1098,1,"md_as_33","reciprocity","control",360
"2585",12,2,23,712,1,"md_as_33","reciprocity","control",280
"2586",12,2,24,749,1,"md_as_33","reciprocity","control",380
"2587",12,2,25,707,1,"md_as_33","reciprocity","control",380
"2588",12,2,26,806,1,"md_as_33","reciprocity","control",340
"2589",12,2,27,637,1,"md_as_33","reciprocity","control",280
"2590",12,2,28,1323,1,"md_as_33","reciprocity","control",20
"2591",12,2,29,1160,1,"md_as_33","reciprocity","control",40
"2592",12,2,30,753,1,"md_as_33","reciprocity","control",220
"2593",12,2,31,959,1,"md_as_33","reciprocity","control",40
"2594",12,2,32,1171,1,"md_as_33","reciprocity","control",60
"2595",12,2,33,779,1,"md_as_33","reciprocity","control",240
"2596",12,2,34,656,1,"md_as_33","reciprocity","control",240
"2597",12,3,1,1579,1,"md_as_33","reciprocity","control",300
"2598",12,3,2,1885,1,"md_as_33","reciprocity","control",60
"2599",12,3,3,1916,0,"md_as_33","reciprocity","control",60
"2600",12,3,4,1266,1,"md_as_33","reciprocity","control",40
"2601",12,3,5,1497,1,"md_as_33","reciprocity","control",160
"2602",12,3,6,666,1,"md_as_33","reciprocity","control",300
"2603",12,3,7,709,1,"md_as_33","reciprocity","control",280
"2604",12,3,8,1932,0,"md_as_33","reciprocity","control",120
"2605",12,3,9,1219,1,"md_as_33","reciprocity","control",240
"2606",12,3,10,1184,0,"md_as_33","reciprocity","control",20
"2607",12,3,11,1329,1,"md_as_33","reciprocity","control",340
"2608",12,3,12,899,1,"md_as_33","reciprocity","control",320
"2609",12,3,13,780,1,"md_as_33","reciprocity","control",160
"2610",12,3,14,1713,1,"md_as_33","reciprocity","control",180
"2611",12,3,15,1159,1,"md_as_33","reciprocity","control",360
"2612",12,3,16,694,1,"md_as_33","reciprocity","control",360
"2613",12,3,17,952,1,"md_as_33","reciprocity","control",120
"2614",12,3,18,969,1,"md_as_33","reciprocity","control",20
"2615",12,3,19,804,1,"md_as_33","reciprocity","control",40
"2616",12,3,20,1107,1,"md_as_33","reciprocity","control",240
"2617",12,3,21,1095,1,"md_as_33","reciprocity","control",220
"2618",12,3,22,720,1,"md_as_33","reciprocity","control",380
"2619",12,3,23,1383,0,"md_as_33","reciprocity","control",380
"2620",12,3,24,1433,1,"md_as_33","reciprocity","control",360
"2621",12,3,25,970,1,"md_as_33","reciprocity","control",100
"2622",12,3,26,1312,1,"md_as_33","reciprocity","control",220
"2623",12,3,27,1173,1,"md_as_33","reciprocity","control",380
"2624",12,3,28,715,1,"md_as_33","reciprocity","control",380
"2625",12,3,29,1584,1,"md_as_33","reciprocity","control",100
"2626",12,3,30,919,1,"md_as_33","reciprocity","control",320
"2627",12,3,31,1207,1,"md_as_33","reciprocity","control",340
"2628",12,3,32,747,1,"md_as_33","reciprocity","control",180
"2629",12,3,33,659,1,"md_as_33","reciprocity","control",280
"2630",12,3,34,874,1,"md_as_33","reciprocity","control",360
"2631",13,1,1,1602,0,"md_as_34","reciprocity","control",60
"2632",13,1,2,1904,1,"md_as_34","reciprocity","control",340
"2633",13,1,3,2098,0,"md_as_34","reciprocity","control",120
"2634",13,1,4,2893,1,"md_as_34","reciprocity","control",20
"2635",13,1,5,1157,1,"md_as_34","reciprocity","control",280
"2636",13,1,6,2404,1,"md_as_34","reciprocity","control",300
"2637",13,1,7,2409,1,"md_as_34","reciprocity","control",340
"2638",13,1,8,1104,0,"md_as_34","reciprocity","control",60
"2639",13,1,9,2204,0,"md_as_34","reciprocity","control",300
"2640",13,1,10,1543,0,"md_as_34","reciprocity","control",380
"2641",13,1,11,1761,1,"md_as_34","reciprocity","control",160
"2642",13,1,12,2482,1,"md_as_34","reciprocity","control",220
"2643",13,1,13,2605,0,"md_as_34","reciprocity","control",100
"2644",13,1,14,1431,1,"md_as_34","reciprocity","control",240
"2645",13,1,15,1123,1,"md_as_34","reciprocity","control",380
"2646",13,1,16,2160,1,"md_as_34","reciprocity","control",100
"2647",13,1,17,1907,0,"md_as_34","reciprocity","control",40
"2648",13,1,18,1501,1,"md_as_34","reciprocity","control",320
"2649",13,1,19,2709,0,"md_as_34","reciprocity","control",20
"2650",13,1,20,1699,1,"md_as_34","reciprocity","control",360
"2651",13,1,21,1689,1,"md_as_34","reciprocity","control",120
"2652",13,1,22,1435,0,"md_as_34","reciprocity","control",180
"2653",13,1,23,1432,1,"md_as_34","reciprocity","control",220
"2654",13,1,24,1178,1,"md_as_34","reciprocity","control",360
"2655",13,1,25,2174,0,"md_as_34","reciprocity","control",160
"2656",13,1,26,1121,1,"md_as_34","reciprocity","control",380
"2657",13,1,27,1334,1,"md_as_34","reciprocity","control",180
"2658",13,1,28,2172,1,"md_as_34","reciprocity","control",240
"2659",13,1,29,1134,1,"md_as_34","reciprocity","control",280
"2660",13,1,30,1768,1,"md_as_34","reciprocity","control",360
"2661",13,1,31,1597,1,"md_as_34","reciprocity","control",360
"2662",13,1,32,1118,1,"md_as_34","reciprocity","control",380
"2663",13,1,33,2548,1,"md_as_34","reciprocity","control",40
"2664",13,1,34,883,1,"md_as_34","reciprocity","control",320
"2665",13,2,1,1101,0,"md_as_34","reciprocity","control",60
"2666",13,2,2,1151,1,"md_as_34","reciprocity","control",340
"2667",13,2,3,1310,0,"md_as_34","reciprocity","control",120
"2668",13,2,4,1750,0,"md_as_34","reciprocity","control",20
"2669",13,2,5,1080,1,"md_as_34","reciprocity","control",280
"2670",13,2,7,1018,1,"md_as_34","reciprocity","control",340
"2671",13,2,8,1542,1,"md_as_34","reciprocity","control",60
"2672",13,2,9,1155,1,"md_as_34","reciprocity","control",300
"2673",13,2,10,1073,0,"md_as_34","reciprocity","control",380
"2674",13,2,11,2203,0,"md_as_34","reciprocity","control",160
"2675",13,2,12,1729,1,"md_as_34","reciprocity","control",220
"2676",13,2,13,1417,0,"md_as_34","reciprocity","control",100
"2677",13,2,14,1672,1,"md_as_34","reciprocity","control",240
"2678",13,2,15,832,1,"md_as_34","reciprocity","control",380
"2679",13,2,16,1614,0,"md_as_34","reciprocity","control",100
"2680",13,2,17,1508,1,"md_as_34","reciprocity","control",40
"2681",13,2,18,2226,1,"md_as_34","reciprocity","control",320
"2682",13,2,19,1980,1,"md_as_34","reciprocity","control",20
"2683",13,2,20,2170,0,"md_as_34","reciprocity","control",360
"2684",13,2,21,1579,0,"md_as_34","reciprocity","control",120
"2685",13,2,22,1953,0,"md_as_34","reciprocity","control",180
"2686",13,2,23,1087,1,"md_as_34","reciprocity","control",220
"2687",13,2,24,925,1,"md_as_34","reciprocity","control",360
"2688",13,2,25,1830,1,"md_as_34","reciprocity","control",160
"2689",13,2,26,1485,1,"md_as_34","reciprocity","control",380
"2690",13,2,27,1297,0,"md_as_34","reciprocity","control",180
"2691",13,2,28,2523,1,"md_as_34","reciprocity","control",240
"2692",13,2,29,1401,1,"md_as_34","reciprocity","control",280
"2693",13,2,30,1514,1,"md_as_34","reciprocity","control",360
"2694",13,2,31,1119,1,"md_as_34","reciprocity","control",360
"2695",13,2,32,1788,1,"md_as_34","reciprocity","control",380
"2696",13,2,33,1566,1,"md_as_34","reciprocity","control",40
"2697",13,2,34,651,0,"md_as_34","reciprocity","control",320
"2698",13,3,1,1125,0,"md_as_34","reciprocity","control",360
"2699",13,3,2,1680,0,"md_as_34","reciprocity","control",60
"2700",13,3,3,1028,1,"md_as_34","reciprocity","control",240
"2701",13,3,4,1032,0,"md_as_34","reciprocity","control",380
"2702",13,3,5,869,1,"md_as_34","reciprocity","control",380
"2703",13,3,6,833,1,"md_as_34","reciprocity","control",220
"2704",13,3,7,899,0,"md_as_34","reciprocity","control",160
"2705",13,3,8,1278,0,"md_as_34","reciprocity","control",180
"2706",13,3,9,1676,1,"md_as_34","reciprocity","control",360
"2707",13,3,10,1533,0,"md_as_34","reciprocity","control",20
"2708",13,3,11,1243,0,"md_as_34","reciprocity","control",60
"2709",13,3,13,1713,0,"md_as_34","reciprocity","control",100
"2710",13,3,14,1198,1,"md_as_34","reciprocity","control",340
"2711",13,3,15,1416,0,"md_as_34","reciprocity","control",280
"2712",13,3,16,1716,0,"md_as_34","reciprocity","control",340
"2713",13,3,17,1248,0,"md_as_34","reciprocity","control",180
"2714",13,3,18,1401,0,"md_as_34","reciprocity","control",20
"2715",13,3,19,2139,1,"md_as_34","reciprocity","control",100
"2716",13,3,20,1472,1,"md_as_34","reciprocity","control",300
"2717",13,3,21,1079,0,"md_as_34","reciprocity","control",320
"2718",13,3,22,1372,0,"md_as_34","reciprocity","control",380
"2719",13,3,23,882,1,"md_as_34","reciprocity","control",360
"2720",13,3,24,826,1,"md_as_34","reciprocity","control",220
"2721",13,3,25,1197,0,"md_as_34","reciprocity","control",320
"2722",13,3,26,960,0,"md_as_34","reciprocity","control",300
"2723",13,3,27,943,0,"md_as_34","reciprocity","control",120
"2724",13,3,28,1598,0,"md_as_34","reciprocity","control",280
"2725",13,3,29,2531,0,"md_as_34","reciprocity","control",120
"2726",13,3,30,2042,1,"md_as_34","reciprocity","control",380
"2727",13,3,31,2361,1,"md_as_34","reciprocity","control",240
"2728",13,3,32,1474,0,"md_as_34","reciprocity","control",160
"2729",13,3,33,960,0,"md_as_34","reciprocity","control",40
"2730",13,3,34,758,0,"md_as_34","reciprocity","control",40
"2731",13,1,1,1742,1,"md_as_34","reciprocity","decay",20
"2732",13,1,2,1118,0,"md_as_34","reciprocity","decay",100
"2733",13,1,3,1402,1,"md_as_34","reciprocity","decay",300
"2734",13,1,4,1077,1,"md_as_34","reciprocity","decay",240
"2735",13,1,5,1128,0,"md_as_34","reciprocity","decay",380
"2736",13,1,6,1497,0,"md_as_34","reciprocity","decay",20
"2737",13,1,7,1249,1,"md_as_34","reciprocity","decay",380
"2738",13,1,8,1301,1,"md_as_34","reciprocity","decay",60
"2739",13,1,9,1638,0,"md_as_34","reciprocity","decay",320
"2740",13,1,10,1712,1,"md_as_34","reciprocity","decay",240
"2741",13,1,11,1208,1,"md_as_34","reciprocity","decay",280
"2742",13,1,12,1112,0,"md_as_34","reciprocity","decay",120
"2743",13,1,13,1159,1,"md_as_34","reciprocity","decay",360
"2744",13,1,14,1459,1,"md_as_34","reciprocity","decay",160
"2745",13,1,15,1773,1,"md_as_34","reciprocity","decay",300
"2746",13,1,16,840,0,"md_as_34","reciprocity","decay",360
"2747",13,1,17,1056,0,"md_as_34","reciprocity","decay",360
"2748",13,1,18,1181,1,"md_as_34","reciprocity","decay",220
"2749",13,1,19,817,1,"md_as_34","reciprocity","decay",360
"2750",13,1,20,2593,0,"md_as_34","reciprocity","decay",180
"2751",13,1,21,1277,1,"md_as_34","reciprocity","decay",60
"2752",13,1,22,990,1,"md_as_34","reciprocity","decay",340
"2753",13,1,23,964,1,"md_as_34","reciprocity","decay",380
"2754",13,1,24,912,1,"md_as_34","reciprocity","decay",160
"2755",13,1,25,1675,1,"md_as_34","reciprocity","decay",100
"2756",13,1,26,1104,1,"md_as_34","reciprocity","decay",340
"2757",13,1,27,981,1,"md_as_34","reciprocity","decay",180
"2758",13,1,28,2105,1,"md_as_34","reciprocity","decay",40
"2759",13,1,29,1592,1,"md_as_34","reciprocity","decay",320
"2760",13,1,30,1106,1,"md_as_34","reciprocity","decay",380
"2761",13,1,31,1219,1,"md_as_34","reciprocity","decay",280
"2762",13,1,32,1956,1,"md_as_34","reciprocity","decay",220
"2763",13,1,33,1861,1,"md_as_34","reciprocity","decay",120
"2764",13,1,34,2129,0,"md_as_34","reciprocity","decay",40
"2765",13,2,1,1499,0,"md_as_34","reciprocity","decay",20
"2766",13,2,2,1465,1,"md_as_34","reciprocity","decay",100
"2767",13,2,3,1549,0,"md_as_34","reciprocity","decay",300
"2768",13,2,4,617,1,"md_as_34","reciprocity","decay",240
"2769",13,2,5,1070,0,"md_as_34","reciprocity","decay",380
"2770",13,2,6,1361,0,"md_as_34","reciprocity","decay",20
"2771",13,2,7,1203,1,"md_as_34","reciprocity","decay",380
"2772",13,2,8,1355,0,"md_as_34","reciprocity","decay",60
"2773",13,2,10,1212,1,"md_as_34","reciprocity","decay",240
"2774",13,2,11,1575,1,"md_as_34","reciprocity","decay",280
"2775",13,2,12,2145,0,"md_as_34","reciprocity","decay",120
"2776",13,2,13,1025,1,"md_as_34","reciprocity","decay",360
"2777",13,2,14,760,1,"md_as_34","reciprocity","decay",160
"2778",13,2,15,1102,1,"md_as_34","reciprocity","decay",300
"2779",13,2,16,1138,1,"md_as_34","reciprocity","decay",360
"2780",13,2,17,913,1,"md_as_34","reciprocity","decay",360
"2781",13,2,18,2073,0,"md_as_34","reciprocity","decay",220
"2782",13,2,19,1208,1,"md_as_34","reciprocity","decay",360
"2783",13,2,20,1512,1,"md_as_34","reciprocity","decay",180
"2784",13,2,21,1509,1,"md_as_34","reciprocity","decay",60
"2785",13,2,22,959,1,"md_as_34","reciprocity","decay",340
"2786",13,2,23,1226,1,"md_as_34","reciprocity","decay",380
"2787",13,2,24,819,1,"md_as_34","reciprocity","decay",160
"2788",13,2,25,1171,1,"md_as_34","reciprocity","decay",100
"2789",13,2,27,858,1,"md_as_34","reciprocity","decay",180
"2790",13,2,28,1459,1,"md_as_34","reciprocity","decay",40
"2791",13,2,29,893,1,"md_as_34","reciprocity","decay",320
"2792",13,2,30,597,1,"md_as_34","reciprocity","decay",380
"2793",13,2,31,875,1,"md_as_34","reciprocity","decay",280
"2794",13,2,32,1890,0,"md_as_34","reciprocity","decay",220
"2795",13,2,33,1165,1,"md_as_34","reciprocity","decay",120
"2796",13,2,34,1197,1,"md_as_34","reciprocity","decay",40
"2797",13,3,1,1017,1,"md_as_34","reciprocity","decay",380
"2798",13,3,2,1053,1,"md_as_34","reciprocity","decay",220
"2799",13,3,3,1018,1,"md_as_34","reciprocity","decay",180
"2800",13,3,4,1005,0,"md_as_34","reciprocity","decay",120
"2801",13,3,5,1361,0,"md_as_34","reciprocity","decay",360
"2802",13,3,6,953,1,"md_as_34","reciprocity","decay",160
"2803",13,3,7,2030,0,"md_as_34","reciprocity","decay",40
"2804",13,3,8,862,1,"md_as_34","reciprocity","decay",300
"2805",13,3,9,941,1,"md_as_34","reciprocity","decay",60
"2806",13,3,10,1902,1,"md_as_34","reciprocity","decay",240
"2807",13,3,11,745,1,"md_as_34","reciprocity","decay",240
"2808",13,3,12,1433,1,"md_as_34","reciprocity","decay",100
"2809",13,3,13,729,1,"md_as_34","reciprocity","decay",380
"2810",13,3,14,1356,1,"md_as_34","reciprocity","decay",360
"2811",13,3,15,1029,1,"md_as_34","reciprocity","decay",220
"2812",13,3,16,1036,1,"md_as_34","reciprocity","decay",320
"2813",13,3,17,1267,1,"md_as_34","reciprocity","decay",280
"2814",13,3,18,1165,0,"md_as_34","reciprocity","decay",180
"2815",13,3,19,1156,0,"md_as_34","reciprocity","decay",20
"2816",13,3,20,900,1,"md_as_34","reciprocity","decay",360
"2817",13,3,21,1083,1,"md_as_34","reciprocity","decay",280
"2818",13,3,22,1125,1,"md_as_34","reciprocity","decay",320
"2819",13,3,23,1758,0,"md_as_34","reciprocity","decay",20
"2820",13,3,24,1394,0,"md_as_34","reciprocity","decay",380
"2821",13,3,25,654,1,"md_as_34","reciprocity","decay",340
"2822",13,3,26,1371,1,"md_as_34","reciprocity","decay",160
"2823",13,3,27,791,1,"md_as_34","reciprocity","decay",300
"2824",13,3,28,715,1,"md_as_34","reciprocity","decay",380
"2825",13,3,29,770,1,"md_as_34","reciprocity","decay",360
"2826",13,3,30,1429,1,"md_as_34","reciprocity","decay",100
"2827",13,3,31,1070,1,"md_as_34","reciprocity","decay",60
"2828",13,3,32,892,1,"md_as_34","reciprocity","decay",120
"2829",13,3,33,937,1,"md_as_34","reciprocity","decay",340
"2830",13,3,34,913,1,"md_as_34","reciprocity","decay",40
"2831",14,1,1,1792,0,"md_as_35","reciprocity","control",20
"2832",14,1,2,1832,0,"md_as_35","reciprocity","control",100
"2833",14,1,3,2523,0,"md_as_35","reciprocity","control",360
"2834",14,1,4,2712,0,"md_as_35","reciprocity","control",240
"2835",14,1,5,1776,1,"md_as_35","reciprocity","control",380
"2836",14,1,6,1893,0,"md_as_35","reciprocity","control",280
"2837",14,1,7,2736,0,"md_as_35","reciprocity","control",220
"2838",14,1,8,2301,0,"md_as_35","reciprocity","control",340
"2839",14,1,9,1736,0,"md_as_35","reciprocity","control",60
"2840",14,1,10,2211,1,"md_as_35","reciprocity","control",360
"2841",14,1,11,2278,0,"md_as_35","reciprocity","control",100
"2842",14,1,12,1747,1,"md_as_35","reciprocity","control",340
"2843",14,1,13,2701,0,"md_as_35","reciprocity","control",280
"2844",14,1,14,3021,0,"md_as_35","reciprocity","control",320
